id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,week34,week35,week36,clustered_label
102208033,4633,4633,4633,4633,4633,3400,4633,4633,4633,4633,4633,2100,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,3400,2500,4500,4633,4633,4500,3300,4633,4633,4633,4633,4633,4633,2400,0.164
102208008,4633,4633,4633,4500,4500,4633,4636,4636,4633,4633,4636,4636,4633,4633,4633,4633,4640,4640,4640,4636,4633,4640,4636,4633,4636,4636,4640,4500,4636,4633,4633,4633,4633,4633,4636,4633,0.85632
101208074,4633,4633,4633,4633,4636,4500,4633,4633,4633,4633,4634,5600,4633,4634,4634,4633,4634,4610,4633,4634,4640,5100,2600,4500,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,0.743
99203054,4633,4620,4100,4620,4633,4660,4633,4633,5500,4610,5100,4610,4633,4633,4100,4633,4633,4633,4632,4634,4633,4633,4633,4634,4633,4633,4100,4620,4620,4634,4633,4633,4633,4633,4632,4633,0.8564
102209035,4633,4634,4634,4634,4633,4100,4632,4634,4634,4631,4631,1400,4633,4634,4633,4633,4633,5100,4633,4633,4633,4633,4633,5200,4633,4634,4633,4634,1100,4634,4633,4634,4633,4634,6200,4633,0.14
102208090,4633,4633,4634,4632,4634,4250,4632,4260,4300,4620,4633,4631,4633,4634,4631,4634,4633,4250,4633,4633,4633,4620,3100,4610,4633,4633,4620,4100,4100,4633,4633,4620,4633,4634,4636,4633,0.744
102208089,4633,4633,4634,4634,4632,2600,4633,4633,4620,4633,4632,4660,4633,4633,4240,4633,4633,4633,4633,4633,4633,4633,4250,4500,4632,4634,4633,2400,2100,4633,4633,4633,4633,4633,3200,4633,0.52
102208086,4633,4633,4633,4633,4610,4620,4633,4620,4634,4620,4610,4634,4620,4620,4620,4633,4633,4610,4633,4633,4633,4620,4632,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,0.85632
102208085,4633,4633,4633,4500,4640,4250,4633,4633,4660,4633,4633,4660,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,5100,4633,4633,4633,5100,2600,4400,4633,4633,4633,4633,4633,4633,4633,0.55
102208084,4633,4633,4260,4633,4633,4620,4633,4633,4633,4633,2400,4620,4633,4633,4633,4250,4633,4230,4633,4633,4260,4633,4633,4620,4633,4620,4633,3100,4660,4633,4633,4633,4633,4633,4400,2600,0.34
102208083,4633,4631,4634,4636,4633,2500,4634,4633,4100,4631,4634,5100,4610,4634,4633,4633,4634,5100,4633,4100,4633,6300,4400,4500,4635,3100,4500,4633,4100,4633,4633,3100,4633,4632,2400,4633,0.623
102208082,4633,4633,4633,4640,4620,4400,4633,4634,4633,4633,4640,4100,4634,4633,4633,4633,4633,4660,4633,4633,4636,4634,4640,4633,4633,4633,4633,4660,4633,4633,4633,4634,4100,4633,4640,4633,0.85634
102208078,4633,4634,4634,4633,4632,2500,4634,4634,4633,4633,4620,4634,4250,4634,4620,4633,4634,6100,4633,4634,4633,4633,5500,5500,4633,4633,4500,4636,4633,4633,4633,4633,4633,4633,4260,4660,0.643
102208074,4633,4633,4633,4632,4633,4634,4633,4633,4634,4633,4500,2300,4633,4633,4633,4634,4633,6400,4633,4500,2100,4400,6100,4635,4633,4633,4633,3100,4633,4633,4100,4633,4633,4633,5600,4633,0.41
102208073,4633,4633,2400,2100,4633,4660,2400,4633,4660,4633,4633,5500,4633,4633,4633,4633,4633,4632,4633,4633,4633,4633,4636,4633,4640,4636,4634,4400,4633,4640,4633,4633,4633,4633,4633,4633,0.81
102208068,4633,4633,4610,4634,4633,2500,4634,4633,4634,4633,4633,4100,4633,4633,4634,4633,4620,4660,4633,4633,4633,4633,2100,4633,4633,4633,4633,3300,4633,4633,4633,4633,4633,4633,5600,4633,0.76
102208066,4633,4610,4634,4634,4620,4240,4631,4634,4632,4633,4640,4610,4633,4632,4100,4633,4632,6500,4631,4633,4634,4633,4400,4633,5100,4633,4633,2300,4633,4633,4633,4635,4634,4633,4400,4633,0.55
102208065,4633,4633,4634,4620,4633,4634,4633,4632,4633,4633,4634,4633,4633,4634,4610,4633,4633,4633,4633,4633,4634,4634,4634,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4610,0.85632
102208064,4633,4633,4633,4633,4633,4400,4633,4633,4633,4633,4633,5300,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,6200,4633,4500,4633,4633,3300,4633,4633,4633,4633,4633,4633,4633,0.822
102208063,4633,4633,4634,4610,4620,4500,4633,4620,4633,4633,3100,5100,4633,1100,4634,1400,4633,1100,4633,4100,4633,3100,5600,5100,4633,4633,4633,4633,4300,4633,4633,4633,4633,4633,4636,4640,0.94
102208062,4633,4633,4631,4633,4633,4500,4633,4633,4633,4250,4632,5400,4633,4633,4633,4633,4632,4633,4634,4620,4633,2400,5100,4633,4633,4633,4633,6100,4633,4633,4633,4633,4633,4633,4500,4633,0.891
102208061,4633,4632,4633,4633,4633,1100,4610,4633,4633,4633,4633,4633,4634,4633,4633,4633,4633,4633,4633,4632,4633,4633,4633,4631,4633,4633,4633,4260,4633,4633,4633,4633,4633,4633,4633,4634,0.644
102208060,4633,4633,4633,4633,4300,2400,4633,4633,4633,4633,4633,4620,4633,4633,4633,4633,4633,4634,4633,4633,4633,4632,4633,5100,4633,4633,4633,4633,5500,4633,4633,4633,4633,4633,4633,4100,0.645
102208059,4633,4650,4631,4633,4634,4230,4650,4100,4100,4634,4500,6400,4100,4634,4633,4633,4650,4633,4633,4640,4633,4633,2500,4500,4633,4633,4633,4100,4633,4633,4633,4635,2100,4634,4100,4634,0.72
102208057,4633,4634,4633,4633,2600,2500,4633,4633,4633,4633,4633,5100,4633,4633,4633,4634,4633,4635,4633,4635,4633,4633,2600,6400,4633,4633,4633,4660,4100,4633,4633,4660,4633,4633,3100,4633,0.66
102208056,4633,4633,4300,4633,1100,4240,4633,4620,4633,4633,4634,5500,4634,4634,4633,4633,4633,2600,4633,4633,4633,4634,5400,4633,4633,4633,4400,2400,4633,4633,4633,4633,4633,2100,2400,5100,0.91
102208055,4633,4633,4633,4300,4634,2400,4500,4633,4636,4633,4500,4500,4633,4633,4633,4633,4633,4500,4633,4100,4633,4640,4636,4500,4633,4633,4633,4100,3100,4633,4633,4633,4633,4633,4660,4633,0.641
102208054,4633,4633,4610,4260,4640,4610,4633,4633,4633,4633,4634,2400,4634,4632,4633,4633,4633,6100,4633,4633,4400,4400,4633,4400,4633,4633,4633,2400,4633,4633,4633,4633,4634,4100,2100,4633,0.54
102208053,4633,4633,4633,4633,4633,2600,4633,4633,4633,4610,4633,4632,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,2500,5100,4633,4632,4633,4633,5100,4633,4633,4633,4633,4660,4633,4633,0.76
102208052,4633,4634,4634,4620,4633,1100,4634,4634,4634,4633,2100,6100,4634,4633,4650,4633,4634,4100,2400,4633,2500,4633,2400,4633,4633,4633,4634,3200,4633,4633,4633,4634,4636,4633,2200,4633,0.63
102208046,4633,4633,4634,4633,4100,3200,4633,4633,2100,4633,5100,4633,4633,4634,4633,4634,4632,6100,4633,4620,4633,4620,3200,4633,4633,4633,4633,3100,2100,4632,4632,4632,4632,4636,3100,5100,0.52
102208045,4633,4636,4634,4633,4633,4640,4634,4633,5500,4633,4633,5100,4633,4634,4633,4634,4634,5100,4633,4500,4633,5100,4633,4633,4633,4400,4633,5100,4634,4633,4633,4633,4633,4633,4400,4500,0.8564
102208043,4633,4633,4634,4635,4633,4633,4633,4633,4633,4634,4633,4633,4633,4633,5100,4633,4633,5100,4633,4100,4634,4633,5500,4633,4633,4633,4634,4633,4633,4636,4633,4633,4633,4633,4633,4633,0.85636
102208042,4633,4620,4260,4633,4210,4633,4633,4633,4633,4633,4633,4632,4634,4633,4633,4633,4634,4300,4633,4633,4633,4633,4500,4633,4633,4633,4633,4400,4633,2400,4633,4633,4500,4633,4400,4636,0.853
102208041,4633,4633,1300,4300,4210,4400,4633,4634,4640,4633,4300,4210,4634,4634,4610,1400,4640,5300,4633,4633,4633,4633,2600,4100,4633,4634,4634,2500,4500,4633,4633,4633,4634,4633,3200,4500,0.51
102208038,4633,4633,4633,4633,4632,4250,4633,4633,4633,4633,2100,4610,4633,4633,4633,4633,4633,4635,4633,4633,4633,4633,4633,2600,4633,4633,4260,4400,4640,4633,4633,4633,4633,4633,4633,2100,0.34
102208034,4633,4634,4633,4633,4633,4633,4633,4633,4633,4633,4633,6400,4633,4633,4633,4633,4633,4100,4633,4634,4633,4633,4100,4633,4633,4633,4633,4100,4633,4633,4633,4633,4634,4633,5100,4660,0.821
102208032,4633,4634,4633,4633,4633,2400,4633,4633,4633,4633,4633,2600,4633,4633,4633,4633,4633,2600,4633,4633,4633,4633,4636,4500,4633,4633,4633,4632,2400,4633,4633,4633,4633,4633,4634,4634,0.14
102208030,4633,4634,4633,4634,4400,2500,4240,1500,4400,4633,6500,4633,4634,4632,4100,4633,4650,4633,4633,4400,4100,3100,4250,4633,4633,4633,4633,5600,4660,4633,4634,4633,2100,4100,3200,4633,0.65
102208029,4633,4633,4400,4620,4400,4250,4633,4633,4633,4634,6100,5500,4634,4633,4633,4633,4633,4633,4633,4620,4633,4633,4100,4633,4632,4633,4633,4633,4633,4633,4633,4634,4633,4633,4634,4633,0.823
102208024,4633,4633,4240,4634,4636,4500,4633,4633,4640,4633,4633,4100,4633,4633,4633,4633,4633,4100,4633,4633,4633,4633,4634,4100,4633,4633,4660,4633,4500,4633,4633,4633,2500,4633,4500,4636,0.852
102208023,4633,4634,4633,4620,4260,4500,4633,4634,4100,4633,4635,4640,4633,4633,4633,4633,4633,4635,4633,4633,4633,4633,4500,4400,4633,4633,5100,3300,6400,4633,4633,4633,4633,4633,4633,4500,0.855
102208022,4633,4634,4640,4632,4633,2100,4634,4631,4634,4633,4640,6400,4634,4634,4634,4633,4633,5500,4632,4634,4633,5500,3100,2400,4633,4633,4100,3200,4633,4634,4633,4633,4633,4633,3400,4633,0.622
102208021,4633,4634,4633,4633,4633,4633,4633,4633,4633,1200,4635,4633,4634,4633,4634,4633,4633,4660,4633,4633,4633,4633,4100,4100,4633,4633,4633,1400,4500,4633,4633,4633,4634,4633,4500,1600,0.35
102208018,4633,4633,4633,4633,4634,4633,4633,4634,4633,4633,4633,4636,4634,4633,4634,4633,4633,4634,4633,4634,4633,4633,4633,4660,4633,4633,4633,4633,4400,4633,4633,4634,4633,4633,4634,4633,0.85632
102208017,4633,4631,4633,4633,4633,4633,4633,4634,4633,4631,4631,5500,4631,4633,4633,4633,4633,6100,4633,4633,4632,4633,4634,2100,4633,4260,4620,4634,4633,4633,4633,4633,4633,4633,2400,4633,0.871
102208014,4633,4633,4634,3100,4400,4636,4633,4632,4633,4632,4634,1400,4633,4635,4633,4633,4633,4100,4633,4634,4634,4633,4634,1100,4633,4650,4620,1100,5100,4633,4633,5100,4632,4633,5100,5500,0.42
102208010,4633,4634,4633,2400,4500,4400,4636,4634,4633,4300,4633,5500,4634,4100,4633,4633,4634,6400,2500,4400,4632,4633,4100,4300,4631,4634,4633,2400,4100,4633,4633,4634,4634,4633,4633,4633,0.56
102208007,4633,4633,4632,4633,4633,4500,4633,4610,4634,4260,4632,6100,4633,4634,4633,4633,4633,5100,4633,4633,4633,4633,4632,5400,4633,4633,4633,2400,5300,4633,4633,4633,4634,4633,4632,1400,0.33
102208006,4633,4633,4633,4634,4633,4100,4633,4633,4634,4633,6500,4633,4633,4634,4633,4633,4634,6100,4633,4633,4633,6100,4500,4633,4633,4633,4633,4636,4633,4631,4633,2600,4633,4633,4633,4500,0.859
102208005,4633,4633,4634,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,3100,4633,4633,4633,4633,4633,4633,4633,0.8561
102208004,4633,4636,4260,4633,4640,2500,4633,4260,4634,4633,4650,4620,4633,4650,4620,4633,4620,4650,4633,4620,2100,4633,5400,4400,4633,4633,4500,2100,4634,4633,4633,4633,4632,4633,4400,4500,0.614
102208002,4633,4633,4633,4633,4634,4260,4633,4633,4632,4633,4634,4633,4633,4634,4633,4633,4633,4631,4633,4633,4633,4633,2500,4633,4633,4633,4631,4620,4500,4633,4633,4620,4620,4633,4260,4633,0.746
102208001,4640,4634,4632,4620,4260,2400,4633,4640,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4500,4500,4633,4633,5100,4500,4633,4633,4240,4633,4633,4633,4500,4633,0.642
102205095,4633,4634,4632,4633,4634,4633,4634,4634,4633,4634,4634,4633,4634,4632,4634,4633,4633,4633,4632,4632,4633,4632,4632,4633,4620,4633,4634,4632,4633,4633,4633,4634,4634,4633,4634,4633,0.85632
102205092,4633,4633,4632,4632,4250,4260,4633,4634,4633,4633,4633,4610,4634,4633,4632,4633,4633,4400,4633,4631,4633,4633,3200,4640,4634,4620,4633,2600,4633,4633,4633,4633,4633,4633,2200,4633,0.54
102205081,4633,4633,4620,4633,4633,4633,4633,4633,4633,4633,4633,6100,4633,4633,4633,4633,4633,4100,5100,4500,5400,4633,4633,5100,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4640,0.821
102205051,4633,4633,4620,4633,4634,4634,4633,4634,4633,4633,4640,4100,4633,4633,4633,4633,5500,5100,4633,4100,4633,4633,2100,4500,4633,4620,4633,4500,5100,4633,4633,4620,4260,4633,4400,4633,0.741
102205033,4633,4633,4633,4634,4633,4633,4633,4633,4633,4633,4633,5500,4633,4634,4633,4633,4633,4100,4633,4633,2500,4636,4633,4633,4633,4633,4633,4633,5100,4633,4633,4633,4633,4632,4633,4633,0.824
102205030,4633,4634,4634,4633,4260,1200,4633,4634,4634,4632,4634,4636,4633,4633,4633,4633,4632,4240,4633,5400,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,0.644
102205024,4633,4634,4634,4634,4633,4632,4633,4634,4620,4634,4634,4633,4634,4632,4633,4633,4633,4633,4634,4633,4633,1400,4633,4100,4634,4635,4633,4633,4620,4634,4633,4633,4634,4634,4633,4633,0.894
102205022,4633,4636,4300,4634,4633,3100,4633,4650,4633,4633,4634,4660,4633,4633,4633,4633,4633,4100,4636,4633,4633,4500,4633,4633,4633,4633,4633,4633,4640,4633,4633,4633,4633,4633,4633,4633,0.857
102205020,4633,4633,4620,4240,4633,2600,4633,4634,4633,4633,4633,4250,4633,4633,4633,4633,4633,5500,4633,4640,4633,4633,4633,5100,4633,4633,4633,4632,5100,4633,4633,4633,4633,4633,2400,4633,0.646
102205017,4633,4634,4620,4632,4620,4634,4631,4633,4633,4620,4633,4634,4631,4634,4633,4620,4633,4633,4650,4631,4633,4634,4633,4633,4633,4633,4620,4633,4620,4633,4633,4634,4633,4633,4633,4633,0.85632
102103012,4633,4631,4634,4634,2600,4220,4633,5100,5500,4632,4633,4100,4634,4634,4633,4633,4633,5100,4634,4633,4633,4633,4633,4633,4633,4632,4500,4633,4633,4633,4633,4633,4632,4633,4633,4633,0.854
101502012,4633,4632,4634,4634,4640,4500,4634,4633,4634,4632,4634,4620,4633,4633,4634,4634,4633,4620,4633,4633,4633,4634,4634,5100,4634,4633,4634,4634,4400,4633,4633,4633,4620,4633,4634,2500,0.8566
101401042,4633,4633,4634,4633,4633,4400,4632,4633,4633,4633,4633,2100,4633,4633,4633,4633,4634,4633,4633,4633,4633,4633,2100,4633,4633,4633,4633,4632,2400,4633,4633,4633,4633,4633,3100,4633,0.162
101209037,4633,4633,4634,4633,2100,2400,4633,4660,4633,4620,4650,5400,4634,4633,4620,4633,4250,4500,4633,4400,4633,4634,4610,2200,4633,4633,4100,2500,2100,4632,4633,4400,4633,4633,2500,2400,0.23
101208094,4633,4633,4633,4634,4633,2100,4240,4633,4633,4634,4634,4100,4634,4633,4634,4634,4633,4500,4633,4634,4634,4633,2500,2600,4636,4633,4633,4660,4400,4633,4633,4633,4633,4633,3100,4400,0.621
101208091,4633,4634,4610,4620,4620,1100,4633,4633,4610,4633,4500,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4100,4633,4633,4633,4633,2100,4633,4633,4633,4633,4633,4633,4633,4633,0.613
101208090,4633,4633,4633,4633,4620,4260,4633,4260,1100,4632,4634,6600,4634,4633,4633,4633,4650,4633,4634,4634,4633,4634,5200,4633,4633,4631,4250,1200,4633,4633,4633,4633,4633,4633,4210,4633,0.53
101208084,4633,4633,4400,4636,4633,2100,4633,4633,4633,4634,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4636,2100,4633,4633,4633,2600,4640,4633,4633,2100,4633,4500,2600,4633,0.624
101208082,4633,4631,4633,4632,4400,2500,4633,4634,4633,4633,4640,6400,4633,4620,4631,4633,4633,4100,4633,4400,4500,4500,4500,4400,4633,4620,4610,2500,5100,4633,4633,4633,4633,4633,2500,4400,0.611
101208080,4633,4633,4633,4633,4632,4633,4633,4633,4633,4620,4634,4660,4633,4633,4634,4632,4634,5100,4633,4633,4633,1100,4634,4650,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,0.893
101208079,4633,4620,4631,4210,4633,4633,4633,4633,4634,4633,4634,4633,4633,4634,4634,4633,4620,4634,4260,4610,4632,4631,4500,4633,4633,4640,4633,4500,4640,4633,4500,4633,4632,4633,2400,4631,0.8562
101208078,4633,4634,4634,4633,4634,4500,4633,4633,4634,4633,4620,4500,4633,4633,4633,4633,4633,4634,4633,4633,4633,4633,2500,3300,4633,4633,4633,4633,3200,4633,4633,4633,4633,4633,4632,3100,0.134
101208070,4633,4633,4633,4633,4634,4633,4633,4633,4633,4633,4631,4633,4633,4633,4633,4633,4633,4633,4633,4634,4633,4633,4633,4633,4633,4632,4633,4633,4633,4610,4633,4620,4634,4633,4633,4640,0.85632
101208065,4633,4632,4633,4633,4633,4633,4633,4633,4633,4633,4633,4634,4633,4633,4633,4633,4633,4633,4633,4620,4633,4633,4640,4633,4632,4633,4633,4640,4633,4633,4633,4634,4633,4633,4633,4633,0.85632
101208064,4633,4634,4633,4633,4260,4636,4634,4633,4633,4633,2500,4636,4633,4633,4610,4633,4632,4633,4633,4633,4633,4632,3100,4400,4633,4633,4634,4633,2500,4633,4633,4640,4633,4633,2500,2100,0.15
101208062,4633,4632,4634,4631,4634,4633,4634,4632,4631,4634,4634,4633,4634,4633,4634,4633,4660,4100,4633,4633,4610,4633,4634,4500,4633,4633,4633,4300,4633,4633,4633,4632,4633,4633,4620,4260,0.85635
101208060,4633,4633,4620,4633,4633,4633,4633,4633,4633,4633,4633,4300,4633,4633,4633,4633,4633,5100,4633,4633,4633,4633,2100,4640,4633,4633,4634,4633,4610,4633,4633,4634,4634,4632,4400,4620,0.746
101208058,4633,3100,4500,6100,4620,2600,4634,4100,4633,4631,4500,3100,1400,4634,4634,4633,4633,5100,4633,2400,4634,4633,4633,2300,4633,4633,4633,4634,3400,4633,4633,4633,4633,4633,4633,2100,0.22
101208056,4633,4634,4634,4634,4260,4633,4633,4633,4633,4633,4620,3100,4633,4633,4633,4633,4610,4633,4633,4633,4633,4633,3300,2600,4633,4633,4633,3400,2600,4633,4633,4633,4633,4633,3300,4633,0.161
101208055,4633,4633,4633,2400,4636,4640,4633,2600,4632,4633,4633,4100,4633,4633,4633,4633,4635,4660,4633,4633,4633,4633,2500,4636,4636,4634,4633,3100,4633,4633,4633,4633,4636,4633,6100,4635,0.75
101208054,4633,4634,4634,4633,2100,4500,4634,4633,4634,4634,4633,2500,4633,4634,4634,4633,4633,4633,4620,4633,4634,4634,4633,4400,4633,4632,4633,4633,2400,4633,4633,4633,4633,4633,4633,2500,0.11
101208053,4633,4631,4634,4633,4633,4633,4634,4634,4633,4633,4634,4633,4632,4260,4633,1100,4633,4633,4633,4631,4633,4632,4633,4400,4634,4620,4633,4634,4633,4633,4633,2400,1200,4633,4633,4633,0.84
101208052,4633,4634,4631,4633,4640,5200,4634,4633,4631,4300,4631,3300,4631,4620,4634,4633,4634,4620,4633,4634,4633,4633,4634,2600,4633,4634,4633,4633,3300,4632,4620,4634,4636,4633,4634,3200,0.133
101208050,4633,4633,4650,4634,4633,3200,4632,4633,4633,4633,4634,6200,4633,4633,4633,4633,4634,4660,4633,4633,4633,4260,4633,3100,4633,4633,4633,2400,5100,4633,4633,4633,4633,4633,4636,2500,0.31
101208034,4633,4634,4634,4633,4636,4633,4634,4633,4633,4633,4633,4633,4633,4633,4634,4633,4633,4634,4633,4633,4633,4633,4633,4633,4633,4634,4633,4500,4633,4633,2400,4632,4632,4633,4500,4633,0.858
101208031,4633,4633,4634,4632,4636,4500,4633,4632,5200,4633,4634,4634,4633,4634,4635,4633,4633,4633,4633,4633,4633,4633,4500,4500,4633,4633,4634,4636,4633,4633,4633,4634,4633,4633,3300,6500,0.851
101208025,4633,4633,4620,4610,4633,2600,4634,4633,4633,4633,1100,1300,4633,4633,4633,4633,4633,4260,4633,4633,3100,4633,4633,2600,4633,4633,4633,4633,2500,4633,4633,4633,4633,4633,4634,3300,0.12
101208017,4633,4633,4610,4620,2500,4610,4634,4633,4633,4633,4633,5500,4633,4633,4633,4633,4633,4100,4633,2400,4633,4633,4100,4631,4633,4634,4633,4400,2400,4633,4633,4650,4633,4633,4633,4400,0.83
101208015,4633,4633,4633,4633,4650,4500,4633,4633,4633,4633,4633,3100,4633,4633,4633,4633,4634,4100,4633,4633,4633,4633,4633,3100,4633,4633,4633,4633,2600,4633,4633,4633,4633,4633,3100,2500,0.163
101208008,4633,4633,4633,4633,4620,4634,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4660,4633,4633,4633,4633,4633,4633,4633,4633,4633,4640,4640,4633,4633,4633,4633,4633,4500,4400,0.85632
101208005,4633,4633,4633,4633,4230,4633,4633,4634,4633,4633,4633,4100,4633,4633,4633,4500,4633,4633,4633,4633,4633,4633,2400,4636,4633,4633,4633,4633,4400,4633,4633,4633,4633,4633,4633,4633,0.746
101208004,4633,4634,4634,4634,4634,4632,4633,4633,4633,4633,4633,4400,4634,4634,4633,4633,4633,4633,4633,4633,4633,4633,4634,4633,4634,4633,4633,4633,2400,4250,4633,4633,4633,4633,4633,4633,0.132
101208003,4633,4633,4633,4633,4633,4100,4633,4633,4633,4633,4633,4100,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,6500,4633,4633,4633,4633,4500,4633,4633,4633,4633,4633,4633,6200,0.851
101208002,4633,4620,4650,4633,4240,4636,4633,4633,4633,4633,4633,4500,4633,4633,4633,4610,4633,4633,4633,4633,4633,4633,3200,4500,4633,4633,4633,4633,2100,4633,4633,4633,4633,4633,4640,4633,0.132
101205093,4633,4634,4633,4610,4632,4620,4633,4633,4633,4634,2100,1500,4610,4632,4660,4633,4633,3100,4100,4633,4635,4100,4633,6400,4633,4633,4633,2400,4633,4633,4633,6100,4633,4633,4633,3100,0.43
101205043,4634,4634,4633,4634,4633,2400,4633,4633,4620,4633,4633,4640,4634,4634,4633,4633,4633,2500,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,1200,0.36
101205029,4633,4632,4100,4633,4634,4250,4634,4633,4660,4632,5500,4220,4633,5100,4100,4634,4634,4633,4634,5100,4100,5100,5500,4500,4633,4633,4610,4100,4500,4633,4633,5100,4633,4100,4633,4610,0.8565
101204026,4633,4620,4634,4250,4620,4633,4633,4633,4634,4633,3100,4660,4260,4631,4633,4633,4633,6500,4633,6500,4633,4634,4633,4633,4500,4633,4620,4500,4633,4620,4633,4633,4633,4633,4633,4633,0.88
101203054,4633,4634,4633,5500,4633,4634,4633,4633,4650,4633,4632,6500,4633,4633,4633,4633,4633,4633,4633,4633,4633,2100,4633,4632,4633,4632,4632,4100,4633,4620,4633,4633,4634,4636,4631,4500,0.892
101103034,4633,4634,4633,4633,4633,4634,4633,4633,5100,4633,4634,4300,4633,4633,4633,4633,4634,4260,4633,4633,4633,4633,2400,4633,4634,4633,4633,4633,4633,4634,4633,4634,4633,4633,4633,4633,0.746
101102026,4633,4633,4634,4633,4634,4620,4633,4633,4633,4633,4633,4500,4633,4633,4633,4633,4633,4632,4633,4633,4633,4620,4400,4633,4633,4620,4633,4633,4500,4633,4633,4633,4633,4633,4250,4633,0.85631
101102025,4633,4633,4634,4620,4610,4260,4634,4610,4634,4634,4633,4620,4633,4634,4633,4634,4633,4650,4633,4634,4633,4400,2100,4633,4633,4634,4640,4632,4634,4634,4633,4400,4634,4634,4500,4633,0.746
