201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,CUSTOMER_NUM,clustered_label
0,7442,0,0,0,0,7442,7442,0,0,7442,7442,0,0,0,0,0,0,77940,0.417
0,0,0,0,0,0,0,0,7442,0,7442,7442,0,0,0,0,7442,0,74175,0.412
0,0,0,0,0,0,0,0,0,0,8200,0,0,0,0,0,0,0,72032,0.476
7330,7320,7442,7442,7442,7442,7350,7310,7350,7320,8100,7445,7330,7310,7310,7430,7340,5500,7172,0.356
7442,0,7442,0,7442,7442,7442,7442,7442,7320,7442,7350,7420,7442,7420,7442,7442,7442,71411,0.354
7442,7420,1200,7200,5500,7442,7442,7442,7442,7442,7442,7441,7442,8100,7445,7442,7442,7442,66601,0.33
7442,7442,7442,7442,7442,7442,7430,7443,7443,7449,7449,7410,7410,7410,7410,7410,7140,7130,63424,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,61884,0.356
7442,7330,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7441,7442,7442,7442,7442,5924,0.356
7442,7320,7442,7442,7460,7442,7442,7445,7442,7441,7442,7442,8200,0,7442,0,0,0,5883,0.211
0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7441,7442,7442,7442,7442,7442,58661,0.36
1200,8100,8200,1100,7200,5300,3500,7442,7442,7450,7443,7460,1100,7460,7442,1510,7443,7460,57850,0.37
7445,7442,7442,7442,7442,7442,7445,7430,7443,7350,7449,7410,7410,7410,7130,7130,7140,7140,57643,0.356
7442,7442,7442,7442,7442,7442,7420,7442,7442,7442,7442,7442,7442,7442,7442,7350,7442,7442,5516,0.356
0,7442,8200,0,0,0,0,0,0,0,0,0,0,8200,0,0,0,0,53763,0.43
0,7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,0,7442,7442,7442,7442,7442,53663,0.32
7320,0,7442,7442,0,0,0,8200,0,0,8200,7442,0,8200,0,0,7442,8200,5056,0.67
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7320,7442,7442,7442,7442,48444,0.356
7442,7320,7320,7420,7310,7420,7310,7442,7442,7442,7420,7320,7330,8100,7420,7350,7350,7330,4735,0.356
0,0,7442,0,7442,8200,8200,0,0,0,0,8200,0,0,8200,8200,0,7442,4681,0.56
7330,7200,5600,7420,3600,3500,7120,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,7110,44740,0.355
7442,7442,7442,7460,7446,7320,7442,7442,7450,7442,7443,7443,0,7442,7442,7442,7442,7442,3836,0.32
7442,7350,7442,7320,7420,7360,7320,7350,7320,7350,7350,7320,7320,7360,7420,7420,7445,7320,35330,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7446,7442,7442,7442,7442,7442,7442,7442,34044,0.356
5500,3500,7410,7130,7130,7130,7130,7130,7130,7130,7110,7110,0,0,0,0,0,0,3339,0.210
0,0,0,0,0,0,0,0,0,0,0,0,7442,0,0,7442,0,0,3297,0.445
0,0,7442,0,0,0,7442,0,7442,0,0,7442,0,7442,0,7442,0,7442,3259,0.56
7442,8400,7442,7441,7442,7442,7442,7442,7441,7442,7442,7442,0,7441,7446,7420,7442,7442,29939,0.32
8200,7442,0,0,7442,7442,7442,7442,0,0,0,0,0,0,0,0,0,0,28286,0.18
0,0,7442,7442,0,0,0,0,0,0,7442,0,0,0,0,7442,0,0,2504,0.46
0,0,0,0,0,0,0,0,0,8200,0,0,0,0,0,0,0,0,20653,0.471
7442,7320,0,0,7442,8200,8200,0,7442,8200,0,7360,0,0,0,0,0,0,18048,0.21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7442,0,173194,0.446
0,7442,7442,7442,7442,7442,7442,7430,7350,7430,7420,7449,7442,7430,7443,7442,7430,7442,170802,0.36
0,0,0,0,0,0,0,7442,7442,7330,8200,0,0,0,0,7442,7442,0,169919,0.62
0,0,0,0,0,0,0,0,0,0,7442,0,0,0,7442,6400,7200,0,169858,0.51
0,7442,7442,7442,7420,7442,7442,7442,7360,7442,7442,7442,7445,7442,7442,7442,7420,7442,169523,0.36
0,0,0,0,0,0,0,7442,0,7442,7442,7442,0,7442,7442,7442,7442,7442,169018,0.68
7442,7420,1200,7320,7442,7442,7445,7445,7442,7430,7442,7442,7442,7330,7430,7442,7442,7442,168657,0.33
0,0,0,7442,7442,0,7442,7442,0,7320,7360,7330,0,7442,7442,0,0,0,168204,0.61
8200,8200,8200,7442,0,8200,0,8200,8200,0,0,8200,0,7442,0,0,0,7442,167147,0.23
1100,7442,7460,4000,7442,7442,7442,7460,8100,0,7442,1200,7200,7442,7442,7442,7442,0,166427,0.38
3500,7442,7442,7360,7430,7443,8100,1200,7200,5500,3500,3600,7110,7110,7110,7110,7110,7110,166255,0.31
0,0,8200,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164373,0.46
0,0,0,8200,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,163604,0.46
0,0,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,162318,0.49
0,7360,7430,7200,7449,8100,1200,7200,5500,3500,3600,7110,7110,7110,7110,7110,7110,7110,162270,0.36
8200,8200,0,7442,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,162046,0.12
7442,0,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161842,0.441
7442,8100,1200,7200,3500,3600,7130,7110,7110,7130,7130,7130,7130,7130,7130,7130,7110,7130,161423,0.33
7442,7442,7460,7460,7460,7448,7441,7460,7448,7448,7460,4000,7460,7448,8200,7446,4000,7442,160495,0.357
0,7442,7442,0,0,7442,0,0,0,0,7442,0,0,0,0,0,0,0,160459,0.473
0,7442,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159516,0.442
7442,7441,7441,7446,7448,7442,7441,7441,7460,7442,7442,7442,7441,7442,7442,7442,7442,7442,159128,0.356
0,0,0,0,0,0,0,8200,0,0,0,0,0,8200,0,8200,0,0,158652,0.43
7442,7420,7442,7442,7420,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,158247,0.356
0,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156335,0.442
7442,7442,7442,7442,8200,1100,0,0,0,0,0,0,0,0,0,0,0,0,155982,0.12
7442,7442,7442,7442,7330,1200,7200,7449,7449,7442,7410,7410,7410,7410,7410,7410,7410,7410,155102,0.355
0,0,0,0,0,0,7442,7442,0,0,0,0,0,0,0,0,0,0,152111,0.458
7442,8100,7442,7442,7442,7442,7320,8400,7442,7442,7442,1200,8100,7442,7442,7442,7350,7420,150746,0.356
0,0,0,0,0,7442,8200,0,0,0,0,0,0,8200,8200,8200,0,7442,150714,0.56
0,0,0,0,0,0,0,0,0,0,0,7442,0,0,7442,7442,7442,0,148057,0.51
7442,8200,0,0,0,0,0,0,0,0,7442,0,0,7442,0,7442,0,0,148037,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,7442,0,0,0,0,147480,0.43
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7442,8200,0,0,147295,0.51
7442,7442,7442,7442,7445,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,147246,0.356
8200,7442,7442,7442,0,7442,7442,7442,7442,7442,7442,0,0,7442,7442,7442,0,0,147210,0.28
7442,8100,1100,0,0,0,0,0,0,0,0,0,0,0,7442,7442,0,0,147092,0.51
7442,7330,7430,7200,7449,7449,7410,7140,7110,7110,7110,7110,7110,7130,7140,7410,7410,7410,146707,0.356
7442,7442,7442,7442,7430,7420,7449,7449,7410,7410,7140,7140,7140,7140,7140,7140,7140,7130,146287,0.356
7442,8200,1100,7200,3500,7410,7130,7140,7410,7410,7410,7410,7410,7410,7140,7410,7410,7140,146223,0.33
7442,7442,7442,0,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,7442,137760,0.358
0,0,8200,0,0,7442,7442,7442,8400,7442,7442,7442,7442,7442,1100,0,0,0,135799,0.22
7442,7350,7442,7442,7442,7442,8200,7442,7442,7442,7420,7442,7320,7441,7442,7442,7442,7442,131839,0.356
0,0,0,0,0,0,7442,0,0,0,0,0,0,0,0,0,0,0,125859,0.456
7442,7442,7442,7442,8200,1100,7200,7110,7110,7442,7442,7442,0,0,0,0,0,7442,123323,0.210
0,7442,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118723,0.442
1200,1200,7200,7442,8400,8200,8200,8200,8200,7460,8200,8200,8200,7460,8200,8200,8200,8200,115306,0.36
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,8100,114605,0.356
7445,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,113620,0.356
0,0,0,7442,0,7442,7442,8200,7442,8200,0,0,0,0,0,0,0,0,109622,0.26
0,7442,0,0,0,7442,0,0,0,0,7442,0,0,0,0,0,0,0,104282,0.476
7442,0,0,8200,0,0,8200,7442,7442,0,7442,0,0,8200,0,8200,0,7442,102839,0.61
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9997,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,7442,7442,7442,7442,7442,7442,9992,0.31
7420,7442,7442,7420,7350,7442,8200,7442,8100,7442,7442,7442,7360,7442,7442,7442,7420,7442,99900,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9987,0.356
7130,7130,7110,7110,8200,1100,7200,5300,3500,3600,7110,0,8200,1100,7200,0,0,0,99822,0.28
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9982,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9979,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9976,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9974,0.356
0,0,0,7442,8200,1100,0,0,0,0,0,0,0,0,0,0,0,0,99721,0.49
0,0,0,0,7442,0,0,0,7442,8200,1100,0,0,0,0,0,7442,7330,99679,0.482
0,0,7442,7442,0,0,0,7442,0,0,0,0,0,0,0,0,0,0,99659,0.46
7442,7442,7442,7441,7448,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9964,0.356
7442,7443,7443,7110,7110,7110,7110,7110,0,7110,7110,0,7110,7110,0,7110,7110,0,9962,0.212
0,0,7442,7442,7442,0,0,7442,0,0,0,0,7442,0,0,7442,8200,0,9959,0.11
0,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,7442,8200,0,99479,0.445
0,0,0,0,0,0,0,0,0,7442,0,0,0,0,0,7442,7442,0,99460,0.471
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,9944,0.38
7110,7110,7110,7110,7110,7110,0,0,0,0,0,0,8200,1100,7200,5300,3500,3600,99419,0.14
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9935,0.356
7442,7320,7360,7442,7442,7442,7442,7442,7442,8200,0,7442,0,7442,7442,7442,8400,7442,99341,0.32
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9928,0.356
0,0,0,0,0,0,0,0,0,0,0,0,0,7442,0,0,7442,0,99259,0.43
7442,7442,7442,0,0,7442,7442,7442,7442,0,0,0,0,0,0,7442,7442,7442,9925,0.16
0,7442,7442,7442,7442,7442,7442,0,0,0,7442,7442,0,7442,7442,7442,7442,7442,9920,0.32
8400,7442,7442,8100,7442,8200,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,99179,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,9915,0.38
7442,7445,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,8400,7442,7442,9905,0.356
8100,8200,7442,8100,8200,7442,7360,7330,8400,8200,7442,7420,8200,0,7442,8400,1100,0,99022,0.38
7442,7442,7442,7350,7430,7442,1200,7442,7442,7442,7442,7442,7430,7420,7442,7442,7442,7330,98980,0.34
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9898,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9891,0.356
0,0,0,0,7442,7442,7442,7442,7442,0,0,0,0,0,0,0,0,0,9887,0.451
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,98841,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9882,0.356
8200,1200,1200,5600,5500,3500,3600,7110,7110,7110,7110,0,0,0,0,0,0,0,98780,0.21
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9866,0.356
0,0,0,0,0,8200,1200,7200,0,0,0,0,0,0,0,0,0,0,98620,0.452
0,7442,7442,0,7442,0,0,7442,0,7442,0,7442,7442,7442,7442,0,7442,7442,9859,0.67
7442,7442,7442,7442,7442,7442,0,0,0,0,0,0,0,0,0,0,0,0,98581,0.13
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9852,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9849,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9839,0.356
0,0,0,0,0,0,7442,7442,7442,7442,0,0,0,7442,0,0,0,0,9832,0.483
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9827,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,98260,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9817,0.356
7442,7442,7442,7442,7442,7442,7442,7445,7350,7443,7442,1100,7200,7200,3500,3600,7110,7110,98160,0.37
0,0,0,0,0,0,0,0,8200,0,7442,0,0,0,0,0,0,0,98123,0.485
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9807,0.356
7442,7442,7420,7442,7350,8400,7442,7442,7442,7442,7442,7442,7442,0,0,0,0,0,98039,0.210
7442,7442,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7350,7442,7442,7442,7442,7442,9803,0.33
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9801,0.356
7442,7442,7442,7420,7445,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7441,7446,98001,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7441,7446,7442,7442,7442,7442,7441,9798,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,97964,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9790,0.356
0,0,0,8200,0,0,0,0,0,0,7442,0,0,0,0,0,0,0,97861,0.46
7442,0,0,0,0,0,0,0,7442,0,0,7442,7442,7442,0,0,0,0,97859,0.411
0,0,0,0,0,0,0,0,0,7442,7442,0,7442,7442,7442,7442,0,0,9782,0.55
0,0,0,0,0,7442,8200,0,0,0,7442,7442,7360,8200,0,0,0,7442,97799,0.63
0,0,0,7442,7442,7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,7442,7442,9771,0.651
7442,0,0,7442,7442,7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,7442,7442,9764,0.33
7442,7442,7442,7360,8100,7330,7350,8100,7360,7442,7442,7350,8100,8100,7442,7420,7330,7442,97560,0.356
0,0,0,0,0,0,0,0,7442,7442,7442,7442,0,0,7442,7442,7442,0,9751,0.64
7442,0,0,0,0,7442,0,0,0,0,0,0,0,0,0,0,0,0,9748,0.443
0,0,0,7442,7442,7442,7442,7442,7442,0,7442,0,0,0,7442,7442,7442,0,9745,0.62
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,9736,0.38
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,7442,7442,97241,0.37
0,0,0,0,0,0,0,0,0,8200,0,0,0,0,0,0,0,0,97179,0.471
7442,7442,7320,8200,8200,1200,8200,1200,7200,5600,7430,3500,8200,1100,8400,1200,7200,5500,97120,0.37
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,97060,0.38
0,0,0,0,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,9703,0.49
7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,0,7442,7442,7442,0,0,7442,96984,0.23
7442,8200,7442,7442,7442,7330,8400,1400,1100,7200,0,0,0,0,0,0,0,0,96964,0.13
7350,7442,7360,8200,0,0,7442,7442,7442,7442,8200,7442,7350,8400,1100,7200,0,0,96862,0.212
0,0,7442,0,0,0,8200,0,0,0,7442,7360,0,0,0,8200,1100,0,96801,0.417
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9680,0.356
7442,7442,1200,7443,7449,7420,7445,7410,7360,7200,7140,7130,7110,7110,7140,7140,7410,7410,96742,0.33
0,0,0,0,0,0,0,0,0,0,0,0,7442,7442,7442,7442,0,7442,9674,0.54
0,0,0,0,0,0,0,0,0,0,0,0,7442,7442,7442,7442,7442,7442,96704,0.54
8200,0,0,0,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,96693,0.49
0,0,7442,7442,7442,0,7442,0,0,0,0,0,7442,7442,0,0,0,0,9667,0.11
7430,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,96642,0.356
0,0,0,0,0,0,0,0,0,0,0,7442,7442,7442,7330,7420,7442,7442,96602,0.54
7442,7442,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9660,0.12
7442,0,0,0,0,0,0,7442,7441,0,0,0,0,0,0,0,0,0,96560,0.488
0,0,7442,7442,0,0,0,0,0,7442,0,0,0,7442,0,0,0,0,96534,0.46
7442,7442,1100,0,0,0,0,0,0,0,7442,7442,7430,8200,7442,7360,7442,8200,96528,0.54
7320,7320,7420,7442,7442,7350,7420,7420,7350,7442,7320,7330,7350,7350,7420,7350,7420,7442,96483,0.356
7442,7442,7320,7420,7420,8100,7420,7442,7442,7441,7446,7442,7442,7442,7442,7442,7442,7420,96441,0.356
0,0,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,9644,0.651
0,0,0,0,0,0,0,0,0,0,0,7442,0,7442,7442,7442,7442,7442,96419,0.54
7442,0,7442,0,7442,7442,7442,7442,7442,7442,0,0,7442,7442,7442,7442,7442,7442,9635,0.31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200,0,0,0,96280,0.42
8400,8200,7442,7442,8200,7442,7442,7442,7442,7442,8200,7441,7442,8200,1100,0,7442,8200,96242,0.37
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7350,9622,0.356
7442,7442,7442,7442,7442,7330,7442,7442,7442,7442,7442,7320,7330,7350,7442,7420,7420,7330,96159,0.356
8200,1100,7442,0,8200,8200,1100,7442,0,0,0,0,0,0,0,0,0,0,96125,0.18
0,7442,0,7442,7442,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,7442,9609,0.61
0,0,0,0,0,0,0,7442,7442,7442,0,0,7442,7442,7442,0,7442,7442,9598,0.68
7442,7442,7442,7442,0,0,0,0,0,7442,7442,7442,7442,7442,7442,0,7442,7442,9592,0.67
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9580,0.356
7442,7442,7442,7442,7420,7442,7430,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,95799,0.356
0,0,0,0,0,0,0,0,0,0,7442,7442,7442,7442,7442,7442,7442,7442,95599,0.54
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9555,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,95463,0.356
0,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,0,0,0,0,9546,0.22
7442,7442,7445,7442,7442,7442,1200,7442,7420,7445,7420,7430,7442,7442,7442,7442,7442,7420,95425,0.34
0,8200,0,0,0,0,0,0,0,0,0,0,0,0,8200,0,0,0,95422,0.42
0,7442,8200,7442,7360,0,7442,0,7442,0,7442,0,0,7442,8200,7442,7350,7442,95302,0.32
0,0,0,7442,7442,0,7442,0,0,0,0,0,0,0,7442,7442,0,7442,95279,0.56
7442,7442,7442,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,0,0,9527,0.211
0,0,0,0,0,0,0,0,7442,7442,7442,7442,7442,7442,7442,7441,1200,7442,95181,0.64
7442,7442,0,0,0,7442,7442,7442,7442,0,0,0,0,0,0,0,0,0,95159,0.18
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9508,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9506,0.356
7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9502,0.356
1100,0,7442,7442,7442,8200,0,0,0,0,0,0,0,0,0,0,0,0,94964,0.11
7442,7442,7442,7442,7442,0,7442,7442,0,0,0,0,0,0,7442,7442,7442,0,9471,0.16
0,8200,0,8200,0,0,0,0,0,0,0,0,0,7442,0,0,0,0,94542,0.43
0,0,0,0,0,7442,8200,0,0,0,0,0,0,0,0,0,0,0,94460,0.454
7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,7442,7442,0,7442,0,7442,0,94419,0.27
0,0,0,0,0,0,7442,7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,9433,0.68
7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9428,0.34
7442,0,0,0,7442,0,7442,7442,7442,8200,7442,7442,7442,0,7442,0,0,7442,94219,0.61
7442,7442,7442,8100,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,0,0,0,9419,0.211
0,7442,7442,7442,7442,7442,7442,7442,7442,0,7442,7442,7442,7442,7442,0,0,7442,94180,0.211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200,0,0,94120,0.445
0,0,0,0,7442,7442,7430,7442,7442,7442,8100,0,0,0,0,0,0,0,94060,0.21
7442,8200,0,7442,8400,0,7442,8200,0,7442,0,0,7442,8200,0,7442,8200,0,93961,0.212
7442,7442,7442,7442,7442,7442,7442,7350,7430,7350,7350,7442,7350,7330,7442,7420,7442,7442,9375,0.356
0,0,0,0,0,0,0,0,0,0,0,7442,0,0,0,0,0,0,9371,0.416
7442,7442,7442,7442,7442,8400,7442,7442,7442,7442,7442,7442,7442,7442,7442,7360,7320,7350,93664,0.356
0,0,0,0,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,93659,0.49
0,0,0,8200,0,0,0,0,0,8200,0,0,0,0,0,8200,0,0,93642,0.46
7442,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93599,0.441
0,0,0,7442,7442,7442,0,0,0,0,7442,7442,7442,7442,0,0,0,7442,93386,0.61
0,0,0,0,7442,7442,0,0,0,0,0,0,0,0,0,0,7442,0,9337,0.49
0,0,0,0,0,7442,8200,0,0,0,0,0,0,0,0,0,0,0,93342,0.454
7442,7442,0,0,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,7442,9313,0.33
7420,7420,7445,7442,7350,7442,7442,7442,7442,7330,7442,8200,0,7442,0,0,0,0,93120,0.211
8200,7442,8400,7442,7442,8100,1200,7442,7360,7442,7442,7360,7442,8100,7320,7320,8200,0,93063,0.34
0,0,0,0,0,7442,7442,7442,7442,7442,0,0,0,0,0,0,0,0,92999,0.451
7442,7442,7442,1100,7200,7442,7442,7442,7442,7110,7442,0,7110,7442,0,7110,7443,0,9296,0.212
5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92841,0.441
0,0,0,0,0,0,0,0,7442,0,0,0,0,0,0,0,0,0,92759,0.485
0,0,0,7442,7442,0,0,0,0,0,0,0,0,0,0,0,0,0,9270,0.49
7442,7320,1200,7340,7449,7449,7410,7410,7410,7410,7350,7410,7410,7140,7410,7410,7410,7410,92622,0.33
7442,7460,7442,7330,7442,7442,8100,7442,7441,7442,7350,7320,7442,8100,7442,7442,7442,7420,92502,0.356
1100,8200,7442,0,0,0,0,0,8400,1200,7200,5600,3500,3600,8400,1100,7443,8200,92420,0.67
