id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,week34,week35,week36,clustered_label
101205029.0,6114,6160,6130,6114,6115,6620,6113,6114,6130,6160,6559,6609,6114,6559,6509,6113,6113,6114,6113,6520,6509,6520,6559,6420,6114,6114,6220,6509,6260,6116,6114,6540,6114,6130,6114,6220,26
101204026.0,6114,6160,6115,6640,6160,6114,6114,6114,6140,6114,1600,6130,6220,6140,6114,6114,6114,3400,6114,3400,6114,6113,6114,6114,6120,6114,6240,6120,6114,6160,6114,6114,6114,6114,6114,6114,50
101203054.0,6114,6116,6114,3500,6114,6115,6114,6114,6459,6114,6115,3400,6114,6114,6114,6114,6114,6114,6114,6114,6114,5600,6114,6115,6114,6160,6115,6509,6114,6240,6114,6114,6113,6112,6140,6120,30
101103034.0,6114,6116,6114,6116,6114,6113,6114,6140,6509,6114,6113,6409,6114,6140,6114,6114,6115,6620,6114,6114,6114,6114,5600,6114,6113,6114,6114,6114,6114,6113,6114,6113,6114,6114,6114,6114,26
101102026.0,6114,6114,6113,6113,6113,6240,6114,6114,6114,6114,6114,6360,6114,6114,6114,6114,6114,6160,6114,6114,6114,6240,6330,6114,6114,6160,6114,6114,6120,6114,6114,6114,6114,6114,6640,6114,26
101102025.0,6114,6114,6113,6160,6220,6620,6113,6220,6113,6116,6114,6160,6114,6115,6140,6113,6116,6459,6114,6113,6114,6330,5600,6114,6114,6113,6120,6115,6113,6113,6114,6330,6113,6113,6350,6114,26
101101050.0,6114,6113,6115,6114,6113,6114,6115,6114,6115,6114,6113,6114,6114,6114,6113,6114,6114,6114,6114,6114,6120,6230,6114,6114,6115,6140,6114,6160,6114,6160,6114,6160,6113,6114,6114,6114,26
100508018.0,6114,6113,6150,6150,6620,6113,6113,6114,6113,6115,6140,6140,6114,6114,6114,6220,2239,6114,6160,6360,5600,6114,6113,6330,6113,6114,6114,6114,6120,6114,6114,6115,6114,6160,1400,6114,70
100401072.0,6114,6114,6113,6116,6160,6330,6115,6114,6120,6160,5600,3500,6114,6115,6559,6113,2210,6540,6114,5600,6114,6140,6160,6114,1200,6114,6114,5200,6120,6114,6114,6114,6114,6114,6113,5400,30
100401044.0,6114,6114,6140,6114,6114,6530,6140,6120,6114,6114,6114,3600,6114,6114,6114,6114,6629,6550,6114,6550,6114,6115,2100,6114,6114,6114,6114,6520,6120,6114,6114,6114,6114,6114,3600,6340,80
100206009.0,6114,6114,6120,6114,6120,6520,6114,6459,6114,6114,6114,6130,6160,6113,6130,6115,6115,6140,6113,6114,6114,6114,5100,1600,6114,5100,1600,6350,6120,6114,6114,6114,6114,6114,6113,1200,10
100202044.0,6114,6114,6115,6230,6113,6114,6113,6114,6115,6114,6450,6640,6114,6113,6115,6113,6114,2220,6114,6114,6114,6350,6114,6620,6114,6114,6114,5600,6114,6114,6114,6160,6115,6114,6114,2230,10
100104041.0,6114,6115,6116,6114,6113,6114,6160,6113,6260,6220,6250,6114,6140,6115,6140,6140,6114,2230,6114,6150,6114,6113,6114,6114,6240,6114,6114,6115,6459,6114,6114,6113,6114,6113,5400,6114,22
100101021.0,6114,6115,6116,6115,6140,6160,6116,6113,6116,6116,6116,6120,6116,6140,6140,6160,6350,6114,6114,6140,6114,6140,6113,6114,6113,6116,6114,6520,6114,6114,6114,6113,6114,6114,6114,6114,26
