id,week,TA_video,TA_text,Teacher_video,Teacher_text,clustered_label
100101021.0,week1,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100101021.0,week2,-0.19008141350541424,-0.10355173128362608,-0.23224112450287301,-0.10071442155208617,0.6115
100101021.0,week3,-0.17732354222183785,-0.023635442176654683,-0.2332661187106472,-0.13395601992917466,0.6116
100101021.0,week4,-0.19008141350541424,-0.09289622606936322,-0.2345473614703649,-0.09406610187666843,0.6115
100101021.0,week5,-0.19008141350541424,0.013658826073265292,-0.2345473614703649,-0.14991198715017715,0.614
100101021.0,week6,-0.1745897126610715,-0.10355173128362608,-0.2324973730548165,0.0076531891572224515,0.616
100101021.0,week7,-0.19008141350541424,-0.038286761846266115,-0.2345473614703649,-0.13196152402654934,0.6116
100101021.0,week8,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.13262635599409114,0.6113
100101021.0,week9,-0.19008141350541424,-0.03295900923913468,-0.2345473614703649,-0.13728017976688353,0.6116
100101021.0,week10,-0.19008141350541424,-0.05826583412300895,-0.2345473614703649,-0.13063186009146582,0.6116
100101021.0,week11,-0.19008141350541424,-0.04894226706052896,-0.2345473614703649,-0.13462085189671644,0.6116
100101021.0,week12,-0.19008141350541424,-0.10355173128362608,-0.0028986705133984703,-0.1632086265010126,0.612
100101021.0,week13,-0.19008141350541424,-0.05293808151587753,-0.23300987015870364,-0.13196152402654934,0.6116
100101021.0,week14,-0.19008141350541424,0.2347605592692195,-0.2345473614703649,-0.1399395076370506,0.614
100101021.0,week15,-0.19008141350541424,0.014990764225048159,-0.2345473614703649,-0.13728017976688353,0.614
100101021.0,week16,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,0.040894787534310965,0.616
100101021.0,week17,-0.19008141350541424,-0.10355173128362608,0.35687429641534146,-0.1199945486107975,0.635
100101021.0,week18,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100101021.0,week19,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100101021.0,week20,-0.19008141350541424,0.013658826073265292,-0.2345473614703649,-0.07611563875304064,0.614
100101021.0,week21,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100101021.0,week22,-0.19008141350541424,0.004335259010785311,-0.2345473614703649,-0.12065938057833928,0.614
100101021.0,week23,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.11002206909767094,0.6113
100101021.0,week24,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100101021.0,week25,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.11800005270817218,0.6113
100101021.0,week26,-0.17231152136043287,-0.05160614336409467,-0.2345473614703649,-0.1379450117344253,0.6116
100101021.0,week27,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100101021.0,week28,1.2305986815728378,-0.10355173128362608,-0.2345473614703649,-0.13728017976688353,0.652
100101021.0,week29,-0.17413407440094378,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100101021.0,week30,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100101021.0,week31,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100101021.0,week32,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.12730770025375698,0.6113
100101021.0,week33,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100101021.0,week34,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100101021.0,week35,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100101021.0,week36,-0.19008141350541424,-0.10355173128362608,-0.22122243676930048,-0.1632086265010126,0.6114
100104041.0,week1,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100104041.0,week2,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.10470341335733677,0.6115
100104041.0,week3,-0.19008141350541424,-0.07291715379262037,-0.2345473614703649,-0.15257131502034424,0.6116
100104041.0,week4,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.15456581092296956,0.6114
100104041.0,week5,-0.19008141350541424,-0.08623653531044895,-0.2345473614703649,-0.12797253222129873,0.6113
100104041.0,week6,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100104041.0,week7,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,0.08610336132715138,0.616
100104041.0,week8,-0.19008141350541424,-0.0875684734622318,-0.2345473614703649,-0.14326366747475947,0.6113
100104041.0,week9,-0.19008141350541424,-0.038286761846266115,0.6021041606253159,0.7635671362522157,0.626
100104041.0,week10,-0.19008141350541424,-0.08224072085510037,-0.2345473614703649,1.1398620298808575,0.622
100104041.0,week11,-0.19008141350541424,0.7781913251966249,-0.21712245993820373,0.2602893368230953,0.625
100104041.0,week12,-0.19008141350541424,-0.09289622606936322,-0.2327536216067601,-0.15988446666330375,0.6114
100104041.0,week13,-0.19008141350541424,0.1668317135282938,-0.2345473614703649,-0.15656030682559488,0.614
100104041.0,week14,-0.19008141350541424,-0.09422816422114608,-0.2345473614703649,-0.08409362236354187,0.6115
100104041.0,week15,-0.19008141350541424,0.026978207591093862,-0.2345473614703649,-0.11002206909767094,0.614
100104041.0,week16,-0.19008141350541424,0.044293403564271014,-0.2345473614703649,-0.14193400353967592,0.614
100104041.0,week17,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.15523064289051133,0.6114
100104041.0,week18,-0.19008141350541424,-0.060929710426574676,-0.2345473614703649,4.5497851914026,0.223
100104041.0,week19,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100104041.0,week20,-0.19008141350541424,0.4758413647419165,-0.2345473614703649,-0.1632086265010126,0.615
100104041.0,week21,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100104041.0,week22,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.13595051583179998,0.6113
100104041.0,week23,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100104041.0,week24,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100104041.0,week25,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,0.4969695172679656,0.624
100104041.0,week26,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100104041.0,week27,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100104041.0,week28,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.08475845433108364,0.6115
100104041.0,week29,-0.19008141350541424,1.148470131392259,-0.2345473614703649,-0.1632086265010126,0.646
100104041.0,week30,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100104041.0,week31,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100104041.0,week32,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1379450117344253,0.6113
100104041.0,week33,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100104041.0,week34,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.11068690106521273,0.6113
100104041.0,week35,-0.19008141350541424,-0.10355173128362608,2.1590703622343077,-0.1632086265010126,0.54
100104041.0,week36,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100202044.0,week1,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100202044.0,week2,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.1632086265010126,0.6114
100202044.0,week3,-0.19008141350541424,-0.10355173128362608,-0.2345473614703649,-0.08874744613633427,0.6115
