id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,clustered_label
101208087,64611,64611,64611,64611,64611,64611,64611,64611,64611,64611,64611,51200,64611,64611,64611,64611,64611,64611,35
102205089,64611,64611,64611,64611,64611,64611,64611,64611,64611,64611,64611,64349,64651,64613,64613,64611,64611,64230,43
101208066,64611,64611,64611,64259,64230,64611,64611,64611,64659,64613,64659,64611,64645,64645,64613,64645,33299,64613,20
101208030,64611,64330,64652,64611,64613,64611,64653,64611,64611,64349,64611,64611,64642,64340,64651,64613,64611,64611,42
102208075,64611,64611,64611,61300,64641,45600,64641,64613,64613,64611,64611,66200,64611,64611,64613,64611,64611,51430,20
102205037,64611,64611,64611,64611,64611,64613,64611,64611,64611,64349,63139,51300,64611,64611,64611,64611,64340,65400,34
102104031,64611,64642,64659,64644,63300,64612,64613,64656,63300,64359,64659,66400,64613,64644,65640,64611,64611,36230,20
101208085,64611,64611,64611,64611,64611,64611,64611,64611,64611,64611,64611,64630,64611,64611,64611,64611,64611,64611,31
101208069,64611,64611,64449,63130,64630,64420,64611,45299,64249,64641,64644,66320,64620,64611,64611,64654,36400,64120,43
102208088,64611,64611,64611,64611,64611,34200,64611,64620,64611,64611,64611,65400,64611,64611,64611,64611,64611,55000,35
102208081,64611,64613,64613,64613,64613,64611,64611,64659,64613,64249,64611,64613,64611,64611,64613,64644,64613,64130,20
102208058,64611,64611,64611,64611,64611,64410,64611,64611,64611,64611,64611,65140,64611,64611,64611,64611,64611,54100,10
102208049,64611,64611,64611,64611,64611,44200,64430,63130,64630,64611,64611,63500,64611,64611,64611,64611,64611,64620,35
102208033,64611,64611,64611,64611,64611,41300,64611,64611,64611,64611,64611,63200,64611,64611,64611,64611,64611,64611,34
102208008,64611,64611,64611,64420,64420,64611,64612,64612,64611,64611,64612,64612,64611,64611,64611,64611,64630,64630,41
101208074,64611,64611,64611,64611,64612,64459,64611,64641,64611,64611,64644,66200,64613,64641,64641,64611,64644,62100,34
99304030,64611,64611,64644,64611,64659,64644,64611,64611,64230,61200,64659,14400,64613,64642,64653,64611,64642,64510,10
99203054,64611,64259,65640,64210,64611,64540,64611,64613,66099,62430,65130,62200,64611,64611,65650,64613,64611,64611,42
103302104,64611,61300,64613,64656,64611,14300,64611,64659,64659,64659,64656,32200,64613,64613,64611,64611,64611,14099,42
103302103,64611,64641,64611,61100,64611,62200,64611,64611,64611,64611,62100,32400,64611,62100,64611,64611,62410,36100,42
102306046,64613,64611,65620,64659,64230,64410,64613,64259,64645,64611,62200,53000,13400,64230,62100,64611,64651,51410,20
