CUSTOMER_NUM,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706
97760,75.0,75.0,76.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0,12.0,75.0,75.0
90581,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90344,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
89942,80.0,80.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
89067,75.0,80.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0.0,80.0,75.0,75.0,76.0,76.0,80.0,80.0
88632,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,75.0,0.0
8785,75.0,75.0,75.0,76.0,74.0,80.0,12.0,71.0,50.0,30.0,30.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
87671,0.0,76.0,0.0,80.0,0.0,75.0,75.0,80.0,75.0,0.0,80.0,0.0,11.0,11.0,71.0,50.0,0.0,0.0
87585,75.0,75.0,75.0,71.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0,75.0,80.0,75.0,75.0,75.0,75.0,75.0
86964,80.0,0.0,75.0,80.0,71.0,50.0,30.0,30.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86928,75.0,80.0,76.0,0.0,75.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,75.0,75.0
86056,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85298,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85107,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
83255,0.0,0.0,75.0,80.0,76.0,75.0,80.0,75.0,0.0,75.0,75.0,0.0,0.0,75.0,75.0,80.0,0.0,0.0
80641,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79760,0.0,0.0,0.0,0.0,0.0,80.0,11.0,71.0,50.0,30.0,30.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0
79182,75.0,75.0,74.0,75.0,75.0,75.0,74.0,74.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,72.0,72.0,72.0
78918,80.0,80.0,0.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,80.0,75.0,0.0
77940,0.0,75.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
74175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0,0.0
72032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7172,76.0,76.0,75.0,75.0,75.0,75.0,76.0,76.0,74.0,76.0,80.0,75.0,76.0,76.0,76.0,74.0,76.0,50.0
71411,75.0,0.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,76.0,75.0,76.0,75.0,75.0,75.0,75.0,75.0,75.0
66601,75.0,75.0,12.0,71.0,50.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0,75.0,75.0,75.0,75.0
63424,75.0,75.0,75.0,75.0,75.0,75.0,74.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,72.0
61884,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
5924,75.0,76.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
5883,75.0,76.0,75.0,75.0,73.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0,0.0,75.0,0.0,0.0,0.0
58661,0.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
57850,12.0,80.0,80.0,11.0,71.0,50.0,30.0,75.0,75.0,75.0,75.0,73.0,11.0,73.0,75.0,15.0,75.0,73.0
57643,75.0,75.0,75.0,75.0,75.0,75.0,75.0,74.0,75.0,76.0,75.0,75.0,75.0,75.0,72.0,72.0,72.0,72.0
