201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612,201701,201702,201703,201704,201705,201706,CUSTOMER_NUM
75.0,75.0,76.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0,12.0,75.0,75.0,97760
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90581
75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,90344
80.0,80.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,89942
75.0,80.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,0.0,80.0,75.0,75.0,76.0,76.0,80.0,80.0,89067
0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,75.0,0.0,88632
75.0,75.0,75.0,76.0,74.0,80.0,12.0,71.0,50.0,30.0,30.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,8785
0.0,76.0,0.0,80.0,0.0,75.0,75.0,80.0,75.0,0.0,80.0,0.0,11.0,11.0,71.0,50.0,0.0,0.0,87671
75.0,75.0,75.0,71.0,75.0,75.0,75.0,75.0,75.0,75.0,80.0,75.0,80.0,75.0,75.0,75.0,75.0,75.0,87585
80.0,0.0,75.0,80.0,71.0,50.0,30.0,30.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86964
75.0,80.0,76.0,0.0,75.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0,0.0,75.0,75.0,75.0,86928
0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86056
