0,1,2,3,4,layer
0.47619047619047616,0.42063492063492064,0.4365079365079365,0.4523809523809524,0.5158730158730159,"Layer [4, 3, 2, 1] "
0.8492063492063492,0.753968253968254,0.6507936507936508,0.6111111111111112,0.7222222222222222,"Layer [3, 2, 1] "
0.9206349206349206,0.8253968253968254,0.8015873015873016,0.7063492063492064,0.7857142857142857,"Layer [2, 1] "
0.9761904761904762,0.8968253968253969,0.9285714285714286,0.7777777777777778,0.9126984126984127,Layer [1] 
