0,1,clustered_label
2.0,3.0,23
1.0,3.0,13
2.0,3.0,23
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,1.0,11
2.0,3.0,23
1.0,2.0,12
1.0,3.0,13
1.0,4.0,14
1.0,3.0,13
1.0,4.0,14
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,5.0,15
2.0,1.0,21
1.0,4.0,14
2.0,2.0,22
1.0,4.0,14
1.0,1.0,11
1.0,4.0,14
2.0,2.0,22
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
2.0,3.0,23
1.0,3.0,13
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
2.0,3.0,23
1.0,3.0,13
1.0,5.0,15
2.0,2.0,22
1.0,3.0,13
1.0,2.0,12
0.0,3.0,03
2.0,1.0,21
1.0,6.0,16
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
2.0,3.0,23
1.0,3.0,13
1.0,2.0,12
1.0,4.0,14
1.0,2.0,12
1.0,3.0,13
1.0,2.0,12
1.0,4.0,14
2.0,1.0,21
0.0,4.0,04
2.0,2.0,22
1.0,3.0,13
2.0,4.0,24
1.0,2.0,12
1.0,2.0,12
3.0,2.0,32
2.0,4.0,24
1.0,2.0,12
1.0,4.0,14
1.0,3.0,13
1.0,4.0,14
1.0,2.0,12
1.0,3.0,13
2.0,2.0,22
1.0,3.0,13
2.0,4.0,24
0.0,3.0,03
2.0,3.0,23
1.0,3.0,13
1.0,3.0,13
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
2.0,3.0,23
1.0,2.0,12
1.0,2.0,12
1.0,5.0,15
1.0,2.0,12
1.0,3.0,13
2.0,2.0,22
1.0,3.0,13
1.0,3.0,13
3.0,4.0,34
1.0,2.0,12
1.0,3.0,13
1.0,2.0,12
1.0,4.0,14
1.0,3.0,13
1.0,4.0,14
2.0,4.0,24
2.0,2.0,22
1.0,3.0,13
1.0,2.0,12
1.0,4.0,14
1.0,2.0,12
1.0,4.0,14
1.0,3.0,13
2.0,3.0,23
1.0,2.0,12
3.0,2.0,32
1.0,2.0,12
1.0,2.0,12
2.0,2.0,22
1.0,3.0,13
1.0,2.0,12
2.0,3.0,23
1.0,3.0,13
1.0,3.0,13
1.0,2.0,12
1.0,2.0,12
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,4.0,14
1.0,3.0,13
2.0,3.0,23
1.0,4.0,14
1.0,3.0,13
1.0,1.0,11
2.0,3.0,23
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
2.0,2.0,22
1.0,3.0,13
1.0,3.0,13
1.0,3.0,13
2.0,3.0,23
1.0,3.0,13
1.0,2.0,12
