id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,clustered_label
101208087,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,4300,2331,2331,2331,2331,2331,2331,0.352
102205089,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2320,2335,2333,2331,2331,2331,2460,0.4244
101208066,2331,2331,2331,2340,2340,2331,2331,2331,2340,2333,2340,2331,2334,2334,2333,2334,3100,2331,0.4241
101208030,2331,2320,2335,2331,2331,2331,2335,2331,2331,2320,2331,2331,2333,2320,2335,2333,2331,2331,0.4244
102208075,2331,2331,2331,2360,2333,1200,2333,2333,2333,2331,2331,4600,2331,2331,2331,2331,2331,4600,0.62
102205037,2331,2331,2331,2331,2331,2331,2331,2331,2331,2320,2500,4600,2331,2331,2331,2331,2320,2150,0.352
102104031,2331,2333,2340,2334,2200,2332,2331,2334,2200,2320,2340,2120,2331,2334,2350,2331,2331,3200,0.411
101208085,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2310,2331,2331,2331,2331,2331,2331,0.4244
101208069,2331,2331,2500,2200,2310,2500,2331,1200,2340,2333,2334,2110,2336,2331,2331,2335,3100,2360,0.43
102208088,2331,2331,2331,2331,2331,2600,2331,2340,2331,2331,2331,2150,2331,2331,2331,2331,2331,4100,0.524
102208081,2331,2333,2333,2333,2331,2331,2331,2340,2333,2340,2331,2331,2331,2331,2331,2334,2331,2360,0.4244
102208058,2331,2331,2331,2331,2331,2310,2331,2331,2331,2331,2331,2110,2331,2331,2331,2331,2331,4500,0.524
102208049,2331,2331,2331,2331,2331,1300,2500,2200,2332,2331,2331,2200,2331,2331,2331,2331,2331,2336,0.145
102208033,2331,2331,2331,2331,2331,1600,2331,2331,2331,2331,2331,3300,2331,2331,2331,2331,2331,2331,0.421
102208008,2331,2331,2331,2500,2500,2331,2331,2332,2331,2331,2331,2332,2331,2331,2331,2331,2310,2310,0.4244
102207430,2331,2331,2331,2331,2331,2110,4600,2160,2331,2331,2331,2331,4300,2331,2331,2350,2331,2331,0.13
101208074,2331,2331,2331,2331,2332,2500,2331,2333,2331,2331,2334,4600,2331,2333,2333,2331,2333,3600,0.64
99304030,2331,2331,2334,2331,2340,2333,2331,2331,2460,2410,2340,5300,2333,2333,2335,2331,2333,2350,0.32
99203054,2331,2340,2350,2460,2331,2336,2331,2333,4600,2450,2130,3600,2331,2331,2350,2331,2331,2331,0.34
126267,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,2331,0.4244
104850,2331,2460,2331,2331,2333,2331,2333,2331,2331,2335,2333,2331,2331,2331,2331,2331,2334,2331,0.4244
103302104,2331,2410,2331,2335,2331,5300,2331,2334,2340,2340,2334,5400,2333,2333,2331,2331,2331,5300,0.63
103302103,2331,2333,2331,2600,2331,3600,2331,2331,2331,2331,3600,3100,2331,3600,2331,2331,2450,3200,0.441
103258005,2331,2460,2335,2460,3200,2332,2331,2450,2460,2340,2450,2331,2331,2333,2320,2320,2334,2334,0.422
102306046,2331,2331,2440,2340,2460,2500,2333,2340,2334,2331,3600,4500,5400,2460,3600,2331,2335,4600,0.61
102306041,2331,2331,3600,2340,2460,2331,2331,2320,2331,2331,2450,2310,2331,2331,2331,2331,5300,2110,0.74
102258003,2331,2331,2331,3100,3100,2500,2331,2331,3100,2460,2331,6100,2331,2331,2331,2331,2331,2331,0.314
102209035,2331,2334,2320,2333,2333,2160,2340,2334,2335,2360,2360,5100,2331,2334,2335,2331,2331,2110,0.32
102208090,2331,2331,2334,2340,2334,3200,2340,3200,2600,2460,2331,2360,2331,2333,2320,2334,2331,3200,0.414
102208089,2331,2335,2335,2333,2340,1300,2335,2331,2340,2331,2340,2360,2331,2333,3100,2331,2331,2333,0.145
