,actual_grade,predict_grade,torrance,week,id
0,55,73.97239858906526,18.972398589065264,9,101208087
1,55,62.386243386243386,7.386243386243386,10,101208087
2,55,62.386243386243386,7.386243386243386,11,101208087
3,55,60.650793650793645,5.650793650793645,12,101208087
4,55,60.650793650793645,5.650793650793645,13,101208087
5,55,60.650793650793645,5.650793650793645,14,101208087
6,55,62.386243386243386,7.386243386243386,15,101208087
7,55,62.386243386243386,7.386243386243386,16,101208087
8,55,62.386243386243386,7.386243386243386,17,101208087
9,55,62.386243386243386,7.386243386243386,18,101208087
10,91,73.97239858906526,-17.027601410934736,9,102205089
11,91,73.32993197278913,-17.670068027210874,10,102205089
12,91,72.20899470899471,-18.79100529100529,11,102205089
13,91,76.13227513227514,-14.86772486772486,12,102205089
14,91,76.13227513227514,-14.86772486772486,13,102205089
15,91,76.13227513227514,-14.86772486772486,14,102205089
16,91,76.13227513227514,-14.86772486772486,15,102205089
17,91,76.13227513227514,-14.86772486772486,16,102205089
18,91,74.17063492063492,-16.829365079365076,17,102205089
19,91,74.17063492063492,-16.829365079365076,18,102205089
20,77,71.52605820105822,-5.47394179894178,9,101208066
21,77,82.40277777777777,5.4027777777777715,10,101208066
22,77,82.40277777777777,5.4027777777777715,11,101208066
23,77,82.40277777777777,5.4027777777777715,12,101208066
24,77,82.40277777777777,5.4027777777777715,13,101208066
25,77,82.40277777777777,5.4027777777777715,14,101208066
26,77,81.39682539682539,4.396825396825392,15,101208066
27,77,81.39682539682539,4.396825396825392,16,101208066
28,77,80.05555555555556,3.055555555555557,17,101208066
29,77,80.05555555555556,3.055555555555557,18,101208066
30,99,78.28380952380954,-20.716190476190462,9,101208030
31,99,99.0,0.0,10,101208030
32,99,99.0,0.0,11,101208030
33,99,99.0,0.0,12,101208030
34,99,99.0,0.0,13,101208030
35,99,99.0,0.0,14,101208030
36,99,99.0,0.0,15,101208030
37,99,99.0,0.0,16,101208030
38,99,99.0,0.0,17,101208030
39,99,99.0,0.0,18,101208030
40,74,80.05555555555556,6.055555555555557,9,102208075
41,74,,,10,102208075
42,74,,,11,102208075
43,74,,,12,102208075
44,74,,,13,102208075
45,74,,,14,102208075
46,74,,,15,102208075
47,74,,,16,102208075
48,74,,,17,102208075
49,74,,,18,102208075
50,66,73.97239858906526,7.972398589065264,9,102205037
51,66,62.386243386243386,-3.613756613756614,10,102205037
52,66,60.650793650793645,-5.349206349206355,11,102205037
53,66,60.650793650793645,-5.349206349206355,12,102205037
54,66,60.650793650793645,-5.349206349206355,13,102205037
55,66,60.650793650793645,-5.349206349206355,14,102205037
56,66,62.386243386243386,-3.613756613756614,15,102205037
57,66,62.386243386243386,-3.613756613756614,16,102205037
58,66,62.386243386243386,-3.613756613756614,17,102205037
59,66,62.386243386243386,-3.613756613756614,18,102205037
60,83,78.89153439153439,-4.1084656084656075,9,102104031
61,83,80.05555555555556,-2.944444444444443,10,102104031
62,83,80.05555555555556,-2.944444444444443,11,102104031
63,83,80.05555555555556,-2.944444444444443,12,102104031
64,83,80.05555555555556,-2.944444444444443,13,102104031
65,83,80.05555555555556,-2.944444444444443,14,102104031
66,83,80.05555555555556,-2.944444444444443,15,102104031
67,83,80.05555555555556,-2.944444444444443,16,102104031
68,83,80.05555555555556,-2.944444444444443,17,102104031
69,83,80.05555555555556,-2.944444444444443,18,102104031
70,71,73.97239858906526,2.972398589065264,9,101208085
71,71,73.32993197278913,2.329931972789126,10,101208085
72,71,72.20899470899471,1.2089947089947088,11,101208085
73,71,72.20899470899471,1.2089947089947088,12,101208085
74,71,72.20899470899471,1.2089947089947088,13,101208085
75,71,72.20899470899471,1.2089947089947088,14,101208085
76,71,70.63968253968255,-0.3603174603174466,15,101208085
77,71,70.63968253968255,-0.3603174603174466,16,101208085
78,71,69.59347442680776,-1.4065255731922406,17,101208085
79,71,69.59347442680776,-1.4065255731922406,18,101208085
80,89,89.44444444444444,0.44444444444444287,9,101208069
81,89,89.44444444444444,0.44444444444444287,10,101208069
82,89,89.44444444444444,0.44444444444444287,11,101208069
83,89,89.44444444444444,0.44444444444444287,12,101208069
84,89,89.44444444444444,0.44444444444444287,13,101208069
85,89,89.44444444444444,0.44444444444444287,14,101208069
86,89,89.44444444444444,0.44444444444444287,15,101208069
87,89,89.44444444444444,0.44444444444444287,16,101208069
88,89,89.44444444444444,0.44444444444444287,17,101208069
89,89,89.44444444444444,0.44444444444444287,18,101208069
90,56,55.444444444444436,-0.5555555555555642,9,102208088
91,56,55.444444444444436,-0.5555555555555642,10,102208088
92,56,55.444444444444436,-0.5555555555555642,11,102208088
93,56,55.444444444444436,-0.5555555555555642,12,102208088
94,56,55.444444444444436,-0.5555555555555642,13,102208088
95,56,55.444444444444436,-0.5555555555555642,14,102208088
96,56,55.444444444444436,-0.5555555555555642,15,102208088
97,56,55.444444444444436,-0.5555555555555642,16,102208088
98,56,55.444444444444436,-0.5555555555555642,17,102208088
99,56,55.444444444444436,-0.5555555555555642,18,102208088
100,81,74.93785714285715,-6.062142857142845,9,102208081
101,81,78.98556998557,-2.0144300144300047,10,102208081
102,81,78.98556998557,-2.0144300144300047,11,102208081
103,81,78.98556998557,-2.0144300144300047,12,102208081
104,81,78.98556998557,-2.0144300144300047,13,102208081
105,81,78.98556998557,-2.0144300144300047,14,102208081
106,81,79.49508692365838,-1.504913076341623,15,102208081
107,81,79.49508692365838,-1.504913076341623,16,102208081
108,81,79.43609022556394,-1.5639097744360555,17,102208081
109,81,79.43609022556394,-1.5639097744360555,18,102208081
110,33,70.75064935064937,37.75064935064937,9,102208058
111,33,40.7,7.700000000000003,10,102208058
112,33,40.7,7.700000000000003,11,102208058
113,33,40.7,7.700000000000003,12,102208058
114,33,40.7,7.700000000000003,13,102208058
115,33,40.7,7.700000000000003,14,102208058
116,33,40.7,7.700000000000003,15,102208058
117,33,40.7,7.700000000000003,16,102208058
118,33,40.7,7.700000000000003,17,102208058
119,33,40.7,7.700000000000003,18,102208058
120,53,55.444444444444436,2.4444444444444358,9,102208049
121,53,,,10,102208049
122,53,,,11,102208049
123,53,,,12,102208049
124,53,,,13,102208049
125,53,,,14,102208049
126,53,,,15,102208049
127,53,,,16,102208049
128,53,,,17,102208049
129,53,,,18,102208049
130,67,65.85714285714286,-1.1428571428571388,9,102208033
131,67,65.85714285714286,-1.1428571428571388,10,102208033
132,67,65.85714285714286,-1.1428571428571388,11,102208033
133,67,65.85714285714286,-1.1428571428571388,12,102208033
134,67,65.85714285714286,-1.1428571428571388,13,102208033
135,67,65.85714285714286,-1.1428571428571388,14,102208033
136,67,65.85714285714286,-1.1428571428571388,15,102208033
137,67,65.85714285714286,-1.1428571428571388,16,102208033
138,67,65.85714285714286,-1.1428571428571388,17,102208033
139,67,65.85714285714286,-1.1428571428571388,18,102208033
140,92,75.48775510204084,-16.512244897959164,9,102208008
141,92,83.18518518518518,-8.814814814814824,10,102208008
142,92,83.18518518518518,-8.814814814814824,11,102208008
143,92,83.18518518518518,-8.814814814814824,12,102208008
144,92,83.18518518518518,-8.814814814814824,13,102208008
145,92,83.18518518518518,-8.814814814814824,14,102208008
146,92,84.75,-7.25,15,102208008
147,92,84.75,-7.25,16,102208008
148,92,86.31481481481482,-5.685185185185176,17,102208008
