,actual_grade,predict_grade,torrance,week,id
48,74,80.05555555555556,6.055555555555557,17,102208075
49,74,80.05555555555556,6.055555555555557,18,102208075
50,66,77.25797522260947,11.257975222609474,9,102205037
51,66,71.49897959183676,5.498979591836758,10,102205037
52,66,72.15158730158733,6.151587301587327,11,102205037
53,66,64.12169312169313,-1.8783068783068728,12,102205037
54,66,64.12169312169313,-1.8783068783068728,13,102205037
55,66,64.12169312169313,-1.8783068783068728,14,102205037
56,66,64.12169312169313,-1.8783068783068728,15,102205037
57,66,64.12169312169313,-1.8783068783068728,16,102205037
58,66,64.12169312169313,-1.8783068783068728,17,102205037
59,66,64.12169312169313,-1.8783068783068728,18,102205037
60,83,79.40079365079366,-3.599206349206341,9,102104031
61,83,79.40079365079366,-3.599206349206341,10,102104031
62,83,80.3037037037037,-2.696296296296296,11,102104031
63,83,80.05555555555556,-2.944444444444443,12,102104031
64,83,80.05555555555556,-2.944444444444443,13,102104031
65,83,80.05555555555556,-2.944444444444443,14,102104031
66,83,80.05555555555556,-2.944444444444443,15,102104031
67,83,80.05555555555556,-2.944444444444443,16,102104031
68,83,80.05555555555556,-2.944444444444443,17,102104031
69,83,80.05555555555556,-2.944444444444443,18,102104031
70,71,77.25797522260947,6.257975222609474,9,101208085
71,71,78.32500515357668,7.325005153576683,10,101208085
72,71,78.30223475355064,7.302234753550636,11,101208085
73,71,70.19093567251458,-0.8090643274854159,12,101208085
74,71,70.19093567251458,-0.8090643274854159,13,101208085
75,71,70.19093567251458,-0.8090643274854159,14,101208085
76,71,70.19093567251458,-0.8090643274854159,15,101208085
77,71,70.19093567251458,-0.8090643274854159,16,101208085
78,71,69.92432432432429,-1.0756756756757113,17,101208085
79,71,70.73611111111109,-0.26388888888891415,18,101208085
80,89,89.44444444444439,0.444444444444386,9,101208069
81,89,89.44444444444439,0.444444444444386,10,101208069
82,89,89.44444444444439,0.444444444444386,11,101208069
83,89,89.44444444444439,0.444444444444386,12,101208069
84,89,89.44444444444439,0.444444444444386,13,101208069
85,89,89.44444444444439,0.444444444444386,14,101208069
86,89,89.44444444444439,0.444444444444386,15,101208069
87,89,89.44444444444439,0.444444444444386,16,101208069
88,89,89.44444444444439,0.444444444444386,17,101208069
89,89,89.44444444444439,0.444444444444386,18,101208069
90,56,55.44444444444442,-0.5555555555555785,9,102208088
91,56,55.44444444444442,-0.5555555555555785,10,102208088
92,56,55.44444444444442,-0.5555555555555785,11,102208088
93,56,55.44444444444442,-0.5555555555555785,12,102208088
94,56,55.44444444444442,-0.5555555555555785,13,102208088
95,56,55.44444444444442,-0.5555555555555785,14,102208088
96,56,55.44444444444442,-0.5555555555555785,15,102208088
97,56,55.44444444444442,-0.5555555555555785,16,102208088
98,56,55.44444444444442,-0.5555555555555785,17,102208088
99,56,55.44444444444442,-0.5555555555555785,18,102208088
100,81,78.75993570423958,-2.240064295760419,9,102208081
101,81,79.23739435168015,-1.7626056483198482,10,102208081
102,81,79.23739435168015,-1.7626056483198482,11,102208081
103,81,79.9205491205492,-1.0794508794508033,12,102208081
104,81,79.9205491205492,-1.0794508794508033,13,102208081
105,81,79.9205491205492,-1.0794508794508033,14,102208081
106,81,79.9205491205492,-1.0794508794508033,15,102208081
107,81,79.9205491205492,-1.0794508794508033,16,102208081
108,81,79.91869971732993,-1.081300282670071,17,102208081
109,81,80.2888441761682,-0.7111558238318025,18,102208081
110,33,54.96071428571432,21.960714285714317,9,102208058
111,33,55.420737327188974,22.420737327188974,10,102208058
112,33,53.4137362637363,20.413736263736297,11,102208058
113,33,52.810648148148175,19.810648148148175,12,102208058
114,33,52.810648148148175,19.810648148148175,13,102208058
115,33,52.810648148148175,19.810648148148175,14,102208058
116,33,52.810648148148175,19.810648148148175,15,102208058
117,33,52.810648148148175,19.810648148148175,16,102208058
118,33,49.75194805194808,16.751948051948077,17,102208058
119,33,40.7,7.700000000000003,18,102208058
120,53,55.444444444444436,2.4444444444444358,9,102208049
121,53,55.444444444444436,2.4444444444444358,10,102208049
122,53,55.444444444444436,2.4444444444444358,11,102208049
123,53,55.444444444444436,2.4444444444444358,12,102208049
124,53,55.444444444444436,2.4444444444444358,13,102208049
125,53,55.444444444444436,2.4444444444444358,14,102208049
126,53,55.444444444444436,2.4444444444444358,15,102208049
127,53,55.444444444444436,2.4444444444444358,16,102208049
128,53,55.444444444444436,2.4444444444444358,17,102208049
129,53,55.444444444444436,2.4444444444444358,18,102208049
130,67,65.85714285714286,-1.1428571428571388,9,102208033
131,67,65.85714285714286,-1.1428571428571388,10,102208033
132,67,65.85714285714286,-1.1428571428571388,11,102208033
133,67,65.85714285714286,-1.1428571428571388,12,102208033
134,67,65.85714285714286,-1.1428571428571388,13,102208033
135,67,65.85714285714286,-1.1428571428571388,14,102208033
136,67,65.85714285714286,-1.1428571428571388,15,102208033
137,67,65.85714285714286,-1.1428571428571388,16,102208033
138,67,65.85714285714286,-1.1428571428571388,17,102208033
139,67,65.85714285714286,-1.1428571428571388,18,102208033
140,92,88.08907563025205,-3.9109243697479457,9,102208008
141,92,89.03685714285707,-2.963142857142927,10,102208008
142,92,89.03685714285707,-2.963142857142927,11,102208008
143,92,90.73796014859838,-1.2620398514016244,12,102208008
144,92,90.73796014859838,-1.2620398514016244,13,102208008
145,92,90.73796014859838,-1.2620398514016244,14,102208008
146,92,90.73796014859838,-1.2620398514016244,15,102208008
147,92,90.73796014859838,-1.2620398514016244,16,102208008
148,92,90.97018633540365,-1.0298136645963467,17,102208008
149,92,92.08730158730151,0.08730158730151061,18,102208008
150,63,54.96071428571432,-8.039285714285683,9,101208074
151,63,55.420737327188974,-7.579262672811026,10,101208074
152,63,71.12285714285716,8.122857142857157,11,101208074
153,63,70.23896103896105,7.238961038961051,12,101208074
154,63,70.23896103896105,7.238961038961051,13,101208074
155,63,70.23896103896105,7.238961038961051,14,101208074
156,63,70.23896103896105,7.238961038961051,15,101208074
157,63,70.23896103896105,7.238961038961051,16,101208074
158,63,69.25730158730161,6.257301587301612,17,101208074
159,63,69.22675736961453,6.226757369614532,18,101208074
160,33,66.12747252747255,33.12747252747255,9,99304030
161,33,53.397777777777776,20.397777777777776,10,99304030
162,33,53.397777777777776,20.397777777777776,11,99304030
163,33,40.7,7.700000000000003,12,99304030
164,33,40.7,7.700000000000003,13,99304030
165,33,40.7,7.700000000000003,14,99304030
166,33,40.7,7.700000000000003,15,99304030
167,33,40.7,7.700000000000003,16,99304030
168,33,40.7,7.700000000000003,17,99304030
169,33,40.7,7.700000000000003,18,99304030
170,99,97.0151242887092,-1.9848757112907975,9,99203054
171,99,99.0,0.0,10,99203054
172,99,99.0,0.0,11,99203054
173,99,99.0,0.0,12,99203054
174,99,99.0,0.0,13,99203054
175,99,99.0,0.0,14,99203054
176,99,99.0,0.0,15,99203054
177,99,99.0,0.0,16,99203054
178,99,99.0,0.0,17,99203054
179,99,99.0,0.0,18,99203054
180,99,99.0,0.0,9,103302104
181,99,99.0,0.0,10,103302104
182,99,99.0,0.0,11,103302104
183,99,99.0,0.0,12,103302104
184,99,99.0,0.0,13,103302104
185,99,99.0,0.0,14,103302104
186,99,99.0,0.0,15,103302104
187,99,99.0,0.0,16,103302104
188,99,99.0,0.0,17,103302104
189,99,99.0,0.0,18,103302104
190,99,99.0,0.0,9,103302103
191,99,99.0,0.0,10,103302103
192,99,99.0,0.0,11,103302103
193,99,99.0,0.0,12,103302103
194,99,99.0,0.0,13,103302103
195,99,99.0,0.0,14,103302103
196,99,99.0,0.0,15,103302103
197,99,99.0,0.0,16,103302103
198,99,99.0,0.0,17,103302103
199,99,99.0,0.0,18,103302103
200,78,78.93552669552678,0.9355266955267751,9,102306046
201,78,78.93552669552678,0.9355266955267751,10,102306046
202,78,79.47868036103337,1.4786803610333692,11,102306046
203,78,80.05555555555563,2.055555555555628,12,102306046
204,78,80.05555555555563,2.055555555555628,13,102306046
205,78,80.05555555555563,2.055555555555628,14,102306046
206,78,80.05555555555563,2.055555555555628,15,102306046
207,78,80.05555555555563,2.055555555555628,16,102306046
208,78,80.05555555555563,2.055555555555628,17,102306046
209,78,80.05555555555563,2.055555555555628,18,102306046
210,48,58.60493827160494,10.604938271604937,9,102306041
211,48,53.55555555555555,5.55555555555555,10,102306041
212,48,40.7,-7.299999999999997,11,102306041
213,48,40.7,-7.299999999999997,12,102306041
214,48,40.7,-7.299999999999997,13,102306041
215,48,40.7,-7.299999999999997,14,102306041
216,48,40.7,-7.299999999999997,15,102306041
217,48,40.7,-7.299999999999997,16,102306041
218,48,40.7,-7.299999999999997,17,102306041
219,48,40.7,-7.299999999999997,18,102306041
220,55,61.88669690098262,6.886696900982621,9,102209035
221,55,62.94603174603175,7.94603174603175,10,102209035
222,55,62.04553049289891,7.045530492898912,11,102209035
223,55,55.44444444444445,0.44444444444444997,12,102209035
224,55,55.44444444444445,0.44444444444444997,13,102209035
225,55,55.44444444444445,0.44444444444444997,14,102209035
226,55,55.44444444444445,0.44444444444444997,15,102209035
227,55,55.44444444444445,0.44444444444444997,16,102209035
228,55,55.44444444444445,0.44444444444444997,17,102209035
229,55,55.44444444444445,0.44444444444444997,18,102209035
230,83,80.05555555555559,-2.9444444444444144,9,102208090
231,83,80.05555555555559,-2.9444444444444144,10,102208090
232,83,80.05555555555559,-2.9444444444444144,11,102208090
233,83,80.05555555555559,-2.9444444444444144,12,102208090
234,83,80.05555555555559,-2.9444444444444144,13,102208090
235,83,80.05555555555559,-2.9444444444444144,14,102208090
236,83,80.05555555555559,-2.9444444444444144,15,102208090
237,83,80.05555555555559,-2.9444444444444144,16,102208090
238,83,80.05555555555559,-2.9444444444444144,17,102208090
239,83,80.05555555555559,-2.9444444444444144,18,102208090
240,80,80.05555555555559,0.055555555555585556,9,102208089
241,80,80.05555555555559,0.055555555555585556,10,102208089
242,80,80.05555555555559,0.055555555555585556,11,102208089
243,80,80.05555555555559,0.055555555555585556,12,102208089
244,80,80.05555555555559,0.055555555555585556,13,102208089
245,80,80.05555555555559,0.055555555555585556,14,102208089
246,80,80.05555555555559,0.055555555555585556,15,102208089
247,80,80.05555555555559,0.055555555555585556,16,102208089
248,80,80.05555555555559,0.055555555555585556,17,102208089
249,80,80.05555555555559,0.055555555555585556,18,102208089
250,96,85.82980599647269,-10.170194003527314,9,102208086
251,96,85.82980599647269,-10.170194003527314,10,102208086
252,96,95.66666666666669,-0.3333333333333144,11,102208086
253,96,95.66666666666669,-0.3333333333333144,12,102208086
254,96,95.66666666666669,-0.3333333333333144,13,102208086
255,96,95.66666666666669,-0.3333333333333144,14,102208086
256,96,95.66666666666669,-0.3333333333333144,15,102208086
257,96,95.66666666666669,-0.3333333333333144,16,102208086
258,96,95.66666666666669,-0.3333333333333144,17,102208086
259,96,95.66666666666669,-0.3333333333333144,18,102208086
260,84,80.05555555555559,-3.9444444444444144,9,102208085
261,84,80.05555555555559,-3.9444444444444144,10,102208085
262,84,80.05555555555559,-3.9444444444444144,11,102208085
263,84,80.05555555555559,-3.9444444444444144,12,102208085
264,84,80.05555555555559,-3.9444444444444144,13,102208085
265,84,80.05555555555559,-3.9444444444444144,14,102208085
266,84,80.05555555555559,-3.9444444444444144,15,102208085
267,84,80.05555555555559,-3.9444444444444144,16,102208085
268,84,80.05555555555559,-3.9444444444444144,17,102208085
269,84,80.05555555555559,-3.9444444444444144,18,102208085
270,65,67.70845004668534,2.7084500466853427,9,102208084
271,65,67.70845004668534,2.7084500466853427,10,102208084
272,65,66.74014336917566,1.7401433691756552,11,102208084
273,65,67.11666666666669,2.1166666666666885,12,102208084
274,65,67.11666666666669,2.1166666666666885,13,102208084
275,65,67.11666666666669,2.1166666666666885,14,102208084
276,65,67.11666666666669,2.1166666666666885,15,102208084
277,65,65.85714285714288,0.8571428571428754,16,102208084
278,65,65.85714285714288,0.8571428571428754,17,102208084
279,65,65.85714285714288,0.8571428571428754,18,102208084
280,61,61.5,0.5,9,102208083
281,61,61.5,0.5,10,102208083
282,61,61.5,0.5,11,102208083
283,61,61.5,0.5,12,102208083
284,61,61.5,0.5,13,102208083
285,61,61.5,0.5,14,102208083
286,61,61.5,0.5,15,102208083
287,61,61.5,0.5,16,102208083
288,61,61.5,0.5,17,102208083
289,61,61.5,0.5,18,102208083
290,94,74.94550264550266,-19.054497354497343,9,102208082
291,94,74.30674603174603,-19.69325396825397,10,102208082
292,94,81.31613756613757,-12.68386243386243,11,102208082
293,94,88.3888888888889,-5.6111111111111,12,102208082
294,94,88.3888888888889,-5.6111111111111,13,102208082
295,94,88.3888888888889,-5.6111111111111,14,102208082
296,94,88.3888888888889,-5.6111111111111,15,102208082
297,94,88.3888888888889,-5.6111111111111,16,102208082
298,94,92.55555555555557,-1.4444444444444287,17,102208082
299,94,92.55555555555557,-1.4444444444444287,18,102208082
300,66,65.85714285714292,-0.14285714285708195,9,102208078
301,66,65.85714285714292,-0.14285714285708195,10,102208078
302,66,65.85714285714292,-0.14285714285708195,11,102208078
303,66,65.85714285714292,-0.14285714285708195,12,102208078
304,66,65.85714285714292,-0.14285714285708195,13,102208078
305,66,65.85714285714292,-0.14285714285708195,14,102208078
306,66,65.85714285714292,-0.14285714285708195,15,102208078
307,66,65.85714285714292,-0.14285714285708195,16,102208078
308,66,65.85714285714292,-0.14285714285708195,17,102208078
309,66,65.85714285714292,-0.14285714285708195,18,102208078
310,78,76.64375661375662,-1.3562433862433778,9,102208074
311,78,77.88319649698963,-0.11680350301037379,10,102208074
312,78,77.88319649698963,-0.11680350301037379,11,102208074
313,78,80.05555555555559,2.0555555555555856,12,102208074
314,78,80.05555555555559,2.0555555555555856,13,102208074
315,78,80.05555555555559,2.0555555555555856,14,102208074
316,78,80.05555555555559,2.0555555555555856,15,102208074
317,78,80.05555555555559,2.0555555555555856,16,102208074
318,78,80.05555555555559,2.0555555555555856,17,102208074
319,78,80.05555555555559,2.0555555555555856,18,102208074
320,80,80.05555555555557,0.055555555555571345,9,102208073
321,80,80.05555555555557,0.055555555555571345,10,102208073
322,80,80.05555555555557,0.055555555555571345,11,102208073
323,80,80.05555555555557,0.055555555555571345,12,102208073
324,80,80.05555555555557,0.055555555555571345,13,102208073
325,80,80.05555555555557,0.055555555555571345,14,102208073
326,80,80.05555555555557,0.055555555555571345,15,102208073
327,80,80.05555555555557,0.055555555555571345,16,102208073
328,80,80.05555555555557,0.055555555555571345,17,102208073
329,80,80.05555555555557,0.055555555555571345,18,102208073
330,67,65.85714285714286,-1.1428571428571388,9,102208068
331,67,65.85714285714286,-1.1428571428571388,10,102208068
332,67,65.85714285714286,-1.1428571428571388,11,102208068
333,67,65.85714285714286,-1.1428571428571388,12,102208068
334,67,65.85714285714286,-1.1428571428571388,13,102208068
335,67,65.85714285714286,-1.1428571428571388,14,102208068
336,67,65.85714285714286,-1.1428571428571388,15,102208068
337,67,65.85714285714286,-1.1428571428571388,16,102208068
338,67,65.85714285714286,-1.1428571428571388,17,102208068
339,67,65.85714285714286,-1.1428571428571388,18,102208068
340,77,80.05555555555557,3.0555555555555713,9,102208066
341,77,80.05555555555557,3.0555555555555713,10,102208066
342,77,80.05555555555557,3.0555555555555713,11,102208066
343,77,80.05555555555557,3.0555555555555713,12,102208066
344,77,80.05555555555557,3.0555555555555713,13,102208066
345,77,80.05555555555557,3.0555555555555713,14,102208066
346,77,80.05555555555557,3.0555555555555713,15,102208066
347,77,80.05555555555557,3.0555555555555713,16,102208066
348,77,80.05555555555557,3.0555555555555713,17,102208066
349,77,80.05555555555557,3.0555555555555713,18,102208066
350,72,70.91688311688313,-1.0831168831168725,9,102208065
351,72,71.86116071428572,-0.13883928571428328,10,102208065
352,72,71.86116071428572,-0.13883928571428328,11,102208065
353,72,72.84132457580733,0.8413245758073344,12,102208065
354,72,72.84132457580733,0.8413245758073344,13,102208065
355,72,72.84132457580733,0.8413245758073344,14,102208065
356,72,72.14583333333333,0.1458333333333286,15,102208065
357,72,72.14583333333333,0.1458333333333286,16,102208065
358,72,71.80193236714976,-0.19806763285023976,17,102208065
359,72,71.80193236714976,-0.19806763285023976,18,102208065
360,47,58.82997198879554,11.829971988795542,9,102208064
361,47,58.82997198879554,11.829971988795542,10,102208064
362,47,55.90571428571431,8.90571428571431,11,102208064
363,47,40.699999999999996,-6.300000000000004,12,102208064
364,47,40.699999999999996,-6.300000000000004,13,102208064
365,47,40.699999999999996,-6.300000000000004,14,102208064
366,47,40.699999999999996,-6.300000000000004,15,102208064
367,47,40.699999999999996,-6.300000000000004,16,102208064
368,47,40.699999999999996,-6.300000000000004,17,102208064
369,47,40.699999999999996,-6.300000000000004,18,102208064
370,68,68.42424740010952,0.4242474001095218,9,102208063
371,68,68.42424740010952,0.4242474001095218,10,102208063
372,68,68.28571428571435,0.28571428571434865,11,102208063
373,68,68.28571428571435,0.28571428571434865,12,102208063
374,68,68.28571428571435,0.28571428571434865,13,102208063
375,68,68.28571428571435,0.28571428571434865,14,102208063
376,68,68.28571428571435,0.28571428571434865,15,102208063
377,68,68.28571428571435,0.28571428571434865,16,102208063
378,68,68.28571428571435,0.28571428571434865,17,102208063
379,68,68.28571428571435,0.28571428571434865,18,102208063
380,41,57.22785714285717,16.227857142857168,9,102208062
381,41,40.699999999999996,-0.30000000000000426,10,102208062
382,41,40.699999999999996,-0.30000000000000426,11,102208062
383,41,40.699999999999996,-0.30000000000000426,12,102208062
384,41,40.699999999999996,-0.30000000000000426,13,102208062
385,41,40.699999999999996,-0.30000000000000426,14,102208062
386,41,40.699999999999996,-0.30000000000000426,15,102208062
387,41,40.699999999999996,-0.30000000000000426,16,102208062
388,41,40.699999999999996,-0.30000000000000426,17,102208062
389,41,40.699999999999996,-0.30000000000000426,18,102208062
390,88,89.4444444444444,1.4444444444444002,9,102208061
391,88,89.4444444444444,1.4444444444444002,10,102208061
392,88,89.4444444444444,1.4444444444444002,11,102208061
393,88,89.4444444444444,1.4444444444444002,12,102208061
394,88,89.4444444444444,1.4444444444444002,13,102208061
395,88,89.4444444444444,1.4444444444444002,14,102208061
396,88,89.4444444444444,1.4444444444444002,15,102208061
397,88,89.4444444444444,1.4444444444444002,16,102208061
398,88,89.4444444444444,1.4444444444444002,17,102208061
399,88,89.4444444444444,1.4444444444444002,18,102208061
400,57,55.4444444444444,-1.5555555555555998,9,102208060
401,57,55.4444444444444,-1.5555555555555998,10,102208060
402,57,55.4444444444444,-1.5555555555555998,11,102208060
403,57,55.4444444444444,-1.5555555555555998,12,102208060
404,57,55.4444444444444,-1.5555555555555998,13,102208060
405,57,55.4444444444444,-1.5555555555555998,14,102208060
406,57,55.4444444444444,-1.5555555555555998,15,102208060
407,57,55.4444444444444,-1.5555555555555998,16,102208060
408,57,55.4444444444444,-1.5555555555555998,17,102208060
409,57,55.4444444444444,-1.5555555555555998,18,102208060
410,67,65.85714285714288,-1.1428571428571246,9,102208059
411,67,65.85714285714288,-1.1428571428571246,10,102208059
412,67,65.85714285714288,-1.1428571428571246,11,102208059
413,67,65.85714285714288,-1.1428571428571246,12,102208059
414,67,65.85714285714288,-1.1428571428571246,13,102208059
415,67,65.85714285714288,-1.1428571428571246,14,102208059
416,67,65.85714285714288,-1.1428571428571246,15,102208059
417,67,65.85714285714288,-1.1428571428571246,16,102208059
418,67,65.85714285714288,-1.1428571428571246,17,102208059
419,67,65.85714285714288,-1.1428571428571246,18,102208059
420,87,80.05555555555556,-6.944444444444443,9,102208057
421,87,80.05555555555556,-6.944444444444443,10,102208057
422,87,80.05555555555556,-6.944444444444443,11,102208057
423,87,80.05555555555556,-6.944444444444443,12,102208057
424,87,80.05555555555556,-6.944444444444443,13,102208057
425,87,80.05555555555556,-6.944444444444443,14,102208057
426,87,80.05555555555556,-6.944444444444443,15,102208057
427,87,80.05555555555556,-6.944444444444443,16,102208057
428,87,80.05555555555556,-6.944444444444443,17,102208057
429,87,80.05555555555556,-6.944444444444443,18,102208057
430,83,80.05555555555556,-2.944444444444443,9,102208056
431,83,80.05555555555556,-2.944444444444443,10,102208056
432,83,80.05555555555556,-2.944444444444443,11,102208056
433,83,80.05555555555556,-2.944444444444443,12,102208056
434,83,80.05555555555556,-2.944444444444443,13,102208056
435,83,80.05555555555556,-2.944444444444443,14,102208056
436,83,80.05555555555556,-2.944444444444443,15,102208056
437,83,80.05555555555556,-2.944444444444443,16,102208056
438,83,80.05555555555556,-2.944444444444443,17,102208056
439,83,80.05555555555556,-2.944444444444443,18,102208056
440,90,89.44444444444437,-0.5555555555556282,9,102208055
441,90,89.44444444444437,-0.5555555555556282,10,102208055
442,90,89.44444444444437,-0.5555555555556282,11,102208055
443,90,89.44444444444437,-0.5555555555556282,12,102208055
444,90,89.44444444444437,-0.5555555555556282,13,102208055
445,90,89.44444444444437,-0.5555555555556282,14,102208055
446,90,89.44444444444437,-0.5555555555556282,15,102208055
447,90,89.44444444444437,-0.5555555555556282,16,102208055
448,90,89.44444444444437,-0.5555555555556282,17,102208055
449,90,89.44444444444437,-0.5555555555556282,18,102208055
450,64,61.5,-2.5,9,102208054
451,64,61.5,-2.5,10,102208054
452,64,61.5,-2.5,11,102208054
453,64,61.5,-2.5,12,102208054
454,64,61.5,-2.5,13,102208054
455,64,61.5,-2.5,14,102208054
456,64,61.5,-2.5,15,102208054
457,64,61.5,-2.5,16,102208054
458,64,61.5,-2.5,17,102208054
459,64,61.5,-2.5,18,102208054
460,32,40.7,8.700000000000003,9,102208053
461,32,40.7,8.700000000000003,10,102208053
462,32,40.7,8.700000000000003,11,102208053
463,32,40.7,8.700000000000003,12,102208053
464,32,40.7,8.700000000000003,13,102208053
465,32,40.7,8.700000000000003,14,102208053
466,32,40.7,8.700000000000003,15,102208053
467,32,40.7,8.700000000000003,16,102208053
468,32,40.7,8.700000000000003,17,102208053
469,32,40.7,8.700000000000003,18,102208053
470,92,92.85714285714286,0.8571428571428612,9,102208052
471,92,92.85714285714286,0.8571428571428612,10,102208052
472,92,92.85714285714286,0.8571428571428612,11,102208052
473,92,92.85714285714286,0.8571428571428612,12,102208052
474,92,92.85714285714286,0.8571428571428612,13,102208052
475,92,92.85714285714286,0.8571428571428612,14,102208052
476,92,92.85714285714286,0.8571428571428612,15,102208052
477,92,92.85714285714286,0.8571428571428612,16,102208052
478,92,92.85714285714286,0.8571428571428612,17,102208052
479,92,92.85714285714286,0.8571428571428612,18,102208052
480,99,99.0,0.0,9,102208046
481,99,99.0,0.0,10,102208046
482,99,99.0,0.0,11,102208046
483,99,99.0,0.0,12,102208046
484,99,99.0,0.0,13,102208046
485,99,99.0,0.0,14,102208046
486,99,99.0,0.0,15,102208046
487,99,99.0,0.0,16,102208046
488,99,99.0,0.0,17,102208046
489,99,99.0,0.0,18,102208046
490,99,79.64285714285715,-19.357142857142847,9,102208045
491,99,79.64285714285715,-19.357142857142847,10,102208045
492,99,81.61224489795919,-17.387755102040813,11,102208045
493,99,89.5,-9.5,12,102208045
494,99,89.5,-9.5,13,102208045
495,99,89.5,-9.5,14,102208045
496,99,89.5,-9.5,15,102208045
497,99,89.5,-9.5,16,102208045
498,99,94.22222222222223,-4.7777777777777715,17,102208045
499,99,94.22222222222223,-4.7777777777777715,18,102208045
500,58,55.444444444444436,-2.5555555555555642,9,102208044
501,58,55.444444444444436,-2.5555555555555642,10,102208044
502,58,55.444444444444436,-2.5555555555555642,11,102208044
503,58,55.444444444444436,-2.5555555555555642,12,102208044
504,58,55.444444444444436,-2.5555555555555642,13,102208044
505,58,55.444444444444436,-2.5555555555555642,14,102208044
506,58,55.444444444444436,-2.5555555555555642,15,102208044
507,58,55.444444444444436,-2.5555555555555642,16,102208044
508,58,55.444444444444436,-2.5555555555555642,17,102208044
509,58,55.444444444444436,-2.5555555555555642,18,102208044
510,73,71.16612364243943,-1.8338763575605697,9,102208043
511,73,71.9895323895324,-1.0104676104676003,10,102208043
512,73,71.76547619047619,-1.2345238095238074,11,102208043
513,73,72.61813371813372,-0.38186628186628013,12,102208043
514,73,72.61813371813372,-0.38186628186628013,13,102208043
515,73,72.61813371813372,-0.38186628186628013,14,102208043
516,73,72.99487967229904,-0.005120327700964822,15,102208043
517,73,72.99487967229904,-0.005120327700964822,16,102208043
518,73,72.75952380952381,-0.24047619047618696,17,102208043
519,73,71.68312757201646,-1.3168724279835402,18,102208043
520,93,92.85714285714288,-0.14285714285712459,9,102208042
521,93,92.85714285714288,-0.14285714285712459,10,102208042
522,93,92.85714285714288,-0.14285714285712459,11,102208042
523,93,92.85714285714288,-0.14285714285712459,12,102208042
524,93,92.85714285714288,-0.14285714285712459,13,102208042
525,93,92.85714285714288,-0.14285714285712459,14,102208042
526,93,92.85714285714288,-0.14285714285712459,15,102208042
527,93,92.85714285714288,-0.14285714285712459,16,102208042
528,93,92.85714285714288,-0.14285714285712459,17,102208042
529,93,92.85714285714288,-0.14285714285712459,18,102208042
530,64,62.0,-2.0,9,102208041
531,64,62.0,-2.0,10,102208041
532,64,62.0,-2.0,11,102208041
533,64,62.0,-2.0,12,102208041
534,64,62.0,-2.0,13,102208041
535,64,62.0,-2.0,14,102208041
536,64,62.0,-2.0,15,102208041
537,64,62.0,-2.0,16,102208041
538,64,62.0,-2.0,17,102208041
539,64,62.0,-2.0,18,102208041
