id,week,TA_video,TA_text,Teacher_video,Teacher_text
100101021,week1,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.16320862650101256
100101021,week2,-0.19008141350541416,-0.10355173128362609,-0.23224112450287296,-0.10071442155208613
100101021,week3,-0.17732354222183783,-0.0236354421766547,-0.23326611871064715,-0.13395601992917464
100101021,week4,-0.19008141350541416,-0.09289622606936324,-0.2345473614703649,-0.09406610187666842
100101021,week5,-0.19008141350541416,0.013658826073265285,-0.2345473614703649,-0.14991198715017715
100101021,week6,-0.17458971266107146,-0.10355173128362609,-0.23249737305481652,0.007653189157222471
100101021,week7,-0.19008141350541416,-0.03828676184626612,-0.2345473614703649,-0.13196152402654934
100101021,week8,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.13262635599409112
100101021,week9,-0.19008141350541416,-0.032959009239134696,-0.2345473614703649,-0.1372801797668835
100101021,week10,-0.19008141350541416,-0.058265834123008974,-0.2345473614703649,-0.1306318600914658
100101021,week11,-0.19008141350541416,-0.048942267060528975,-0.2345473614703649,-0.1346208518967164
100101021,week12,-0.19008141350541416,-0.10355173128362609,-0.0028986705133984356,-0.16320862650101256
100101021,week13,-0.19008141350541416,-0.05293808151587755,-0.2330098701587036,-0.13196152402654934
100101021,week14,-0.19008141350541416,0.2347605592692195,-0.2345473614703649,-0.13993950763705057
100101021,week15,-0.19008141350541416,0.014990764225048142,-0.2345473614703649,-0.1372801797668835
100101021,week16,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,0.04089478753431099
100101021,week17,-0.19008141350541416,-0.10355173128362609,0.3568742964153415,-0.11999454861079746
100101021,week18,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.16320862650101256
100101021,week19,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.16320862650101256
100101021,week20,-0.19008141350541416,0.013658826073265285,-0.2345473614703649,-0.07611563875304062
100101021,week21,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.16320862650101256
100101021,week22,-0.19008141350541416,0.004335259010785289,-0.2345473614703649,-0.12065938057833923
100101021,week23,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.11002206909767091
100101021,week24,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.16320862650101256
100101021,week25,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.11800005270817215
100101021,week26,-0.17231152136043282,-0.051606143364094685,-0.2345473614703649,-0.13794501173442528
100101021,week27,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.16320862650101256
100101021,week28,1.2305986815728378,-0.10355173128362609,-0.2345473614703649,-0.1372801797668835
100101021,week29,-0.17413407440094372,-0.10355173128362609,-0.2345473614703649,-0.16320862650101256
100101021,week30,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.16320862650101256
100101021,week31,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.16320862650101256
100101021,week32,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.12730770025375693
100101021,week33,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.16320862650101256
100101021,week34,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.16320862650101256
100101021,week35,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.16320862650101256
100101021,week36,-0.19008141350541416,-0.10355173128362609,-0.22122243676930045,-0.16320862650101256
100104041,week1,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.16320862650101256
100104041,week2,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.10470341335733674
100104041,week3,-0.19008141350541416,-0.0729171537926204,-0.2345473614703649,-0.1525713150203442
100104041,week4,-0.19008141350541416,-0.10355173128362609,-0.2345473614703649,-0.15456581092296953
100104041,week5,-0.19008141350541416,-0.08623653531044896,-0.2345473614703649,-0.1279725322212987
