id,week,TA_video,TA_text,Teacher_video,Teacher_text
100101021,week1,-0.178038307942773,-0.12675109094277554,-0.17856143727038157,-0.2018408990506193
100101021,week2,-0.178038307942773,-0.12675109094277554,-0.175083819343303,-0.143442553907362
100101021,week3,-0.16636187948358327,-0.04854582745523533,-0.17662942731089346,-0.17450550345164778
100101021,week4,-0.178038307942773,-0.11632372247777018,-0.17856143727038157,-0.13722996399850482
100101021,week5,-0.178038307942773,-0.012050037827716558,-0.17856143727038157,-0.18941571923290498
100101021,week6,-0.16385978767089976,-0.12675109094277554,-0.17547022133520063,-0.042177338392990246
100101021,week7,-0.178038307942773,-0.0628834590946177,-0.17856143727038157,-0.17264172647899065
100101021,week8,-0.178038307942773,-0.12675109094277554,-0.17856143727038157,-0.17326298546987637
100101021,week9,-0.178038307942773,-0.05766977486211502,-0.17856143727038157,-0.17761179840607638
100101021,week10,-0.178038307942773,-0.08243477496650276,-0.17856143727038157,-0.1713992084972192
100101021,week11,-0.178038307942773,-0.07331082755962307,-0.17856143727038157,-0.1751267624425335
100101021,week12,-0.178038307942773,-0.12675109094277554,0.1707459634050655,-0.2018408990506193
100101021,week13,-0.178038307942773,-0.07722109073400008,-0.17624302531899586,-0.17264172647899065
100101021,week14,-0.178038307942773,0.2043178578211447,-0.17856143727038157,-0.18009683436961924
100101021,week15,-0.178038307942773,-0.010746616769590888,-0.17856143727038157,-0.17761179840607638
100101021,week16,-0.178038307942773,-0.12675109094277554,-0.17856143727038157,-0.011114388848704438
100101021,week17,-0.178038307942773,-0.12675109094277554,0.7132543600293217,-0.16145906464304774
100101021,week18,-0.178038307942773,-0.12675109094277554,-0.17856143727038157,-0.2018408990506193
100104041,week1,-0.178038307942773,-0.12675109094277554,-0.17856143727038157,-0.2018408990506193
100104041,week2,-0.178038307942773,-0.12675109094277554,-0.17856143727038157,-0.14717010785267629
100104041,week3,-0.178038307942773,-0.09677240660588513,-0.17856143727038157,-0.19190075519644784
100104041,week4,-0.178038307942773,-0.12675109094277554,-0.17856143727038157,-0.193764532169105
100104041,week5,-0.178038307942773,-0.10980661718714183,-0.17856143727038157,-0.16891417253367635
100104041,week6,-0.178038307942773,-0.12675109094277554,-0.17856143727038157,-0.2018408990506193
100104041,week7,-0.178038307942773,-0.12675109094277554,-0.17856143727038157,0.031131222531524262
100104041,week8,-0.178038307942773,-0.1111100382452675,-0.17856143727038157,-0.1832031293240478
100104041,week9,-0.178038307942773,-0.0628834590946177,1.0830410662753425,0.664194134244069
100104041,week10,-0.178038307942773,-0.10589635401276482,-0.17856143727038157,1.0158267230853844
100104041,week11,-0.178038307942773,0.7361136495364182,-0.1522861018213435,0.1939010781435819
100104041,week12,-0.178038307942773,-0.11632372247777018,-0.17585662332709823,-0.19873460409619073
100104041,week13,-0.178038307942773,0.13784338385673553,-0.17856143727038157,-0.19562830914176213
100104041,week14,-0.178038307942773,-0.11762714353589585,-0.17856143727038157,-0.12791107913521907
100104041,week15,-0.178038307942773,0.000984172753540145,-0.17856143727038157,-0.15214017977976202
100104041,week16,-0.178038307942773,0.01792864650917386,-0.17856143727038157,-0.1819606113422764
100104041,week17,-0.178038307942773,-0.12675109094277554,-0.17856143727038157,-0.19438579115999072
100104041,week18,-0.178038307942773,-0.0850416170827541,-0.17856143727038157,4.202264087338222
100202044,week1,-0.178038307942773,-0.12675109094277554,-0.17856143727038157,-0.2018408990506193
100202044,week2,-0.178038307942773,-0.12675109094277554,-0.17856143727038157,-0.2018408990506193
100202044,week3,-0.178038307942773,-0.12675109094277554,-0.17856143727038157,-0.13225989207141908
