id,TA_video_week1,TA_text_week1,Teacher_video_week1,Teacher_text_week1,TA_video_week2,TA_text_week2,Teacher_video_week2,Teacher_text_week2,TA_video_week3,TA_text_week3,Teacher_video_week3,Teacher_text_week3,TA_video_week4,TA_text_week4,Teacher_video_week4,Teacher_text_week4,TA_video_week5,TA_text_week5,Teacher_video_week5,Teacher_text_week5,TA_video_week6,TA_text_week6,Teacher_video_week6,Teacher_text_week6,TA_video_week7,TA_text_week7,Teacher_video_week7,Teacher_text_week7,TA_video_week8,TA_text_week8,Teacher_video_week8,Teacher_text_week8,TA_video_week9,TA_text_week9,Teacher_video_week9,Teacher_text_week9,TA_video_week10,TA_text_week10,Teacher_video_week10,Teacher_text_week10,TA_video_week11,TA_text_week11,Teacher_video_week11,Teacher_text_week11,TA_video_week12,TA_text_week12,Teacher_video_week12,Teacher_text_week12,TA_video_week13,TA_text_week13,Teacher_video_week13,Teacher_text_week13,TA_video_week14,TA_text_week14,Teacher_video_week14,Teacher_text_week14,TA_video_week15,TA_text_week15,Teacher_video_week15,Teacher_text_week15,TA_video_week16,TA_text_week16,Teacher_video_week16,Teacher_text_week16,TA_video_week17,TA_text_week17,Teacher_video_week17,Teacher_text_week17,TA_video_week18,TA_text_week18,Teacher_video_week18,Teacher_text_week18
102205030,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,2834,0,828,0,12897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,115,0,221,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,5740
102205033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,6930,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191,0,0,0
102205051,0,0,0,0,0,0,0,0,0,619,0,409,0,0,0,0,0,0,0,44,0,0,0,33,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,36,0,613,0,1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7903,0,0,0,3270,0,0,0
102205081,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036,0,0,0
102205092,0,0,0,0,0,0,0,0,0,33,0,124,0,37,0,161,0,0,0,4377,0,493,0,2799,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,1059,0,53,0,70,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,4814,642
102205095,0,0,0,0,0,0,0,42,0,78,0,192,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,98,0,0,0,41,0,0,0,0,0,0,0,32,0,45,0,0,0,0,0,0,0,0,0,41,0,0,0,208,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
102208001,0,0,349,0,0,52,0,0,0,0,0,98,0,709,0,502,0,0,0,2927,0,0,7339,0,0,0,0,0,0,0,614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,1912,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0
102208004,0,0,0,0,0,0,123,0,0,0,415,2559,0,0,0,0,446,0,600,0,0,0,12056,575,0,0,0,0,0,0,0,2715,0,0,0,95,0,0,0,0,0,2019,0,0,444,0,0,441,0,0,0,0,0,876,0,202,0,0,0,408,0,0,0,0,0,733,0,717,0,821,0,542
102208005,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208006,0,0,0,0,0,0,0,0,0,0,0,0,0,33,48,73,0,0,0,0,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,21148,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,12908,1176,0,0
102208007,0,0,0,0,0,0,0,0,0,0,32,83,0,65,0,0,0,0,0,0,0,1462,1499,279,0,0,0,0,0,0,0,1157,0,0,0,58,0,0,0,2158,0,0,0,88,13158,0,43,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4598,42,0,0
102208010,0,0,0,0,0,43,0,79,0,0,0,0,0,0,7848,31,0,0,778,32,0,0,3118,0,0,0,115,97,0,0,0,86,0,0,0,0,0,12426,0,31,0,0,0,0,6544,37,0,0,0,0,0,32,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,16332,0,0,0
102208014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21601,1489,0,0,3853,132,0,0,233,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,235,0,0,0,0,546,0,670,21899,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398,125,0,32
102208015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1348,0,0,0,4289,0,0,0,9760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102208017,0,0,0,0,0,383,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,363,0,119,0,334,0,0,6680,123,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11356,0,0,0
102208018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,0,0,0,0,31,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0
