id,week,TA_video,TA_text,Teacher_video,Teacher_text
100101021.0,week1,0.0,0.0,0.0,0.0
100101021.0,week2,0.0,0.0,0.0,0.006583667440388267
100101021.0,week3,0.0,0.005092356835331697,0.0,0.003713863684321586
100101021.0,week4,0.0,0.0,0.0,0.008778223253851022
100101021.0,week5,0.0,0.008147770936530716,0.0,0.0
100101021.0,week6,0.0015677956332280452,0.0,0.0,0.020173032285292256
100101021.0,week7,0.0,0.004536826998750057,0.0,0.0039670816627980585
100101021.0,week8,0.0,0.0,0.0,0.003882675669972568
100101021.0,week9,0.0,0.004907180223137818,0.0,0.0032918337201941336
100101021.0,week10,0.0,0.0031480024072959582,0.0,0.004135893648449039
100101021.0,week11,0.0,0.003796120549974538,0.0,0.003629457691496095
100101021.0,week12,0.0,0.0,0.03540724203434972,0.0
100101021.0,week13,0.0,0.0035183556316837183,0.0,0.0039670816627980585
100101021.0,week14,0.0,0.02351742974862275,0.0,0.002954209748892171
100101021.0,week15,0.0,0.008240359242627657,0.0,0.0032918337201941336
100101021.0,week16,0.0,0.0,0.0,0.0251529858619962
100101021.0,week17,0.0,0.0,0.09039813563637077,0.0
100101021.0,week18,0.0,0.0,0.0,0.0
100104041.0,week1,0.0,0.0,0.0,0.0
100104041.0,week2,0.0,0.0,0.0,0.0053175775480059076
100104041.0,week3,0.0,0.0,0.0,0.0
100104041.0,week4,0.0,0.0,0.0,0.0
100104041.0,week5,0.0,0.0,0.0,0.0032918337201941336
100104041.0,week6,0.0,0.0,0.0,0.0
100104041.0,week7,0.0,0.0,0.0,0.03165224730955898
100104041.0,week8,0.0,0.0,0.0,0.0
100104041.0,week9,0.0,0.0028702374890051388,0.1278812447368936,0.11335724836463384
100104041.0,week10,0.0,0.0,0.0,0.16400084405992824
100104041.0,week11,0.0,0.06129345863617425,0.002663376613203298,0.050474783709643374
100104041.0,week12,0.0,0.0,0.0,0.0
100104041.0,week13,0.0,0.018795426137678813,0.0,0.0
100104041.0,week14,0.0,0.0,0.0,0.01004431314623338
100104041.0,week15,0.0,0.007592241099949076,0.0,0.002954209748892171
100104041.0,week16,0.0,0.010277301976760335,0.0,0.0027009917704157
100104041.0,week17,0.0,0.0,0.0,0.0
100104041.0,week18,0.0,0.0,0.0,0.5974256172188224
100202044.0,week1,0.0,0.0,0.0,0.0
100202044.0,week2,0.0,0.0,0.0,0.0
100202044.0,week3,0.0,0.0,0.0,0.0035028487022578597
100202044.0,week4,0.0,0.0,0.0,0.05195188858408946
100202044.0,week5,0.0,0.0,0.0,0.0023211648027009913
100202044.0,week6,0.0,0.0,0.0,0.0
100202044.0,week7,0.0,0.0,0.0,0.0016459168600970668
100202044.0,week8,0.0,0.0,0.0,0.0
100202044.0,week9,0.0,0.0,0.0,0.005148765562354926
100202044.0,week10,0.0,0.0,0.0,0.0
100202044.0,week11,0.0,0.08481088838479699,0.0,0.0
100202044.0,week12,0.0,0.0,0.0012141863971956211,0.16180628824646548
100202044.0,week13,0.0,0.0,0.0,0.0
100202044.0,week14,0.0,0.0,0.0,0.0018147288457480478
100202044.0,week15,0.0,0.0,0.0,0.00485334458746571
100202044.0,week16,0.0,0.0,0.0,0.0
100202044.0,week17,0.0,0.0,0.0,0.0
100202044.0,week18,0.0,0.0,0.0,0.6189913483857352
100206009.0,week1,0.0,0.0,0.0,0.0
100206009.0,week2,0.0,0.0,0.0,0.0
100206009.0,week3,0.0,0.0,0.02066075240389323,0.0
100206009.0,week4,0.0,0.0,0.0,0.0
100206009.0,week5,0.0,0.0,0.015784423163543077,0.0
100206009.0,week6,0.07981924238581607,0.0,0.034565145016939865,0.0
100206009.0,week7,0.0,0.0,0.0,0.0
100206009.0,week8,0.0,0.042914679875931665,0.0,0.002110149820637265
100206009.0,week9,0.0,0.0,0.0,0.0
100206009.0,week10,0.0,0.0,0.0,0.0
100206009.0,week11,0.0,0.0,0.0,0.0
100206009.0,week12,0.04007101191985798,0.0,0.004406321602726044,0.0015193078708588307
100206009.0,week13,0.0,0.0,0.0,0.012070056974045154
100206009.0,week14,0.0,0.0,0.0,0.0023633677991137365
100206009.0,week15,0.016992137966015723,0.0,0.0,0.0
100206009.0,week16,0.0,0.0,0.0,0.0039670816627980585
100206009.0,week17,0.0,0.0,0.0,0.0038404726735598222
100206009.0,week18,0.0,0.011342067496875144,0.0,0.005612998522895125
100208053.0,week1,0.0,0.0,0.0,0.0
100208053.0,week2,0.0,0.013240127771862413,0.0,0.0018147288457480478
100208053.0,week3,0.0,0.0,0.0,0.0
100208053.0,week4,0.0,0.0,0.0,0.0
100208053.0,week5,0.0,0.0,0.0,0.0
100208053.0,week6,0.0,0.0,0.0275737814072812,0.0
100208053.0,week7,0.0,0.0,0.0,0.0
100208053.0,week8,0.0,0.0,0.0,0.0
100208053.0,week9,0.0,0.0,0.0,0.0
100208053.0,week10,0.0,0.0,0.0,0.0
100208053.0,week11,0.0,0.0,0.0,0.0
100208053.0,week12,0.0,0.0,0.08475804398488143,0.0
100208053.0,week13,0.0,0.0,0.0,0.0
100208053.0,week14,0.0,0.0,0.0,0.0030808187381304065
100208053.0,week15,0.0,0.0,0.0,0.0027009917704157
100208053.0,week16,0.0,0.0,0.0,0.0
100208053.0,week17,0.0,0.0,0.0,0.023127242034184422
100208053.0,week18,0.0,0.0,0.0,0.0
100401044.0,week1,0.0,0.0,0.0,0.0
100401044.0,week2,0.0,0.0,0.0,0.0
100401044.0,week3,0.0,0.004629415304846998,0.0,0.003123021734543152
100401044.0,week4,0.0,0.0,0.0,0.0
100401044.0,week5,0.0,0.0,0.0,0.0
100401044.0,week6,0.08191732183616536,0.0014351187445025694,0.06448896461234162,0.003545051698670605
100401044.0,week7,0.0,0.006481181426785796,0.0,0.0
100401044.0,week8,0.0,0.0,0.011280183302978673,0.0
100401044.0,week9,0.0,0.0,0.0,0.0
100401044.0,week10,0.0,0.0,0.0,0.0
100401044.0,week11,0.0,0.0,0.0,0.0
100401044.0,week12,0.30673460447743983,0.0014351187445025694,0.0,0.19738341422240976
100401044.0,week13,0.0,0.0,0.0,0.0
100401044.0,week14,0.0,0.0,0.0,0.0
100401044.0,week15,0.0,0.0,0.0,0.0
100401044.0,week16,0.0,0.0,0.0,0.0
100401044.0,week17,0.0,0.0437942687838526,0.0,0.17493142013082924
