TA_video,TA_text,Teacher_video,Teacher_text,id,week
0.0,0.0,0.0,0.0,100101021.0,week1
0.0,0.0,0.15,1.5666666666666667,100101021.0,week2
0.4666666666666667,1.0,0.08333333333333333,0.7333333333333333,100101021.0,week3
0.0,0.13333333333333333,0.0,1.7333333333333334,100101021.0,week4
0.0,1.4666666666666666,0.0,0.3333333333333333,100101021.0,week5
0.5666666666666667,0.0,0.13333333333333333,4.283333333333333,100101021.0,week6
0.0,0.8166666666666667,0.0,0.7833333333333333,100101021.0,week7
0.0,0.0,0.0,0.7666666666666667,100101021.0,week8
0.0,0.8833333333333333,0.0,0.65,100101021.0,week9
0.0,0.5666666666666667,0.0,0.8166666666666667,100101021.0,week10
0.0,0.6833333333333333,0.0,0.7166666666666667,100101021.0,week11
0.0,0.0,15.066666666666666,0.0,100101021.0,week12
0.0,0.6333333333333333,0.1,0.7833333333333333,100101021.0,week13
0.0,4.233333333333333,0.0,0.5833333333333334,100101021.0,week14
0.0,1.4833333333333334,0.0,0.65,100101021.0,week15
0.0,0.0,0.0,5.116666666666666,100101021.0,week16
0.0,0.0,38.46666666666667,1.0833333333333333,100101021.0,week17
0.0,0.0,0.0,0.0,100101021.0,week18
0.0,0.0,0.0,0.0,100101021.0,week19
0.0,1.4666666666666666,0.0,2.183333333333333,100101021.0,week20
0.0,0.0,0.0,0.0,100101021.0,week21
0.0,1.35,0.0,1.0666666666666667,100101021.0,week22
0.0,0.0,0.0,1.3333333333333333,100101021.0,week23
0.0,0.0,0.0,0.0,100101021.0,week24
0.0,0.0,0.0,1.1333333333333333,100101021.0,week25
0.65,0.65,0.0,0.6333333333333333,100101021.0,week26
0.0,0.0,0.0,0.0,100101021.0,week27
51.96666666666667,0.0,0.0,0.65,100101021.0,week28
0.5833333333333334,0.0,0.0,0.0,100101021.0,week29
0.0,0.0,0.0,0.0,100101021.0,week30
0.0,0.0,0.0,0.0,100101021.0,week31
0.0,0.0,0.0,0.9,100101021.0,week32
0.0,0.0,0.0,0.0,100101021.0,week33
0.0,0.0,0.0,0.0,100101021.0,week34
0.0,0.0,0.0,0.0,100101021.0,week35
0.0,0.0,0.8666666666666667,0.0,100101021.0,week36
0.0,0.0,0.0,0.0,100104041.0,week1
0.0,0.0,0.0,1.4666666666666666,100104041.0,week2
0.0,0.38333333333333336,0.0,0.26666666666666666,100104041.0,week3
0.0,0.0,0.0,0.21666666666666667,100104041.0,week4
0.0,0.21666666666666667,0.0,0.8833333333333333,100104041.0,week5
0.0,0.0,0.0,0.0,100104041.0,week6
0.0,0.0,0.0,6.25,100104041.0,week7
0.0,0.2,0.0,0.5,100104041.0,week8
0.0,0.8166666666666667,54.416666666666664,23.233333333333334,100104041.0,week9
0.0,0.26666666666666666,0.0,32.666666666666664,100104041.0,week10
0.0,11.033333333333333,1.1333333333333333,10.616666666666667,100104041.0,week11
0.0,0.13333333333333333,0.11666666666666667,0.08333333333333333,100104041.0,week12
0.0,3.3833333333333333,0.0,0.16666666666666666,100104041.0,week13
0.0,0.11666666666666667,0.0,1.9833333333333334,100104041.0,week14
0.0,1.6333333333333333,0.0,1.3333333333333333,100104041.0,week15
0.0,1.85,0.0,0.5333333333333333,100104041.0,week16
0.0,0.0,0.0,0.2,100104041.0,week17
0.0,0.5333333333333333,0.0,118.15,100104041.0,week18
0.0,0.0,0.0,0.0,100104041.0,week19
0.0,7.25,0.0,0.0,100104041.0,week20
0.0,0.0,0.0,0.0,100104041.0,week21
0.0,0.0,0.0,0.6833333333333333,100104041.0,week22
0.0,0.0,0.0,0.0,100104041.0,week23
0.0,0.0,0.0,0.0,100104041.0,week24
0.0,0.0,0.0,16.55,100104041.0,week25
0.0,0.0,0.0,0.0,100104041.0,week26
0.0,0.0,0.0,0.0,100104041.0,week27
0.0,0.0,0.0,1.9666666666666666,100104041.0,week28
0.0,15.666666666666666,0.0,0.0,100104041.0,week29
0.0,0.0,0.0,0.0,100104041.0,week30
0.0,0.0,0.0,0.0,100104041.0,week31
0.0,0.0,0.0,0.6333333333333333,100104041.0,week32
0.0,0.0,0.0,0.0,100104041.0,week33
0.0,0.0,0.0,1.3166666666666667,100104041.0,week34
0.0,0.0,155.68333333333334,0.0,100104041.0,week35
0.0,0.0,0.0,0.0,100104041.0,week36
0.0,0.0,0.0,0.0,100202044.0,week1
0.0,0.0,0.0,0.0,100202044.0,week2
0.0,0.0,0.0,1.8666666666666667,100202044.0,week3
0.0,0.0,0.0,20.516666666666666,100202044.0,week4
0.0,0.0,0.0,1.0166666666666666,100202044.0,week5
0.0,0.0,0.0,0.0,100202044.0,week6
0.0,0.0,0.0,0.65,100202044.0,week7
0.0,0.0,0.0,0.4,100202044.0,week8
0.0,0.0,0.0,2.033333333333333,100202044.0,week9
