id,week,TA_video,TA_text,Teacher_video,Teacher_text
100101021,week1,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100101021,week2,-0.1790610684364638,-0.1226313575601998,-0.17147628582521557,-0.14252913672449252
100101021,week3,-0.1672316632659255,-0.04817875905551803,-0.17305927491836148,-0.17410838518584754
100101021,week4,-0.1790610684364638,-0.11270434442624223,-0.1750380112847939,-0.13621328703222152
100101021,week5,-0.1790610684364638,-0.013434213086666534,-0.1750380112847939,-0.18926642444729794
100101021,week6,-0.16469679072938156,-0.1226313575601998,-0.17187203309850205,-0.03958078674047519
100101021,week7,-0.1790610684364638,-0.06182840211470969,-0.1750380112847939,-0.17221363027816625
100101021,week8,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.17284521524739332
100101021,week9,-0.1790610684364638,-0.0568648955477309,-0.1750380112847939,-0.17726631003198304
100101021,week10,-0.1790610684364638,-0.08044155174088014,-0.1750380112847939,-0.17095046033971203
100101021,week11,-0.1790610684364638,-0.07175541524866726,-0.1750380112847939,-0.17473997015507464
100101021,week12,-0.1790610684364638,-0.1226313575601998,0.18271752376618408,-0.20189812383183994
100101021,week13,-0.1790610684364638,-0.07547804517390135,-0.172663527645075,-0.17221363027816625
100101021,week14,-0.1790610684364638,0.19255130944295304,-0.1750380112847939,-0.17979264990889143
100101021,week15,-0.1790610684364638,-0.012193336444921838,-0.1750380112847939,-0.17726631003198304
100101021,week16,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.008001538279120176
100101021,week17,-0.1790610684364638,-0.1226313575601998,0.7383466954604021,-0.16084510083207842
100101021,week18,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100104041,week1,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100104041,week2,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.14631864653985513
100104041,week3,-0.1790610684364638,-0.09409119480007179,-0.1750380112847939,-0.19179276432420633
100104041,week4,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.19368751923188765
100104041,week5,-0.1790610684364638,-0.10649996121751876,-0.1750380112847939,-0.16842412046280364
100104041,week6,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100104041,week7,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,0.03494623962832264
100104041,week8,-0.1790610684364638,-0.10774083785926344,-0.1750380112847939,-0.18295057475502693
100104041,week9,-0.1790610684364638,-0.06182840211470969,1.1170768359955636,0.6785313232707377
100104041,week10,-0.1790610684364638,-0.10277733129228467,-0.1750380112847939,1.0360084158532765
100104041,week11,-0.1790610684364638,0.698828979274789,-0.14812719670131325,0.2004215015658229
100104041,week12,-0.1790610684364638,-0.11270434442624223,-0.17226778037178853,-0.19874019898570444
100104041,week13,-0.1790610684364638,0.12926660071397353,-0.1750380112847939,-0.19558227413956894
100104041,week14,-0.1790610684364638,-0.11394522106798693,-0.1750380112847939,-0.12673951249381502
100104041,week15,-0.1790610684364638,-0.0010254466692195714,-0.1750380112847939,-0.15137132629367192
100104041,week16,-0.1790610684364638,0.01510594967346148,-0.1750380112847939,-0.18168740481657275
100104041,week17,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.19431910420111473
100104041,week18,-0.1790610684364638,-0.08292330502436952,-0.1750380112847939,4.2754077230190735
100202044,week1,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100202044,week2,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100202044,week3,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.13116060727840473
100202044,week4,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,0.5755829732867204
100202044,week5,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.16337144070898682
100202044,week6,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100202044,week7,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.17726631003198304
100202044,week8,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.18674008457038954
100202044,week9,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.12484475758613371
100202044,week10,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.19558227413956894
100202044,week11,-0.1790610684364638,2.1506546501160835,-0.1750380112847939,-0.19621385910879605
100202044,week12,-0.1790610684364638,-0.11518609770973162,-0.15050168034103212,2.242967292046265
100202044,week13,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.19747702904725023
100202044,week14,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.17473997015507464
100202044,week15,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.12421317261690662
100202044,week16,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.17852947997043725
100202044,week17,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100202044,week18,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,9.061558619822039
100206009,week1,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100206009,week2,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100206009,week3,-0.1790610684364638,-0.1226313575601998,0.24247536203244258,-0.18926642444729794
100206009,week4,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100206009,week5,-0.1790610684364638,-0.1226313575601998,0.14393429098410904,-0.19179276432420633
100206009,week6,1.2835603851493789,-0.1226313575601998,0.5444305315500269,-0.20189812383183994
100206009,week7,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100206009,week8,-0.1790610684364638,1.0512379455302827,-0.1750380112847939,-0.14568706157062802
100206009,week9,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100206009,week10,-0.1790610684364638,-0.11518609770973162,-0.1750380112847939,-0.19621385910879605
100206009,week11,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100206009,week12,0.5552070096490921,-0.1226313575601998,-0.08599487479533588,-0.13747645697067573
100206009,week13,-0.1790610684364638,-0.11270434442624223,-0.1750380112847939,-0.02126482263288928
100206009,week14,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.15579242107826163
100206009,week15,0.1323057748023479,-0.1226313575601998,-0.1750380112847939,-0.19116117935497923
100206009,week16,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.14252913672449252
100206009,week17,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.1444238916321738
100206009,week18,-0.1744138021194666,0.18138341966725077,-0.1750380112847939,-0.11789732292463562
100208053,week1,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100208053,week2,-0.1790610684364638,0.23225936197878333,-0.1750380112847939,-0.16716095052434943
100208053,week3,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100208053,week4,-0.1790610684364638,-0.1226313575601998,-0.172663527645075,-0.17979264990889143
100208053,week5,-0.1790610684364638,-0.1226313575601998,-0.17147628582521557,-0.19179276432420633
100208053,week6,-0.1790610684364638,-0.1226313575601998,0.38652736950872135,-0.20189812383183994
100208053,week7,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.19052959438575215
100208053,week8,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.19179276432420633
100208053,week9,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.18674008457038954
100208053,week10,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100208053,week11,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.18737166953961665
100208053,week12,-0.1790610684364638,-0.1226313575601998,1.537756187499092,-0.19747702904725023
100208053,week13,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100208053,week14,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.15137132629367192
100208053,week15,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.16147668580130553
100208053,week16,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100208053,week17,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,0.14421043930461097
100208053,week18,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.19684544407802315
100401044,week1,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100401044,week2,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100401044,week3,-0.1790610684364638,0.03495997594137662,-0.172663527645075,-0.1381080419399028
100401044,week4,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100401044,week5,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.18737166953961665
100401044,week6,1.3220059519536285,-0.06927366196517787,1.1281577596475851,-0.10968671832468331
100401044,week7,-0.1790610684364638,0.05109137228405767,-0.1750380112847939,-0.19305593426266054
100401044,week8,-0.17694867465601052,-0.11270434442624223,0.052912418128218626,-0.17410838518584754
100401044,week9,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100401044,week10,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
100401044,week11,-0.1790610684364638,-0.1226313575601998,-0.1750380112847939,-0.20189812383183994
