0 0 0 0 0
0 0 9 94 1
28 60 5 44 2
0 8 0 104 3
0 88 0 20 4
34 0 8 257 5
0 49 0 47 6
0 0 0 46 7
0 53 0 39 8
0 34 0 49 9
0 41 0 43 10
0 0 904 0 11
0 38 6 47 12
0 254 0 35 13
0 89 0 39 14
0 0 0 307 15
0 0 2308 65 16
0 0 0 0 17
0 0 0 0 18
0 0 0 88 19
0 23 0 16 20
0 0 0 13 21
0 13 0 53 22
0 0 0 0 23
0 0 0 375 24
0 12 0 30 25
0 49 3265 1394 26
0 16 0 1960 27
0 662 68 637 28
0 8 7 5 29
0 203 0 10 30
0 7 0 119 31
0 98 0 80 32
0 111 0 32 33
0 0 0 12 34
0 32 0 7089 35
0 0 0 0 36
0 0 0 0 37
0 0 0 112 38
0 0 0 1231 39
0 0 0 61 40
0 0 0 0 41
0 0 0 39 42
0 0 0 24 43
0 0 0 122 44
0 0 0 10 45
0 1832 0 9 46
0 6 62 3871 47
0 0 0 7 48
0 0 0 43 49
0 0 0 123 50
0 0 0 37 51
0 0 0 0 52
0 0 0 14667 53
0 0 0 0 54
0 0 0 0 55
0 0 1055 20 56
0 0 0 0 57
0 0 806 16 58
3462 0 1818 0 59
0 0 0 0 60
0 946 0 89 61
0 0 0 0 62
0 6 0 9 63
0 0 0 0 64
1738 0 225 102 65
0 8 0 286 66
0 0 0 73 67
737 0 0 17 68
0 0 0 94 69
0 0 0 91 70
11 245 0 133 71
0 0 0 0 72
0 286 0 55 73
0 0 0 0 74
0 0 6 35 75
0 0 9 16 76
0 0 1419 0 77
0 0 0 18 78
0 0 0 16 79
0 0 0 24 80
0 0 0 0 81
0 0 0 23 82
0 0 4328 7 83
0 0 0 0 84
0 0 0 80 85
0 0 0 64 86
0 0 0 0 87
0 0 0 548 88
0 0 0 8 89
0 0 0 0 90
0 0 0 0 91
0 127 6 101 92
0 0 0 0 93
0 0 0 23 94
3553 43 3293 146 95
0 140 0 14 96
5 8 576 44 97
0 0 0 0 98
0 0 0 0 99
0 0 0 0 100
13304 63 0 4720 101
0 0 0 7 102
0 9 0 0 103
0 0 0 0 104
0 0 0 0 105
0 946 0 4180 106
4991 40 0 0 107
0 0 0 0 108
0 0 0 0 109
0 16 0 79 110
0 52 21 37 111
0 27 0 286 112
0 0 4607 0 113
0 5 0 105 114
0 0 0 0 115
0 26 945 86 116
0 25 0 208 117
0 288 6873 79 118
10261 991 3924 289 119
0 0 0 0 120
0 27 0 156 121
6327 76 0 95 122
0 0 0 68 123
0 5 0 10271 124
3629 543 6 420 125
0 0 0 0 126
0 19 15 60 127
12 815 0 40 128
22 344 48 242 129
0 0 0 2688 130
0 0 0 40 131
0 0 0 40 132
0 0 0 10 133
42 8 5 37 134
0 0 0 106 135
220 69 0 31 136
23 109 6 43 137
0 0 0 10 138
0 0 0 9 139
0 0 0 0 140
0 0 0 1615 141
0 0 0 8314 142
6 0 0 10 143
0 0 0 0 144
0 14 67 73 145
0 0 0 130 146
0 0 0 9 147
0 0 0 27 148
0 0 0 0 149
0 0 0 160 150
0 0 0 8 151
0 0 0 142 152
0 0 0 14 153
0 0 0 83 154
0 0 0 0 155
0 0 0 24 156
0 0 0 17 157
0 0 0 43 158
0 0 0 0 159
0 0 0 15 160
0 0 0 0 161
0 0 0 0 162
0 9 0 17 163
0 19 0 74 164
0 0 0 328 165
0 0 0 1547 166
0 0 10 2828 167
0 0 0 38 168
0 5 0 1684 169
0 5 0 39 170
0 38 0 36 171
0 0 0 21 172
0 0 0 436 173
0 0 0 0 174
0 0 0 89 175
0 84 0 11 176
0 6 0 45 177
0 63 0 9 178
0 1200 0 0 179
0 0 0 0 180
0 0 0 0 181
0 0 0 74 182
0 0 0 29 183
0 0 0 54 184
0 7 86 699 185
0 0 0 0 186
0 0 0 0 187
0 0 0 0 188
0 0 0 0 189
0 0 0 0 190
0 20 2676 582 191
0 0 0 0 192
0 0 0 0 193
0 0 0 0 194
0 0 0 0 195
0 0 0 0 196
0 0 0 222 197
0 0 0 0 198
0 21 10 30 199
0 0 0 0 200
0 20 0 23 201
0 0 0 20 202
0 0 0 67 203
0 0 0 0 204
0 93 0 0 205
2948 54 39 97 206
0 0 0 0 207
0 0 0 67 208
532 3074 235 29 209
0 0 0 0 210
0 81 0 0 211
0 0 0 0 212
0 12 0 0 213
0 0 0 94 214
30 447 50 2520 215
0 0 0 0 216
0 0 0 0 217
0 0 0 0 218
0 40 0 7 219
0 0 0 63 220
0 0 0 48 221
0 0 0 18 222
0 0 0 17 223
0 0 0 171 224
0 0 0 7 225
0 65 0 54 226
0 0 0 0 227
0 0 0 0 228
0 0 0 0 229
0 0 0 82 230
0 0 0 30 231
16 16 0 62 232
0 0 0 0 233
0 0 0 0 234
0 25 7 38 235
0 0 0 0 236
7811 16 154 9 237
5 0 0 17 238
0 5 6 100 239
0 0 0 5 240
0 0 0 10 241
0 1080 0 0 242
0 5 0 0 243
0 10 0 114 244
21234 17 0 43 245
0 0 0 0 246
0 0 0 0 247
0 5 0 16 248
0 0 0 0 249
0 0 0 0 250
0 0 0 0 251
0 0 0 0 252
0 10 17 292 253
0 7 0 110 254
0 5 0 4263 255
0 0 0 285 256
0 0 0 20 257
0 6 0 15 258
0 9 0 8 259
0 122 0 107 260
0 5 0 6 261
199 7 21601 146 262
727 0 0 6 263
0 95 0 1845 264
0 160 0 7 265
0 0 0 16 266
0 0 0 10 267
0 0 0 0 268
21601 0 0 7 269
0 0 0 0 270
0 35 27 203 271
1546 0 0 219 272
0 0 0 11 273
0 0 0 104 274
8 26 0 3262 275
36 6 0 35 276
5 0 0 6 277
776 0 0 32 278
61 7 0 206 279
6498 23 0 13 280
2506 0 0 2899 281
15 0 0 5 282
5908 0 0 60 283
2512 0 0 0 284
0 0 0 50 285
19 0 0 33 286
0 0 0 8 287
0 0 23 39 288
0 21 9 35 289
0 0 0 0 290
0 9 0 38 291
0 0 0 12 292
0 0 7940 0 293
0 0 0 0 294
0 0 13 0 295
0 171 0 861 296
0 6 0 10 297
0 0 0 0 298
13 34 252 0 299
0 67 15 73 300
0 0 0 31 301
0 0 0 0 302
0 0 0 0 303
0 0 0 0 304
0 0 10749 429 305
0 0 0 9 306
0 19 0 59 307
0 30 13 7 308
0 24 0 1667 309
0 0 0 251 310
7 8 35 391 311
0 0 0 0 312
0 0 0 0 313
0 0 0 0 314
0 0 0 41 315
0 77 5626 36 316
5122 17184 684 15518 317
0 0 0 1000 318
0 0 0 178 319
874 0 0 19 320
0 0 0 0 321
0 0 0 0 322
1942 6 23717 19 323
0 0 0 0 324
0 589 20 769 325
0 1905 0 9 326
0 0 0 0 327
0 0 0 5851 328
0 0 97 19 329
0 0 0 0 330
0 0 7 0 331
0 0 0 0 332
0 0 0 0 333
0 0 0 0 334
1449 5 1579 221 335
0 0 0 9 336
0 0 0 0 337
0 0 0 0 338
0 0 0 1019 339
30 0 0 26 340
0 0 0 18 341
0 0 0 0 342
0 0 0 0 343
0 0 0 0 344
0 0 0 0 345
0 0 0 0 346
1153 0 46 7 347
0 0 0 0 348
0 0 0 0 349
0 0 0 0 350
0 0 0 0 351
0 0 0 0 352
2566 0 24 21 353
0 0 0 0 354
0 0 0 0 355
0 0 0 0 356
0 0 0 0 357
0 0 0 0 358
0 0 0 0 359
0 0 0 0 360
0 13 0 43 361
0 16 0 31 362
0 54 0 107 363
0 0 0 60 364
0 0 0 194 365
0 0 0 0 366
0 0 0 5 367
0 0 0 0 368
0 0 0 0 369
0 0 0 9 370
0 0 3424 39 371
0 0 0 36 372
0 0 0 71 373
0 0 0 26 374
0 0 0 0 375
0 0 0 0 376
0 0 0 0 377
0 0 0 0 378
0 0 0 0 379
0 0 0 0 380
0 0 0 0 381
0 1844 0 1732 382
0 0 0 5 383
0 0 0 0 384
0 0 0 41 385
0 0 0 0 386
0 0 0 0 387
0 0 0 0 388
1263 449 0 525 389
0 0 0 0 390
0 0 0 0 391
0 0 0 0 392
0 0 1162 0 393
0 0 0 0 394
0 98 0 0 395
0 0 0 0 396
0 0 0 0 397
0 0 0 0 398
0 0 0 0 399
0 7 0 416 400
0 0 0 96 401
0 0 0 0 402
0 0 0 0 403
0 0 0 0 404
0 0 0 0 405
0 0 0 0 406
0 0 0 0 407
0 0 0 0 408
0 0 0 0 409
0 0 0 0 410
0 0 0 0 411
0 0 0 0 412
489 0 0 0 413
0 0 0 0 414
0 0 0 0 415
0 0 0 0 416
0 10 0 19 417
0 43 0 395 418
0 16 0 47 419
0 23 0 19 420
0 6 0 16 421
0 0 0 17 422
0 9 0 39 423
0 0 0 5 424
0 1550 0 33 425
0 0 0 0 426
0 0 0 0 427
0 0 0 0 428
0 0 0 0 429
0 0 0 0 430
0 0 0 0 431
0 0 0 0 432
0 0 0 0 433
0 0 0 0 434
0 0 0 0 435
0 944 0 305 436
0 0 1596 757 437
0 0 0 0 438
0 0 0 0 439
0 0 0 0 440
0 0 0 0 441
0 0 0 0 442
0 0 20903 181 443
0 0 0 0 444
0 0 0 0 445
0 0 0 0 446
0 0 0 0 447
0 0 0 36 448
2144 99 0 312 449
0 0 0 0 450
0 0 0 0 451
0 8 31 989 452
0 84 0 552 453
0 0 12878 252 454
0 0 0 967 455
0 0 0 47 456
0 0 0 0 457
0 0 0 0 458
0 0 0 7 459
0 0 0 0 460
11063 94 0 0 461
0 0 0 0 462
0 60 0 0 463
0 5 0 0 464
0 0 0 0 465
0 0 0 0 466
1533 142 0 477 467
0 0 0 0 468
0 0 0 0 469
0 419 0 904 470
0 765 0 1152 471
0 0 0 0 472
0 24 14185 766 473
0 0 0 55 474
0 0 0 5 475
0 0 0 0 476
0 0 0 0 477
0 0 0 6624 478
0 3477 0 7718 479
0 0 0 0 480
0 0 0 0 481
0 0 0 0 482
0 0 0 0 483
0 0 0 6 484
0 0 0 2500 485
0 0 0 0 486
0 0 0 0 487
0 18 0 52 488
6 138 0 207 489
0 0 205 44 490
0 48 1487 493 491
0 0 0 0 492
0 0 9 153 493
4398 615 0 2347 494
0 10 0 19 495
0 0 0 103 496
0 0 21 40 497
0 0 0 12 498
0 0 0 33 499
63 0 0 12 500
0 0 0 0 501
5 0 0 0 502
0 0 0 0 503
0 0 11 6 504
0 9 15 78 505
18 40 0 74 506
0 0 0 24 507
0 0 144 45 508
0 0 0 0 509
0 0 0 34 510
0 6 0 24 511
0 9 0 19 512
0 8 0 7 513
0 20 0 23 514
0 5 0 0 515
13 18 0 6 516
0 20 0 9 517
0 18 0 59 518
0 5 0 9 519
0 6 0 24 520
0 0 0 36 521
0 0 0 0 522
0 0 19 26 523
0 833 115 551 524
0 22 6 34 525
0 0 0 0 526
0 30 25612 33 527
0 16 18 195 528
0 0 0 16 529
0 0 0 0 530
0 0 0 0 531
0 20 0 93 532
17601 38 8741 48 533
0 0 0 0 534
0 0 0 0 535
0 0 0 0 536
0 0 0 0 537
0 0 0 35 538
299 0 0 0 539
0 0 0 0 540
0 107 0 67 541
0 140 10 31 542
0 32 0 17 543
0 0 310 91 544
2753 0 1877 4122 545
0 92 0 22 546
0 5 0 20 547
0 203 0 77 548
0 3434 0 0 549
0 123 0 25 550
0 0 37707 6 551
0 214 0 18 552
0 13 0 331 553
0 38 0 87 554
0 0 0 0 555
11 0 0 64 556
0 0 0 773 557
0 0 0 0 558
0 135 0 29 559
0 40 0 73 560
0 0 0 16 561
0 0 0 21 562
0 0 0 19 563
0 15 0 51 564
0 39 0 32 565
0 0 0 0 566
0 0 0 0 567
0 11 0 59 568
0 17 0 0 569
0 11 0 129 570
0 0 0 2638 571
0 0 0 16 572
0 0 0 7699 573
0 0 0 20 574
0 0 0 0 575
0 0 0 0 576
0 26 0 29 577
0 13 0 66 578
0 14 0 0 579
0 6 6162 237 580
0 0 2413 1891 581
0 0 0 51 582
0 0 0 5 583
0 0 0 79 584
0 0 0 80 585
0 0 0 0 586
0 0 11692 407 587
0 0 0 0 588
0 0 0 57 589
0 0 0 83 590
0 0 0 0 591
0 0 0 24 592
0 0 0 13 593
0 0 0 0 594
0 0 0 0 595
0 0 16 17 596
0 0 8128 37 597
0 0 164 0 598
73 0 337 15 599
0 0 0 0 600
0 0 13936 180 601
0 0 0 118 602
0 0 0 0 603
0 0 0 0 604
1872 6 245 6 605
0 0 0 0 606
0 0 0 0 607
0 0 0 0 608
0 0 0 0 609
124 0 0 5 610
680 6 53 63 611
0 0 0 0 612
0 30 0 81 613
0 34 0 40 614
0 15 0 65 615
0 0 0 1862 616
0 0 0 20 617
0 0 0 0 618
0 0 0 0 619
0 0 0 0 620
0 0 0 0 621
0 0 0 866 622
6 0 18354 14 623
0 0 0 0 624
0 0 0 0 625
0 0 0 19 626
0 0 0 8 627
0 0 0 1460 628
0 0 0 0 629
0 0 17 14 630
0 19 21601 37 631
0 20 2589 707 632
14732 0 0 143 633
0 0 382 487 634
0 0 15741 217 635
0 15 0 109 636
1571 80 1194 17 637
0 0 0 0 638
0 129 0 47 639
0 0 1768 774 640
10025 0 21955 0 641
0 21 0 21703 642
0 15 0 29 643
0 6 0 61 644
0 0 0 6 645
0 0 0 12 646
3916 9 0 0 647
0 0 0 0 648
0 0 0 0 649
0 15 0 392 650
0 19 0 17 651
0 0 0 0 652
0 0 0 0 653
0 0 0 0 654
0 0 0 0 655
0 0 0 0 656
0 0 0 0 657
0 0 0 0 658
980 9909 10 0 659
0 0 0 0 660
0 0 0 0 661
0 0 0 0 662
0 0 0 0 663
0 12 0 0 664
5194 0 0 0 665
0 0 0 0 666
0 19 0 162 667
0 0 0 62 668
0 143 0 53 669
0 0 0 62 670
0 0 0 6 671
0 9 0 42 672
0 0 0 243 673
0 446 0 67 674
0 40 0 50 675
0 0 0 56 676
0 0 0 23 677
0 12 0 40 678
0 0 0 0 679
0 10 0 29 680
0 0 0 0 681
700 0 127 18 682
947 0 0 0 683
0 0 0 0 684
0 0 0 47 685
0 28 0 8 686
0 74 0 6 687
0 22 0 2763 688
0 0 244 22 689
0 0 0 108 690
0 24 0 16 691
0 0 0 30 692
0 0 0 27 693
652 6 10274 15 694
0 0 136 0 695
0 0 0 28 696
0 0 0 10 697
0 0 0 1117 698
0 0 0 0 699
0 0 0 141 700
0 0 0 0 701
0 0 0 0 702
0 0 0 112 703
0 0 0 26 704
0 0 0 5 705
0 0 0 6 706
6 0 0 5 707
0 0 0 0 708
0 0 0 13 709
0 0 0 0 710
0 0 0 12 711
0 0 0 8 712
0 0 0 53 713
0 0 0 0 714
0 0 0 0 715
0 0 0 0 716
0 0 0 0 717
0 0 0 14 718
0 0 0 8 719
0 0 0 0 720
0 9 6 12 721
0 31 0 0 722
0 8 0 25 723
0 0 0 39 724
0 0 0 0 725
0 10 0 25 726
0 9 0 10 727
0 8 0 16 728
0 7 0 5 729
0 190 0 5 730
0 0 0 0 731
0 7 0 28 732
0 6 0 8 733
0 0 0 21 734
0 0 0 0 735
0 0 0 18 736
0 0 0 0 737
0 0 0 0 738
0 0 0 33 739
0 58 0 37 740
0 0 0 21 741
0 0 0 44 742
0 0 934 284 743
0 0 5 19 744
0 0 0 0 745
0 0 0 34 746
0 0 0 0 747
0 0 0 768 748
0 0 1487 92 749
0 0 0 0 750
0 0 0 0 751
0 0 0 0 752
0 0 0 0 753
0 0 0 0 754
0 0 0 93 755
0 0 0 0 756
0 103 15 487 757
0 155 0 0 758
0 0 3478 4800 759
0 0 0 0 760
0 0 39 0 761
0 0 0 0 762
0 0 0 0 763
0 13 0 55 764
0 17 0 0 765
0 5 0 31 766
0 84 0 8 767
0 50 0 15 768
0 0 0 61 769
0 0 0 104 770
0 0 0 15 771
0 0 0 408 772
0 93 0 77 773
0 0 0 0 774
0 0 0 17 775
0 23 0 24 776
0 13 0 22 777
0 0 0 207 778
0 0 0 0 779
0 0 0 0 780
0 10 0 8 781
0 0 0 7 782
0 0 0 627 783
19 7 0 39 784
279 53 0 50 785
0 0 0 0 786
0 7 0 0 787
0 16 0 44 788
0 0 0 216 789
0 0 0 31 790
3839 19 516 6 791
0 0 0 0 792
17 389 74 180 793
0 0 0 0 794
0 24 0 159 795
8 68 4468 31 796
0 0 10163 93 797
0 0 0 0 798
0 9 0 47 799
0 0 0 0 800
0 0 0 0 801
0 526 261 87 802
16972 0 0 0 803
0 0 0 0 804
0 364 0 343 805
0 126 0 6 806
0 0 0 0 807
0 0 0 0 808
2159 0 0 0 809
0 0 49 14 810
0 11 14 18 811
0 10 4218 14 812
0 0 146 24 813
0 0 5 7 814
14 0 7045 0 815
0 0 0 0 816
0 0 0 0 817
0 0 5 0 818
0 0 0 51 819
0 0 0 0 820
0 0 0 0 821
5 0 0 0 822
0 0 0 0 823
0 0 0 0 824
0 0 0 0 825
0 0 0 5 826
0 0 0 0 827
0 0 0 12 828
0 10 0 25 829
0 0 0 29 830
0 0 0 20 831
0 0 0 378 832
0 0 0 2715 833
0 0 0 28 834
0 22 0 2492 835
0 18 0 6312 836
0 29 0 246 837
0 0 0 52 838
43373 410 0 1399 839
0 0 0 59 840
0 0 0 25 841
0 0 0 0 842
0 0 0 0 843
0 1798 0 193 844
0 0 0 11 845
0 0 0 0 846
0 34 0 59 847
0 136 0 1252 848
0 255 0 265 849
0 7 0 355 850
0 0 45 6368 851
0 0 0 10 852
0 0 0 0 853
0 0 20 1383 854
0 0 0 5 855
0 0 867 11 856
0 0 0 0 857
0 0 0 0 858
0 0 0 0 859
0 0 0 0 860
0 0 0 0 861
0 0 0 0 862
0 0 0 0 863
0 0 0 0 864
0 0 0 0 865
0 0 0 0 866
0 90 0 44 867
0 0 0 0 868
0 9 6158 17 869
0 28 13 5071 870
0 0 0 18 871
0 0 0 0 872
0 29 0 80 873
0 34 0 83 874
1754 196 1769 11 875
0 0 0 95 876
0 0 0 0 877
0 49 0 59 878
0 77 0 98 879
0 0 0 7 880
0 0 1165 1594 881
0 0 5 14 882
0 0 0 0 883
0 0 0 38 884
0 35 0 21 885
0 0 6688 479 886
310 0 7165 1477 887
0 12 11 24 888
274 0 7 28 889
0 30 0 23 890
0 17 0 283 891
0 869 0 23 892
5045 0 6200 8 893
0 0 0 89 894
0 0 0 12 895
0 0 0 411 896
0 0 0 0 897
0 0 0 3729 898
0 0 1844 0 899
0 0 0 0 900
0 0 0 0 901
0 0 0 43 902
0 0 0 0 903
0 0 0 0 904
0 48 0 192 905
0 11 0 6 906
0 0 0 149 907
0 0 0 15 908
0 0 0 0 909
0 0 0 257 910
0 29 0 329 911
0 13 7 14 912
0 0 0 20 913
0 0 0 11 914
0 0 0 0 915
0 86 0 357 916
0 1581 0 3908 917
0 0 0 0 918
0 0 0 0 919
0 0 0 38 920
0 0 0 0 921
0 0 0 0 922
9 0 4950 6 923
0 0 6 119 924
0 0 0 10 925
0 0 0 0 926
0 0 0 0 927
0 0 0 0 928
0 0 5875 8 929
0 0 0 0 930
0 0 0 0 931
0 0 0 0 932
0 0 0 10 933
0 0 0 93 934
0 0 0 0 935
0 0 12 9 936
0 6 21 123 937
0 31 0 62 938
0 0 0 62 939
0 0 549 85 940
6 0 1575 20 941
0 7 0 62 942
0 13 0 11 943
0 33 0 68 944
5 0 0 127 945
0 24 0 39 946
100 61 32 249 947
0 8 0 9 948
0 0 0 0 949
0 22 0 48 950
0 0 0 84 951
0 0 0 8 952
6 6 48 552 953
0 0 0 0 954
0 187 17 34 955
0 20 0 34 956
0 0 0 31 957
7 128 17999 0 958
1778 1384 1728 2418 959
8 64 0 11 960
4997 0 5 0 961
8139 2979 0 21 962
0 82 0 118 963
7 5 0 0 964
2026 0 0 24 965
0 26 0 37 966
0 30 0 29 967
0 11 0 0 968
0 0 0 11 969
0 0 0 0 970
5851 0 0 148 971
0 0 0 0 972
0 11 19 99 973
0 27 0 417 974
0 0 0 195 975
0 0 0 313 976
0 12 0 35 977
0 342 0 177 978
0 0 0 23 979
0 5 0 27 980
0 175 0 576 981
0 0 0 0 982
0 0 0 58 983
0 348 0 28 984
0 5 0 64 985
11 0 0 18 986
13 103 0 305 987
0 0 0 0 988
0 0 0 0 989
0 0 0 0 990
0 0 0 0 991
0 351 19 734 992
0 7 0 5845 993
0 0 0 0 994
0 74 16332 506 995
0 0 0 0 996
0 0 0 53 997
0 0 0 0 998
0 0 0 0 999
0 0 0 0 1000
52 47 139 4485 1001
0 0 0 0 1002
0 0 0 0 1003
0 0 0 0 1004
0 0 0 0 1005
0 0 0 0 1006
7744 357 0 105 1007
0 0 0 0 1008
0 24 187 66 1009
0 3307 0 635 1010
0 15 20 33 1011
0 0 0 0 1012
0 70 22734 446 1013
0 0 0 0 1014
0 1383 48 150 1015
0 22 0 0 1016
0 6 0 0 1017
0 20 0 37 1018
466 0 0 0 1019
0 0 0 0 1020
