TA_video_week1,TA_text_week1,Teacher_video_week1,Teacher_text_week1,TA_video_week2,TA_text_week2,Teacher_video_week2,Teacher_text_week2,TA_video_week3,TA_text_week3,Teacher_video_week3,Teacher_text_week3,TA_video_week4,TA_text_week4,Teacher_video_week4,Teacher_text_week4,TA_video_week5,TA_text_week5,Teacher_video_week5,Teacher_text_week5,TA_video_week6,TA_text_week6,Teacher_video_week6,Teacher_text_week6,TA_video_week7,TA_text_week7,Teacher_video_week7,Teacher_text_week7,TA_video_week8,TA_text_week8,Teacher_video_week8,Teacher_text_week8,TA_video_week9,TA_text_week9,Teacher_video_week9,Teacher_text_week9,TA_video_week10,TA_text_week10,Teacher_video_week10,Teacher_text_week10,TA_video_week11,TA_text_week11,Teacher_video_week11,Teacher_text_week11,TA_video_week12,TA_text_week12,Teacher_video_week12,Teacher_text_week12,TA_video_week13,TA_text_week13,Teacher_video_week13,Teacher_text_week13,TA_video_week14,TA_text_week14,Teacher_video_week14,Teacher_text_week14,TA_video_week15,TA_text_week15,Teacher_video_week15,Teacher_text_week15,TA_video_week16,TA_text_week16,Teacher_video_week16,Teacher_text_week16,TA_video_week17,TA_text_week17,Teacher_video_week17,Teacher_text_week17,TA_video_week18,TA_text_week18,Teacher_video_week18,Teacher_text_week18,id,clustered_label
0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,16,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,102208005,4;2;3;1;3;3;2;1;3;3;1;1;4;2;3;1;3;2;2;0
0,0,0,0,0,12,7,24,0,8,0,9,0,33,71,93,0,0,0,19,1547,0,12,0,0,0,0,6,0,0,0,18,0,12,0,33,0,7,0,12,21166,247,0,13,0,0,0,0,0,13,0,22,0,16,0,28,0,5,0,6,0,0,0,20,0,0,0,55,12908,1201,0,0,102208006,4;2;2;0;2;2;1;0
0,0,0,0,0,0,0,29,0,25,48,123,0,65,0,0,0,0,0,0,0,1468,1538,290,0,0,0,21,0,0,0,1172,0,0,0,58,0,16,0,2166,0,10,0,114,13163,14,43,10,30,0,0,9,0,0,0,50,0,0,0,30,0,0,0,0,0,0,0,0,4598,42,0,16,102208007,4;2;0;1;2;3;1;1;2;3;1;1
0,0,24,9,0,43,0,79,27,14,48,23,0,27,7848,70,0,0,784,54,13,0,3127,0,6,5,115,97,0,0,0,96,0,0,0,8,0,12426,0,39,0,18,7,19,6555,37,0,0,0,18,0,32,1813,0,0,11,6,6,0,29,0,0,0,0,14,0,0,61,16332,27,0,6,102208010,4;2;0;0;2;3;1;1
0,0,0,0,0,0,0,0,0,0,0,46,0,0,21612,1489,0,0,3873,139,11,0,241,0,0,0,0,0,0,0,0,159,0,0,0,10,7,0,0,235,0,15,0,38,556,11,681,21907,0,0,0,0,234,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,150,63,98,102208014,4;2;2;1;2;2;1;1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379,0,6,0,4304,0,0,0,9760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102208015,4;2;3;1;3;3;1;1;2;2;0;1
0,0,0,0,0,412,23,71,0,11,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,12,0,25,0,8,0,74,0,14,0,5,0,370,0,119,17,369,0,16,6687,131,0,0,12,374,0,12,0,5,0,7,0,22,0,7,0,0,0,0,0,0,0,22,11356,0,0,0,102208017,4;2;0;0;2;3;0;0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,16,0,0,0,0,0,0,0,33,0,0,0,21,0,0,0,13,0,0,0,0,0,0,186,16,0,0,0,31,0,0,0,19,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,40,102208018,4;2;3;1;3;3;2;1;3;3;1;1;4;2;3;1;3;2;2;0
0,0,0,5,0,19,22,78,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,21,0,0,0,10,0,0,0,0,0,0,0,18,0,0,0,11691,202,6,0,7,7,0,0,0,0,0,0,64,0,0,0,0,0,0,0,53,0,0,0,7,0,0,0,5,361,0,0,31,102208021,4;2;3;1;3;3;2;1;3;3;0;2
0,0,0,0,0,66,6,24,17,23,478,9,0,0,0,158,0,0,0,0,104,813,5170,13,0,6,0,39,39,157,0,32,0,54,0,61,0,0,0,0,0,274,325,57,17675,0,0,0,0,23,0,46,0,42,0,30,0,26,0,29,0,0,0,8,0,0,0,26,10011,0,0,0,102208022,4;2;0;1;2;3;0;2;2;2;0;1
0,0,0,0,0,22,0,55,0,0,0,0,6,166,496,771,0,0,0,1778,0,0,894,14,0,0,0,11,0,16,0,62,1907,0,0,0,8,0,0,0,113,58,0,0,84,0,752,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,13,0,102208023,4;2;3;1;3;3;2;1;3;3;1;1;4;2;3;0
0,0,0,0,0,0,0,0,0,0,0,5256,0,0,0,103,0,0,151,72,127,0,899,13,0,0,0,0,0,0,0,0,71,0,459,74,0,0,0,11,0,0,0,7,1992,0,622,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217,0,0,0,102208024,4;2;3;1;3;3;2;1;3;3;2;2
0,0,0,0,0,0,0,29,0,19,2957,91,0,55,236,498,591,0,4403,112,0,0,6,3319,0,7,0,5,24,12,0,13,0,13,0,21,0,65,0,34,12321,30,26,20,8604,0,0,737,0,16,0,34,0,20,0,16,0,16,0,22,0,18,0,0,0,22,0,22,7,0,0,0,102208029,4;2;0;1;2;3;0;0
0,0,0,0,0,16,10,50,0,8,0,0,0,34,12,46,664,0,3853,0,0,0,13003,0,0,0,0,5675,2353,21601,38,21750,0,319,2875,28,0,34,0,22,21601,0,0,5,0,0,0,0,0,11,0,32,0,130,0,128,2286,34,0,304,0,0,0,22,6,915,0,74,7,20,0,7,102208030,4;2;2;0;2;2;0;0
0,0,0,0,0,10,0,88,0,0,0,15,0,0,0,0,0,0,0,0,0,0,9163,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14405,3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15184,472,102208032,4;2;1;0;2;2;0;0
0,0,0,0,0,86,0,57,0,12,0,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16044,40,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,28,0,0,102208034,4;2;0;1;2;3;1;1;2;3;1;1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,137,0,326,0,3661,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,62,0,7215,5,459,362,0,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,9,7,102208038,4;2;3;1;3;3;2;1;3;3;0;0
0,0,0,0,0,0,0,0,0,8043,0,8178,207,3594,37,20,702,6,1682,4171,0,89,4496,1149,0,0,0,7,0,0,0,54,271,12,445,37,0,0,0,10,5,6088,8,18,2327,1464,3365,4532,26,0,0,31,0,0,0,33,0,0,0,966,0,123,198,20053,514,25,671,17,4304,6926,902,73,102208041,4;2;1;1;2;2;0;0
0,0,0,0,0,15,0,658,0,60,0,2368,0,0,0,0,0,1564,3276,4259,0,0,0,11,0,0,6,24,0,0,0,7,0,0,0,20,0,0,0,0,0,9,0,9,0,23,0,125,0,0,0,34,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,46,0,4381,0,9,102208042,4;2;3;1;3;3;2;1;3;3;0;1
0,0,0,0,0,13,0,26,0,13,0,60,69,0,44,25,0,0,0,9,0,0,0,5,0,0,0,17,0,0,0,8,0,0,0,18,0,0,0,82,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4757,34,0,370,13,0,0,12,0,0,0,6,5450,22,0,9,102208043,4;2;3;1;3;3;2;1;3;3;1;2
0,0,0,0,0,0,0,0,7,14,0,5,0,0,0,0,0,0,340,0,0,0,20668,0,0,0,0,0,2493,0,2961,0,0,0,0,0,310,0,5,33,43263,0,283,10,9934,0,0,0,0,0,0,0,33,0,0,0,14,0,0,0,15,0,0,0,3929,5,0,799,40,0,0,303,102208044,4;2;2;0;2;2;1;1
0,0,0,0,0,19,95,74,0,0,0,92,5,0,0,13,0,0,0,9,0,0,392,55,0,0,0,68,0,0,0,0,8355,5,0,282,28,15,0,6,0,5,0,12,4534,19,0,69,0,0,0,22,0,0,0,40,0,0,0,15,0,0,0,65,0,0,0,52,3913,0,0,0,102208045,4;2;3;1;3;3;1;1;2;2;0;0
0,0,0,0,0,0,0,0,6,47,32,29,0,0,0,0,1558,327,8,11,5,0,30063,11,8,0,0,0,0,0,0,0,2353,35,6366,9,0,0,0,0,3498,362,28,137,17,0,0,0,0,0,0,25,0,0,0,58,0,5,0,0,0,0,0,48,0,0,0,150,12211,75,0,17,102208046,4;2;3;0;3;2;1;1
0,0,0,0,0,0,0,69,0,25,0,99,0,7,0,507,0,0,13,17,0,0,1326,7641,0,50,0,68,0,5,0,51,0,69,0,15,0,31,0,13,0,655,5819,26,11955,0,0,0,0,29,0,32,0,0,0,0,0,1322,0,23,0,0,0,0,0,0,0,98,1451,5,135,15,102208052,4;2;0;1;2;3;1;1;2;3;1;0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15130,84,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1674,0,0,0,0,0,44,0,114,0,0,0,21,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,102208053,4;2;3;0;3;2;1;0;2;2;1;1
0,0,0,0,0,0,0,0,0,13,10,1742,0,0,0,2436,0,0,528,103,0,1211,195,1691,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,51,59,0,8259,3131,0,0,0,33,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,12890,0,0,112,102208054,4;2;0;0;2;3;0;0
0,0,0,0,0,0,0,0,0,0,0,0,0,3296,0,232,0,12,82,93,0,0,7480,1690,0,0,834,93,0,0,13,0,17,0,80,7,0,0,0,0,0,0,1050,8,0,0,1734,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1292,25,102208055,4;2;3;1;3;3;0;1;2;3;0;0
0,0,0,0,0,0,0,0,0,4593,0,17,0,13,0,0,0,0,0,8814,0,5,84,5183,0,0,0,0,0,30,12,763,7,0,47,5,0,0,0,0,0,43,0,38,6054,33,0,0,0,30,0,68,0,45,0,89,0,33,0,21,0,9,0,0,0,0,0,22,2116,54,14628,152,102208056,4;2;3;1;3;3;0;1;2;3;1;2
0,0,0,0,0,0,38,98,0,40,0,14,0,20,0,16,0,0,16917,44,652,0,11669,0,6,0,0,0,5,0,0,0,7,0,0,22,41,0,0,0,6,0,0,7,3230,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,55,0,0,0,0,83,0,0,0,102208057,4;2;3;0;3;2;0;0
0,0,0,0,0,907,0,44,10,347,58,110,0,6,0,18,0,0,0,89,1081,1212,0,2244,12,2512,0,587,2341,0,0,0,1585,0,0,0,0,0,0,62,568,103,1978,290,16444,25,7,54,1824,0,0,0,8,0,0,61,0,0,0,0,0,0,0,0,78,1643,0,0,0,0,0,0,102208059,4;2;0;1;2;3;1;1;2;3;0;2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6263,0,764,0,9,7398,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,104,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,45,107,102208060,4;2;3;1;3;3;0;1;2;3;0;0
0,0,0,0,0,5,56,226,0,0,0,0,0,0,0,0,0,0,0,0,0,2605,0,6667,0,0,0,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,7,0,11,0,0,0,7,0,0,0,0,0,0,0,0,102208061,4;2;3;1;3;3;2;1;3;3;1;0
0,0,0,0,0,0,0,0,0,181,25,79,0,0,8,0,0,0,6,6,0,5,1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4221,0,0,0,244,4005,2405,4668,630,0,0,0,0,0,0,0,0,0,0,0,0,27,0,40,17,12,7,0,195,51,0,0,0,102208062,4;2;3;1;3;3;2;1;3;3;2;1;2;2;0;1
0,0,0,0,0,0,0,0,7,71,61,17,0,17,54,1336,10,0,5,559,0,53,1118,309,0,0,0,16,0,0,0,536,0,0,0,5,0,0,0,0,12,0,21601,117,5856,6,390,89,0,0,0,22,0,0,0,8582,0,0,0,59,0,0,0,20785,0,0,0,0,3013,0,0,9606,102208063,4;2;1;1;2;2;1;1
0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,454,5,2928,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5052,4718,614,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,102208064,4;2;3;1;3;3;2;1;3;3;2;1;2;2;0;0
0,0,0,0,0,0,0,0,0,0,6,72,0,0,0,651,0,0,0,0,0,35,7,69,0,0,0,0,0,0,0,140,0,0,0,28,0,0,0,6,0,0,0,54,0,0,0,0,0,0,0,14,0,0,0,59,0,0,0,1340,0,0,0,13,0,0,0,0,0,0,0,0,102208065,4;2;3;1;3;3;2;1;3;3;1;1;4;2;3;1;3;2;2;0
0,0,0,0,0,14,0,1066,0,100,0,35,0,0,0,31,0,19,0,317,0,0,0,5765,0,235,0,88,17,9,54,84,6,37,0,215,0,0,0,0,23,80,746,151,595,90,0,919,5,11,0,9,0,78,0,151,2606,798,0,6,0,0,0,0,0,0,0,186,20598,5,0,0,102208066,4;2;0;0;2;3;0;1
0,0,0,0,0,0,0,0,0,6,0,952,10,0,6,43,6,0,7,7,0,0,10925,3977,0,0,0,68,0,0,51,8,0,0,0,110,0,0,0,13,0,0,0,0,2584,0,446,7,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,113,250,311,6,0,0,102208068,4;2;3;1;3;3;0;1;2;3;1;0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,388,9,3235,34,5,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,29,0,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,0,0,0,0,0,0,0,102208070,4;2;3;1;3;3;2;1;3;3;1;1;4;2;3;1;3;2;0;0
0,0,0,0,0,0,7,23,0,53,9081,36,231,0,6431,14,0,0,42,0,793,0,111,0,0,0,7997,8,0,0,0,0,601,0,14,0,0,0,0,0,8,0,0,0,8796,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,111,102208073,4;2;0;1;2;3;1;0
0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,134,0,0,0,0,0,19,0,42,0,0,0,0,0,0,0,0,0,12,0,30,0,0,0,0,0,0,1277,0,7915,0,14778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,11,18713,0,0,310,102208074,4;2;0;0;2;3;1;0
0,0,0,0,0,103,0,20,0,59,80,71,0,0,0,9,0,0,0,191,1187,0,11056,27,0,0,0,43,0,5,0,36,0,0,0,0,0,0,0,14,7,116,0,437,6,11,0,94,0,56,0,3727,0,52,0,109,0,8,0,795,0,0,0,0,0,0,0,79,14759,0,0,0,102208078,4;2;0;0;2;3;1;2
0,0,0,7,0,0,0,5,0,0,0,8,0,0,369,56,0,0,0,616,0,0,3978,265,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,8,0,646,41,1681,0,0,0,0,0,0,87,0,0,0,6,0,0,0,0,0,0,0,24,0,0,0,14,440,21,0,82,102208082,4;2;3;1;3;3;2;1;3;3;1;1;4;2;2;1
0,0,0,0,0,137,0,29,0,60,0,20,0,0,196,15,0,0,8,20,354,307,10277,1572,0,10,0,37,0,0,0,9,2391,13,12,32,0,302,0,0,0,27,0,33,4129,0,0,5,0,0,0,1703,0,57,0,33,0,0,0,13,0,0,0,0,0,15,0,45,4930,0,0,0,102208083,4;2;3;1;3;3;0;1;2;3;1;0
0,0,0,0,0,0,0,0,0,0,0,1855,0,0,0,11,0,0,0,0,0,0,23,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,57,0,0,5,373,0,0,0,0,0,0,0,19,0,0,0,14,0,0,0,3585,0,0,0,5,0,1623,0,2036,102208084,4;2;3;1;3;3;2;1;3;3;0;0
0,0,0,0,0,0,0,11,0,6,0,7,0,0,1721,0,0,0,360,0,0,0,247,4435,0,0,0,0,0,0,0,0,573,0,51,32,0,0,12,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,102208085,4;2;3;1;3;3;2;1;3;3;1;0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,0,0,620,0,0,0,7,0,0,0,333,0,0,0,57,0,0,0,418,0,749,386,1145,0,0,0,62,0,0,0,367,0,0,0,268,0,8,0,603,0,0,0,10,0,0,0,17,0,60,0,1492,102208086,4;2;3;1;3;3;2;1;3;3;1;1;4;2;3;1;3;2;1;0
0,0,0,0,0,15,0,20,0,18,31,25,0,0,0,32,0,8,0,136,674,7,15292,35,0,24,0,7,0,0,0,9,0,143,0,279,0,11,0,10,0,0,0,147,446,269,51,38,0,0,0,0,0,0,0,19,0,157,0,5313,0,0,0,0,0,0,0,0,0,0,0,20,102208089,4;2;3;0;3;2;1;0;2;2;1;1
0,0,0,0,0,0,0,0,0,20,66,52,0,27,0,190,0,0,0,85,0,44,0,3452,0,0,0,200,0,11,0,2845,0,3427,0,713,0,8,0,563,0,0,0,0,10,426,8,10,0,0,0,0,11,5,0,34,0,176,0,0,0,0,0,69,0,0,0,0,484,478,0,3692,102208090,4;2;3;1;3;3;2;1;3;3;1;0
0,0,0,0,0,17,68,81,0,115,0,24,0,14,0,34,0,0,0,16,2269,22,22,0,0,15,0,152,25,0,6,65,0,45,0,28,0,255,0,81,17,476,0,114,15927,0,0,23710,0,0,0,0,35,10,0,96,26,29,0,15,0,5,0,13,0,0,0,14,4459,29,0,106,102209035,4;2;2;1;2;2;1;0
0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,5161,0,0,14,6140,0,5,1039,360,0,0,0,0,0,0,0,5,0,0,0,6142,0,187,0,489,0,8,0,0,0,15287,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102258003,4;2;3;1;3;3;1;2
0,0,0,0,0,0,0,0,0,17,8,1495,0,0,14,292,30,22,221,449,0,0,66,0,0,0,0,0,0,122,8,29,0,0,0,0,0,0,0,0,0,0,845,1064,559,5,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,10,8,14566,3608,12,408,9,102306041,4;2;3;1;3;3;0;0
0,0,46,13,0,0,0,8,1278,7,0,394,0,30,0,113,0,0,43,487,0,146,999,9,0,5,0,24,0,7,5,289,0,0,0,78,0,0,0,0,0,64,0,1396,17417,942,7812,0,0,16,0,8728,0,23,0,375,0,0,0,1762,0,0,0,0,0,26,0,7,8893,0,0,969,102306046,4;2;0;1;2;3;0;2;2;2;0;0
0,0,0,0,0,234,0,358,0,39,48,22,0,39,298,629,0,0,84,2585,0,0,95,46,0,0,0,0,0,7,92,720,0,0,0,618,0,0,0,337,0,50,0,805,0,0,0,0,0,0,0,0,0,5,0,46,14,49,0,51,0,202,0,33,0,0,0,66,0,0,0,76,103258005,4;2;3;1;3;3;2;1;3;3;1;1;4;2;3;0
0,0,0,0,0,0,18,42,0,0,0,0,0,1524,58,31,0,0,0,6,0,108,0,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,1777,0,1489,0,5784,0,0,0,0,0,0,0,1766,0,0,0,0,0,0,0,0,0,0,0,937,0,57,0,3005,103302103,4;2;3;1;3;3;2;1;3;3;2;0
0,0,0,0,0,666,24,75,0,13,0,0,0,41,0,60,0,0,0,0,0,35,0,16367,0,0,0,0,0,9,0,84,0,19,0,101,0,23,0,144,0,31,0,64,0,2111,0,7209,0,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,27,1418,0,15896,103302104,4;2;3;1;3;3;2;2;2;2;0;0
0,0,38,10,7,15,16,648,0,12,36,9,0,0,17,8,0,0,17,17,9,18,0,0,30,0,15,19,0,13,0,5,7,12,0,0,32,17,0,32,0,7,0,20,8,0,0,0,13,9,0,5,0,14,0,0,0,0,0,5,6,0,0,0,0,0,0,75,0,0,0,0,104850,4;2;3;1;3;3;2;1;3;3;1;1;4;2;3;1;3;2;2;0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126267,4;2;3;1;3;3;2;1;3;3;1;1;4;2;3;1;3;2;2;0
0,0,7,6,0,38,12,283,1177,5,0,20,6,11,14,649,0,0,0,5,359,7,0,83,0,0,0,0,0,0,0,17,8294,0,0,0,69,12,0,1128,3828,36,0,1108,255,0,0,1390,0,0,0,0,0,0,0,0,1315,191,0,12,0,12,0,0,0,0,0,7,0,0,0,0,99203054,4;2;3;1;3;3;1;1;2;2;1;0
0,0,0,0,0,0,0,0,0,0,37,53,0,0,0,0,0,0,0,131,0,0,0,47,0,0,0,0,0,0,0,0,7,17,51,400,0,1422,0,220,0,32,0,113,0,74,6,15160,0,0,0,16,0,7,0,36,0,20,0,41,0,0,0,0,0,10,0,35,951,7,0,79,99304030,4;2;2;1;2;2;0;1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,472,0,1814,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,64,7930,0,3935,58,0,0,0,13,0,0,0,37,0,0,0,31,0,0,0,0,0,0,0,46,153,19,22,1751,101208074,4;2;3;1;3;3;2;1;3;3;2;1;2;2;1;1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4742,0,101,91,9080,32,22,30,2356,0,1568,34,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,11355,20,33,179,0,0,0,0,0,0,0,0,913,45,0,290,66,0,0,6,0,0,0,0,102207430,4;2;3;1;3;3;1;0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1317,0,0,0,1656,0,11,0,0,0,0,0,85,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,79,0,14,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,5,0,0,527,0,102208008,4;2;3;1;3;3;2;1;3;3;1;1;4;2;3;1;3;2;1;1
0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,51068,33,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,1117,0,5204,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102208033,4;2;3;0;3;2;2;1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14908,0,0,0,2271,0,0,0,4384,6,135,0,211,0,0,0,0,0,0,0,0,0,2312,8,5437,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,10,0,0,102208049,4;2;3;0;3;2;1;0;2;2;1;0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3841,0,705,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19610,6,0,486,102208058,4;2;0;0;2;3;0;1
0,0,0,0,0,0,24,17,0,9,0,21,0,0,0,22,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,105,0,5,0,16,0,0,0,201,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,61,0,0,0,14,0,264,0,0,102208081,4;2;3;1;3;3;2;1;3;3;1;1;4;2;3;1;3;2;2;0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2352,117,27,0,0,0,0,196,0,0,114,0,0,34,0,0,0,12,0,0,0,0,0,2746,599,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29329,3170,301,6,102208088,4;2;0;0;2;3;0;1
0,0,0,0,0,0,0,0,0,0,1602,310,0,0,3958,0,0,0,593,12,76,0,1264,0,0,0,0,0,2806,0,9917,116,0,0,0,208,0,0,0,33,12,0,0,55,4893,101,45,7,240,0,0,0,5,0,0,0,0,0,0,0,37,46,0,33,0,0,0,4485,0,321,792,0,101208069,4;2;3;1;3;3;2;0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101208085,4;2;3;1;3;3;2;1;3;3;1;1;4;2;3;1;3;2;2;0
0,0,0,0,0,11,0,23,10,8,0,171,9,0,0,61,0,0,6185,32,0,0,138,0,0,10,0,6,7,28,0,68,8,33,5259,320,9,164,0,35,20,17,0,116,6742,16,5,7,5,0,0,10,0,0,0,51,1210,7,0,52,0,0,0,0,0,0,0,0,25,263,0,3577,102104031,4;2;3;1;3;3;2;1;3;3;2;1;2;2;1;0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,46,0,19,3176,0,9775,20,5658,20,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,11,65,0,19,3093,796,0,174,102205037,4;2;0;1;2;3;1;1;2;3;0;0
0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,35,0,0,0,30,0,0,9344,7,0,0,0,41,0,0,0,15,0,0,0,15,0,0,0,0,0,0,0,0,7538,0,3500,285,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,8663,0,0,0,102208075,4;2;0;1;2;3;0;2;2;2;1;0
0,0,0,0,0,207,0,62,0,37,0,21,0,0,0,0,0,12,0,7,0,0,0,0,0,26,0,39,0,0,0,0,0,0,0,0,0,101,0,5,0,0,0,0,0,0,0,0,0,13,0,38,0,59,0,62,0,26,0,14,0,12,0,20,0,0,0,5,0,0,0,0,101208030,4;2;3;1;3;3;2;1;3;3;1;1;4;2;3;1;3;2;2;0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,19,0,0,0,181,0,0,0,0,0,0,0,66,0,0,0,66,0,0,0,22,0,0,0,65,0,0,0,5828,0,0,0,14,101208066,4;2;3;1;3;3;0;0
