0,1,2,3,clustered_label
6.0,1.0,3.0,3.0,6133
6.0,1.0,2.0,4.0,6124
2.0,2.0,1.0,4.0,2214
6.0,3.0,1.0,5.0,6315
4.0,2.0,2.0,0.0,4220
7.0,2.0,1.0,2.0,7212
3.0,2.0,0.0,7.0,3207
0.0,1.0,4.0,1.0,0141
7.0,3.0,4.0,2.0,7342
2.0,3.0,1.0,3.0,2313
5.0,2.0,2.0,2.0,5222
4.0,2.0,2.0,2.0,4222
3.0,1.0,0.0,3.0,3103
4.0,4.0,0.0,1.0,4401
6.0,4.0,0.0,3.0,6403
5.0,1.0,2.0,0.0,5120
4.0,6.0,1.0,2.0,4612
6.0,4.0,2.0,1.0,6421
4.0,9.0,3.0,3.0,4933
10.0,6.0,4.0,3.0,10643
9.0,1.0,3.0,0.0,9130
5.0,4.0,1.0,3.0,5413
3.0,6.0,2.0,2.0,3622
0.0,12.0,5.0,8.0,01258
4.0,4.0,3.0,2.0,4432
8.0,0.0,2.0,1.0,8021
9.0,3.0,1.0,3.0,9313
6.0,1.0,0.0,1.0,6101
8.0,2.0,2.0,2.0,8222
8.0,4.0,5.0,1.0,8451
5.0,3.0,1.0,2.0,5312
4.0,3.0,3.0,2.0,4332
9.0,1.0,0.0,3.0,9103
4.0,5.0,2.0,3.0,4523
5.0,2.0,1.0,2.0,5212
7.0,0.0,5.0,0.0,7050
5.0,2.0,1.0,7.0,5217
4.0,1.0,0.0,4.0,4104
4.0,5.0,4.0,1.0,4541
6.0,0.0,2.0,1.0,6021
10.0,1.0,2.0,7.0,10127
4.0,0.0,2.0,2.0,4022
6.0,5.0,1.0,2.0,6512
7.0,1.0,3.0,3.0,7133
5.0,1.0,1.0,2.0,5112
4.0,3.0,1.0,1.0,4311
5.0,0.0,0.0,1.0,5001
6.0,3.0,2.0,0.0,6320
6.0,5.0,0.0,4.0,6504
4.0,3.0,0.0,2.0,4302
6.0,5.0,5.0,7.0,6557
10.0,6.0,4.0,0.0,10640
7.0,4.0,1.0,2.0,7412
4.0,1.0,0.0,1.0,4101
4.0,5.0,0.0,2.0,4502
9.0,0.0,4.0,1.0,9041
7.0,2.0,2.0,3.0,7223
4.0,4.0,0.0,0.0,4400
9.0,0.0,5.0,5.0,9055
7.0,1.0,0.0,2.0,7102
10.0,2.0,1.0,4.0,10214
6.0,2.0,1.0,3.0,6213
4.0,3.0,1.0,2.0,4312
5.0,0.0,3.0,4.0,5034
4.0,1.0,2.0,3.0,4123
5.0,3.0,4.0,3.0,5343
4.0,1.0,3.0,2.0,4132
10.0,2.0,1.0,7.0,10217
1.0,4.0,0.0,3.0,1403
4.0,3.0,2.0,3.0,4323
4.0,1.0,1.0,3.0,4113
2.0,4.0,1.0,7.0,2417
4.0,1.0,2.0,4.0,4124
6.0,0.0,1.0,0.0,6010
4.0,5.0,0.0,1.0,4501
6.0,2.0,5.0,2.0,6252
6.0,2.0,3.0,7.0,6237
3.0,2.0,2.0,3.0,3223
2.0,8.0,5.0,4.0,2854
11.0,1.0,0.0,1.0,11101
6.0,6.0,2.0,6.0,6626
1.0,4.0,2.0,1.0,1421
10.0,0.0,1.0,4.0,10014
9.0,2.0,7.0,2.0,9272
8.0,4.0,2.0,2.0,8422
13.0,5.0,6.0,4.0,13564
2.0,7.0,2.0,1.0,2721
4.0,6.0,1.0,3.0,4613
4.0,2.0,1.0,5.0,4215
6.0,0.0,3.0,3.0,6033
3.0,6.0,4.0,3.0,3643
10.0,4.0,5.0,0.0,10450
8.0,2.0,3.0,0.0,8230
1.0,7.0,2.0,1.0,1721
7.0,2.0,2.0,2.0,7222
6.0,3.0,1.0,5.0,6315
7.0,0.0,1.0,3.0,7013
5.0,1.0,6.0,2.0,5162
1.0,4.0,0.0,1.0,1401
8.0,2.0,5.0,1.0,8251
5.0,3.0,2.0,1.0,5321
4.0,6.0,2.0,5.0,4625
7.0,0.0,1.0,2.0,7012
6.0,3.0,1.0,2.0,6312
6.0,4.0,3.0,8.0,6438
8.0,0.0,2.0,2.0,8022
6.0,1.0,1.0,4.0,6114
1.0,5.0,2.0,6.0,1526
2.0,2.0,1.0,2.0,2212
4.0,2.0,3.0,0.0,4230
3.0,2.0,3.0,1.0,3231
11.0,1.0,5.0,2.0,11152
6.0,0.0,2.0,1.0,6021
10.0,8.0,7.0,2.0,10872
10.0,1.0,2.0,5.0,10125
5.0,0.0,1.0,6.0,5016
4.0,3.0,1.0,4.0,4314
4.0,2.0,5.0,1.0,4251
7.0,1.0,1.0,5.0,7115
5.0,2.0,4.0,1.0,5241
1.0,9.0,3.0,0.0,1930
10.0,4.0,7.0,1.0,10471
6.0,4.0,3.0,4.0,6434
2.0,1.0,3.0,2.0,2132
8.0,0.0,4.0,2.0,8042
4.0,0.0,3.0,1.0,4031
