0,1,2,3,clustered_label
6.0,2.0,1.0,1.0,6211
7.0,2.0,3.0,3.0,7233
5.0,3.0,5.0,2.0,5352
6.0,3.0,3.0,0.0,6330
3.0,1.0,0.0,1.0,3101
7.0,3.0,5.0,0.0,7350
2.0,1.0,1.0,4.0,2114
5.0,3.0,2.0,1.0,5321
9.0,5.0,2.0,1.0,9521
5.0,2.0,1.0,1.0,5211
5.0,2.0,4.0,1.0,5241
4.0,3.0,2.0,0.0,4320
7.0,3.0,0.0,4.0,7304
11.0,3.0,0.0,4.0,11304
7.0,2.0,1.0,4.0,7214
4.0,1.0,2.0,0.0,4120
6.0,3.0,3.0,2.0,6332
6.0,0.0,2.0,2.0,6022
7.0,4.0,0.0,4.0,7404
9.0,2.0,1.0,5.0,9215
7.0,0.0,0.0,5.0,7005
10.0,0.0,1.0,5.0,10015
9.0,2.0,1.0,3.0,9213
4.0,3.0,1.0,3.0,4313
6.0,4.0,2.0,0.0,6420
8.0,2.0,1.0,2.0,8212
5.0,1.0,2.0,7.0,5127
12.0,2.0,2.0,7.0,12227
9.0,2.0,2.0,1.0,9221
9.0,4.0,2.0,2.0,9422
3.0,1.0,4.0,1.0,3141
6.0,2.0,6.0,1.0,6261
9.0,4.0,0.0,2.0,9402
9.0,2.0,4.0,3.0,9243
5.0,2.0,4.0,3.0,5243
4.0,2.0,3.0,1.0,4231
5.0,0.0,2.0,1.0,5021
9.0,0.0,0.0,4.0,9004
3.0,1.0,1.0,1.0,3111
5.0,1.0,1.0,5.0,5115
8.0,3.0,1.0,4.0,8314
9.0,1.0,3.0,7.0,9137
10.0,3.0,1.0,7.0,10317
5.0,0.0,0.0,5.0,5005
8.0,2.0,2.0,2.0,8222
4.0,2.0,0.0,2.0,4202
4.0,2.0,1.0,1.0,4211
8.0,1.0,1.0,1.0,8111
5.0,3.0,3.0,1.0,5331
4.0,2.0,4.0,2.0,4242
7.0,3.0,5.0,5.0,7355
5.0,3.0,3.0,6.0,5336
9.0,0.0,0.0,4.0,9004
6.0,7.0,4.0,4.0,6744
6.0,3.0,2.0,2.0,6322
8.0,3.0,2.0,1.0,8321
8.0,3.0,1.0,2.0,8312
5.0,2.0,3.0,3.0,5233
9.0,8.0,5.0,5.0,9855
6.0,1.0,4.0,4.0,6144
8.0,2.0,2.0,2.0,8222
4.0,1.0,2.0,6.0,4126
4.0,1.0,2.0,3.0,4123
9.0,1.0,4.0,7.0,9147
10.0,2.0,2.0,4.0,10224
4.0,0.0,2.0,5.0,4025
4.0,1.0,2.0,7.0,4127
8.0,2.0,2.0,2.0,8222
6.0,4.0,3.0,1.0,6431
4.0,5.0,0.0,1.0,4501
9.0,4.0,1.0,1.0,9411
8.0,5.0,4.0,6.0,8546
6.0,0.0,2.0,0.0,6020
10.0,0.0,0.0,3.0,10003
3.0,0.0,1.0,4.0,3014
9.0,6.0,6.0,2.0,9662
6.0,2.0,3.0,3.0,6233
4.0,2.0,2.0,1.0,4221
3.0,0.0,1.0,4.0,3014
8.0,5.0,2.0,1.0,8521
6.0,4.0,3.0,4.0,6434
8.0,1.0,0.0,8.0,8108
9.0,0.0,1.0,5.0,9015
8.0,2.0,1.0,3.0,8213
9.0,3.0,2.0,3.0,9323
9.0,3.0,6.0,4.0,9364
3.0,0.0,2.0,3.0,3023
4.0,4.0,1.0,0.0,4410
9.0,4.0,4.0,3.0,9443
8.0,2.0,2.0,5.0,8225
7.0,2.0,2.0,2.0,7222
8.0,2.0,5.0,3.0,8253
2.0,2.0,4.0,2.0,2242
2.0,2.0,4.0,3.0,2243
4.0,1.0,0.0,1.0,4101
10.0,3.0,0.0,8.0,10308
8.0,3.0,4.0,3.0,8343
6.0,2.0,2.0,0.0,6220
1.0,0.0,1.0,8.0,1018
6.0,7.0,2.0,0.0,6720
7.0,2.0,1.0,5.0,7215
7.0,2.0,0.0,5.0,7205
6.0,3.0,0.0,2.0,6302
8.0,5.0,1.0,2.0,8512
3.0,2.0,3.0,2.0,3232
10.0,3.0,2.0,1.0,10321
7.0,4.0,2.0,3.0,7423
4.0,4.0,0.0,3.0,4403
9.0,3.0,0.0,2.0,9302
9.0,3.0,1.0,2.0,9312
5.0,3.0,1.0,3.0,5313
6.0,0.0,2.0,4.0,6024
6.0,1.0,3.0,7.0,6137
4.0,1.0,2.0,3.0,4123
7.0,2.0,0.0,2.0,7202
7.0,2.0,1.0,6.0,7216
6.0,1.0,1.0,5.0,6115
8.0,1.0,2.0,2.0,8122
4.0,2.0,2.0,5.0,4225
6.0,4.0,0.0,0.0,6400
8.0,1.0,3.0,7.0,8137
5.0,1.0,0.0,5.0,5105
6.0,1.0,1.0,1.0,6111
7.0,0.0,2.0,4.0,7024
4.0,1.0,4.0,2.0,4142
3.0,1.0,0.0,6.0,3106
