clustered_label,0,1,2
6200,0,0,0
6300,0,0,0
6300,0,0,0
6200,0,0,0
6200,0,0,0
6200,0,0,0
6300,0,0,0
6300,0,0,0
6300,0,0,0
6300,0,0,0
