clustered_label,0,1,2
6800,0.0,0.0,0.0
9720,1.0,1.0,0.0
6300,0.0,0.0,0.0
3300,0.0,0.0,0.0
9720,0.0,0.0,0.0
9750,1.0,0.0,0.0
6800,1.0,0.0,0.0
9750,0.0,0.0,0.0
9650,0.0,0.0,0.0
6300,0.0,0.0,0.0
9720,0.0,0.0,0.0
9720,0.0,0.0,0.0
9720,0.0,0.0,0.0
2600,0.0,0.0,0.0
9730,0.0,0.0,0.0
9720,0.0,0.0,0.0
9730,0.0,0.0,0.0
9670,0.0,0.0,0.0
9670,0.0,0.0,0.0
9670,0.0,0.0,0.0
6800,0.0,0.0,0.0
9720,0.0,0.0,0.0
9750,0.0,0.0,0.0
9750,0.0,0.0,0.0
6800,0.0,0.0,0.0
3300,0.0,0.0,0.0
3790,0.0,0.0,0.0
3790,0.0,0.0,0.0
3790,0.0,0.0,0.0
3790,0.0,0.0,0.0
6300,0.0,0.0,0.0
3758,0.0,0.0,0.0
3758,0.0,0.0,0.0
6300,0.0,0.0,0.0
3758,0.0,0.0,0.0
6300,0.0,0.0,0.0
6300,0.0,0.0,0.0
9670,0.0,0.0,0.0
6500,0.0,0.0,0.0
6500,0.0,0.0,0.0
6500,0.0,0.0,0.0
3753,0.0,0.0,0.0
3753,0.0,0.0,0.0
3753,0.0,0.0,0.0
3753,0.0,0.0,0.0
3753,1.0,0.0,0.0
3300,0.0,0.0,0.0
3758,0.0,0.0,0.0
3758,0.0,0.0,0.0
3758,0.0,0.0,0.0
3300,0.0,0.0,0.0
3757,0.0,0.0,0.0
3300,0.0,0.0,0.0
3757,0.0,0.0,0.0
9720,1.0,0.0,0.0
3757,0.0,0.0,0.0
3300,0.0,0.0,0.0
3758,0.0,0.0,0.0
3758,0.0,0.0,0.0
3300,1.0,0.0,0.0
2600,0.0,0.0,0.0
3758,0.0,0.0,0.0
3779,0.0,0.0,0.0
3779,0.0,0.0,0.0
