,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.03320425943852856,0.041505324298160694,0.029598257502420136,0.2387982298160697,0.15277969857308812,0.17898246739690218,0.3251317629748306,week9,102208081
1,0.0,0.0,0.0,0.0,0.0,0.04201680672268908,0.22649059615686276,0.2145302566666667,0.34578275737254904,0.17117958308123246,week10,102208081
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999998,0.0,week11,102208081
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999998,0.0,week12,102208081
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999998,0.0,week13,102208081
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999998,0.0,week14,102208081
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999998,0.0,week15,102208081
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999998,0.0,week16,102208081
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999998,0.0,week17,102208081
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999998,0.0,week18,102208081
