,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.03188405797101449,0.03985507246376811,0.011835748792270532,0.2170203588405797,0.13173165406111112,0.14630971545289853,0.4213633924183575,week9,101208013
1,0.0,0.0,0.0,0.2,0.25,0.05,0.5,0.0,0.0,0.0,week10,101208013
2,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,week11,101208013
3,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,week12,101208013
4,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,week13,101208013
5,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,week14,101208013
6,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,week15,101208013
7,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,week16,101208013
8,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,week17,101208013
9,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.0,0.0,0.0,week18,101208013
