,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.027586206896551727,0.034482758620689655,0.021900500131613584,0.2003722784022111,0.11444741101026586,0.1343335965185575,0.4668772484201105,week9,101208060
1,0.0,0.0,0.0,0.0,0.0,0.023060796645702306,0.7142857142222222,0.06349206355555558,0.08851618905660379,0.11064523651991613,week10,101208060
2,0.0,0.0,0.0,0.0,0.0,0.0,0.9269102989302325,0.07308970106976746,0.0,0.0,week11,101208060
3,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.2857142860000001,0.0,0.0,week12,101208060
4,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.2857142860000001,0.0,0.0,week13,101208060
5,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.2857142860000001,0.0,0.0,week14,101208060
6,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.2857142860000001,0.0,0.0,week15,101208060
7,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.2857142860000001,0.0,0.0,week16,101208060
8,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.2857142860000001,0.0,0.0,week17,101208060
9,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.2857142860000001,0.0,0.0,week18,101208060
