,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.027954121098959724,0.03494265137369965,0.022192584689250467,0.2558205997498,0.14440464552627366,0.1618802050445452,0.3528051925174713,week9,102208043
1,0.0,0.0,0.0,0.0,0.0,0.015759312320916905,0.454666393739255,0.10980352030085962,0.06049028965616046,0.359280483982808,week10,102208043
2,0.0,0.0,0.0,0.0,0.0,0.0,0.8344481605351171,0.16555183946488294,0.0,0.0,week11,102208043
3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week12,102208043
4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week13,102208043
5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week14,102208043
6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week15,102208043
7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week16,102208043
8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week17,102208043
9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week18,102208043
