,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999999,0.0,week9,102208090
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999999,0.0,week10,102208090
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999999,0.0,week11,102208090
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999999,0.0,week12,102208090
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999999,0.0,week13,102208090
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999999,0.0,week14,102208090
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999999,0.0,week15,102208090
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999999,0.0,week16,102208090
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999999,0.0,week17,102208090
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888900000007,0.6111111109999999,0.0,week18,102208090
