,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.0,0.0,0.02707581227436823,0.1482078390397112,0.13959801738267147,0.22282390682671482,0.4622944244765342,week9,101208005
1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week10,101208005
2,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week11,101208005
3,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week12,101208005
4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week13,101208005
5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week14,101208005
6,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week15,101208005
7,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week16,101208005
8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week17,101208005
9,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,week18,101208005
