,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.6111111109999999,0.0,week9,101208055
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.6111111109999999,0.0,week10,101208055
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.6111111109999999,0.0,week11,101208055
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.6111111109999999,0.0,week12,101208055
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.6111111109999999,0.0,week13,101208055
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.6111111109999999,0.0,week14,101208055
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.6111111109999999,0.0,week15,101208055
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.6111111109999999,0.0,week16,101208055
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.6111111109999999,0.0,week17,101208055
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.6111111109999999,0.0,week18,101208055
