,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.027807486631016037,0.034759358288770054,0.02727272727272727,0.16692131396934046,0.13442548740285204,0.16864725682816398,0.44016636960713007,week9,101208053
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.6111111109999998,0.0,week10,101208053
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.6111111109999999,0.0,week11,101208053
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.6111111109999999,0.0,week12,101208053
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.6111111109999999,0.0,week13,101208053
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.6111111109999999,0.0,week14,101208053
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.6111111109999999,0.0,week15,101208053
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.6111111109999999,0.0,week16,101208053
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.6111111109999999,0.0,week17,101208053
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.6111111109999999,0.0,week18,101208053
