,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.04081632653061224,0.05102040816326531,0.038576406172224985,0.2651639052304629,0.10846034123195623,0.10831812396067694,0.38764448871080137,week9,102208002
1,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857139999998,0.28571428600000015,0.0,0.0,week10,102208002
2,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857139999998,0.28571428600000015,0.0,0.0,week11,102208002
3,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857139999998,0.28571428600000015,0.0,0.0,week12,102208002
4,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857139999998,0.28571428600000015,0.0,0.0,week13,102208002
5,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857139999998,0.28571428600000015,0.0,0.0,week14,102208002
6,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857139999998,0.28571428600000015,0.0,0.0,week15,102208002
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857139999998,0.28571428600000015,0.0,0.0,week16,102208002
8,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857139999998,0.28571428600000015,0.0,0.0,week17,102208002
9,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857139999998,0.28571428600000015,0.0,0.0,week18,102208002
