,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.024719101123595502,0.03089887640449438,0.033370786516853934,0.2242295344858427,0.14909131447483145,0.13843945064651686,0.3992509363478651,week9,102208005
1,0.0,0.0,0.0,0.026878436163714114,0.033598045204642636,0.04153940134392181,0.28601972247037266,0.16168271426023215,0.15719812660476482,0.29308355395235186,week10,102208005
2,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.524557260876033,0.12668240854545457,0.06978879699173554,0.26078971540495866,week11,102208005
3,0.0,0.0,0.0,0.0,0.0,0.0,0.8054749818020305,0.19452501819796958,0.0,0.0,week12,102208005
4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week13,102208005
5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week14,102208005
6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week15,102208005
7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week16,102208005
8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week17,102208005
9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week18,102208005
