,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.02832244008714597,0.03540305010893246,0.027777777777777776,0.20087664693173565,0.15547371216957154,0.18153393038743643,0.37061244253740017,week9,99304030
1,0.0,0.0,0.0,0.39999999999999997,0.5,0.09999999999999999,0.0,0.0,0.0,0.0,week10,99304030
2,0.0,0.0,0.0,0.39999999999999997,0.5,0.09999999999999999,0.0,0.0,0.0,0.0,week11,99304030
3,0.0,0.0,0.0,0.39999999999999997,0.5,0.09999999999999999,0.0,0.0,0.0,0.0,week12,99304030
4,0.0,0.0,0.0,0.39999999999999997,0.5,0.09999999999999999,0.0,0.0,0.0,0.0,week13,99304030
5,0.0,0.0,0.0,0.39999999999999997,0.5,0.09999999999999999,0.0,0.0,0.0,0.0,week14,99304030
6,0.0,0.0,0.0,0.39999999999999997,0.5,0.09999999999999999,0.0,0.0,0.0,0.0,week15,99304030
7,0.0,0.0,0.0,0.39999999999999997,0.5,0.09999999999999999,0.0,0.0,0.0,0.0,week16,99304030
8,0.0,0.0,0.0,0.39999999999999997,0.5,0.09999999999999999,0.0,0.0,0.0,0.0,week17,99304030
9,0.0,0.0,0.0,0.39999999999999997,0.5,0.09999999999999999,0.0,0.0,0.0,0.0,week18,99304030
