,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week9,101208090
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week10,101208090
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week11,101208090
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week12,101208090
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week13,101208090
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week14,101208090
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week15,101208090
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week16,101208090
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week17,101208090
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week18,101208090
