,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week9,100101021
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week10,100101021
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week11,100101021
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week12,100101021
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week13,100101021
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week14,100101021
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week15,100101021
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week16,100101021
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week17,100101021
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,week18,100101021
