,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09722222224999999,0.15277777775,0.75,week9,100401072
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.611111111,0.0,week10,100401072
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.611111111,0.0,week11,100401072
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.611111111,0.0,week12,100401072
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.611111111,0.0,week13,100401072
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.611111111,0.0,week14,100401072
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.611111111,0.0,week15,100401072
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.611111111,0.0,week16,100401072
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.611111111,0.0,week17,100401072
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38888888899999996,0.611111111,0.0,week18,100401072
