,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.611111111,0.0,week9,101208052
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.611111111,0.0,week10,101208052
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.611111111,0.0,week11,101208052
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.611111111,0.0,week12,101208052
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.611111111,0.0,week13,101208052
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.611111111,0.0,week14,101208052
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.611111111,0.0,week15,101208052
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.611111111,0.0,week16,101208052
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.611111111,0.0,week17,101208052
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.388888889,0.611111111,0.0,week18,101208052
