,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.03526085839115909,0.044076072988948854,0.03939861218195837,0.25301061053713697,0.13556416317630432,0.14844798531714212,0.34424169740735033,week9,102208058
1,0.0,0.0,0.0,0.044961240310077526,0.0562015503875969,0.0693798449612403,0.29014396444961243,0.11295681074418608,0.18949181720930236,0.23686477193798447,week10,102208058
2,0.0,0.0,0.0,0.3741935483870969,0.46774193548387094,0.09354838709677422,0.06451612903225806,0.0,0.0,0.0,week11,102208058
3,0.0,0.0,0.0,0.40000000000000013,0.5,0.10000000000000003,0.0,0.0,0.0,0.0,week12,102208058
4,0.0,0.0,0.0,0.40000000000000013,0.5,0.10000000000000003,0.0,0.0,0.0,0.0,week13,102208058
5,0.0,0.0,0.0,0.40000000000000013,0.5,0.10000000000000003,0.0,0.0,0.0,0.0,week14,102208058
6,0.0,0.0,0.0,0.40000000000000013,0.5,0.10000000000000003,0.0,0.0,0.0,0.0,week15,102208058
7,0.0,0.0,0.0,0.40000000000000013,0.5,0.10000000000000003,0.0,0.0,0.0,0.0,week16,102208058
8,0.0,0.0,0.0,0.40000000000000013,0.5,0.10000000000000003,0.0,0.0,0.0,0.0,week17,102208058
9,0.0,0.0,0.0,0.40000000000000013,0.5,0.10000000000000003,0.0,0.0,0.0,0.0,week18,102208058
