,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.5555555560000001,week9,101208091
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.5555555560000001,week10,101208091
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.5555555560000001,week11,101208091
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.5555555560000001,week12,101208091
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.5555555560000001,week13,101208091
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.5555555560000001,week14,101208091
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.5555555560000001,week15,101208091
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.5555555560000001,week16,101208091
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.5555555560000001,week17,101208091
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.5555555560000001,week18,101208091
