,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.022888713496448297,0.02861089187056038,0.04281767955801105,0.2873210057071823,0.12656130598342544,0.11698675783583266,0.37481364554853985,week9,101208078
1,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857140000001,0.28571428600000015,0.0,0.0,week10,101208078
2,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857140000001,0.28571428600000015,0.0,0.0,week11,101208078
3,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857140000001,0.28571428600000015,0.0,0.0,week12,101208078
4,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857140000001,0.28571428600000015,0.0,0.0,week13,101208078
5,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857140000001,0.28571428600000015,0.0,0.0,week14,101208078
6,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857140000001,0.28571428600000015,0.0,0.0,week15,101208078
7,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857140000001,0.28571428600000015,0.0,0.0,week16,101208078
8,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857140000001,0.28571428600000015,0.0,0.0,week17,101208078
9,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857140000001,0.28571428600000015,0.0,0.0,week18,101208078
