,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week9,102208054
1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week10,102208054
2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week11,102208054
3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week12,102208054
4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week13,102208054
5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week14,102208054
6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week15,102208054
7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week16,102208054
8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week17,102208054
9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,week18,102208054
