,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.031528279181708786,0.03941034897713598,0.02503008423586041,0.2271574694530686,0.13724619415974731,0.14231514903820697,0.3973124749542719,week9,101302049
1,0.0,0.0,0.0,0.12359550561797751,0.1544943820224719,0.030898876404494378,0.6910112359550562,0.0,0.0,0.0,week10,101302049
2,0.0,0.0,0.0,0.3999999999999999,0.5,0.09999999999999998,0.0,0.0,0.0,0.0,week11,101302049
3,0.0,0.0,0.0,0.3999999999999999,0.5,0.09999999999999998,0.0,0.0,0.0,0.0,week12,101302049
4,0.0,0.0,0.0,0.3999999999999999,0.5,0.09999999999999998,0.0,0.0,0.0,0.0,week13,101302049
5,0.0,0.0,0.0,0.3999999999999999,0.5,0.09999999999999998,0.0,0.0,0.0,0.0,week14,101302049
6,0.0,0.0,0.0,0.3999999999999999,0.5,0.09999999999999998,0.0,0.0,0.0,0.0,week15,101302049
7,0.0,0.0,0.0,0.3999999999999999,0.5,0.09999999999999998,0.0,0.0,0.0,0.0,week16,101302049
8,0.0,0.0,0.0,0.3999999999999999,0.5,0.09999999999999998,0.0,0.0,0.0,0.0,week17,101302049
9,0.0,0.0,0.0,0.3999999999999999,0.5,0.09999999999999998,0.0,0.0,0.0,0.0,week18,101302049
