,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.04516129032258065,0.056451612903225805,0.1604838709677419,0.34274193534677416,0.15434587827822585,0.027105734762096777,0.21370967741935484,week9,102209035
1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,week10,102209035
2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,week11,102209035
3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,week12,102209035
4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,week13,102209035
5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,week14,102209035
6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,week15,102209035
7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,week16,102209035
8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,week17,102209035
9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,week18,102209035
