,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,week,id
0,0.0,0.0,0.0,0.02961364126915605,0.03701705158644507,0.026397582559896392,0.21297523971508742,0.1361745792391539,0.15949588693567884,0.39832601869458234,week9,101208085
1,0.0,0.0,0.0,0.023697916666666666,0.029622395833333332,0.016341145833333334,0.28620256694270835,0.12388134511197917,0.1289062499505208,0.39134837966145836,week10,101208085
2,0.0,0.0,0.0,0.0,0.0,0.019455252918287938,0.46544376501686124,0.03779877713618678,0.06340971315175098,0.4138924917769131,week11,101208085
3,0.0,0.0,0.0,0.0,0.0,0.0,0.7293844366422764,0.059233449536585395,0.0,0.21138211382113822,week12,101208085
4,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.28571428600000015,0.0,0.0,week13,101208085
5,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.28571428600000015,0.0,0.0,week14,101208085
6,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.28571428600000015,0.0,0.0,week15,101208085
7,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.28571428600000015,0.0,0.0,week16,101208085
8,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.28571428600000015,0.0,0.0,week17,101208085
9,0.0,0.0,0.0,0.0,0.0,0.0,0.714285714,0.28571428600000015,0.0,0.0,week18,101208085
