clustered_label,0,1,2,3,4
310,0.0,0.0,0.0,0.0,012
310,0.0,0.0,0.0,1.0,012
310,1.0,1.0,0.0,2.0,012
310,1.0,1.0,0.0,0.0,012
310,0.0,1.0,0.0,1.0,012
310,0.0,1.0,0.0,1.0,012
250,0.0,0.0,0.0,0.0,012
250,0.0,1.0,0.0,0.0,012
250,1.0,1.0,0.0,0.0,012
310,1.0,2.0,0.0,1.0,012
