clustered_label,0,1,2,3
310,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0
310,0.0,0.0,0.0,0.0
310,,,,
310,,,,
250,,,,
250,,,,
250,,,,
310,,,,
