0.1321 0.1321 0.1321 0.1321 0.1321 0.122 0.154 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.16 0.1321 38
0.1321 0.1321 0.122 0.1325 0.1321 0.51 0.1325 0.1321 0.1326 0.1321 0.1321 0.16 0.1321 0.1321 0.1325 0.1321 0.136 0.133 39
0.1321 0.122 0.1324 0.1325 0.136 0.42 0.135 0.1325 0.136 0.1321 0.131 0.122 0.1321 0.1324 0.16 0.1321 0.1326 0.62 40
0.1321 0.1321 0.1325 0.136 0.1321 0.1323 0.1321 0.1326 0.1325 0.1321 0.1325 0.1321 0.1321 0.1325 0.123 0.1321 0.1321 0.1321 41
0.1321 0.1321 0.1321 0.1321 0.1321 0.154 0.1321 0.1321 0.1321 0.1321 0.1321 0.23 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 42
0.1321 0.1321 0.1324 0.123 0.136 0.134 0.1321 0.136 0.1321 0.1321 0.55 0.25 0.1321 0.42 0.1325 0.43 0.1321 0.42 43
0.1321 0.1321 0.135 0.1321 0.1321 0.134 0.1321 0.1321 0.1321 0.115 0.136 0.23 0.1321 0.1321 0.1321 0.1321 0.1326 0.1321 44
0.1321 0.136 0.1321 0.1321 0.1321 0.41 0.123 0.1321 0.1321 0.1321 0.1321 0.1321 0.1325 0.1321 0.1321 0.1321 0.1321 0.1321 45
0.1321 0.1321 0.1321 0.1321 0.31 0.156 0.1321 0.1321 0.1321 0.1321 0.1321 0.136 0.1321 0.1321 0.1321 0.1321 0.1321 0.1326 46
0.1321 0.124 0.135 0.1321 0.1325 0.121 0.14 0.16 0.16 0.1325 0.134 0.64 0.16 0.1325 0.1321 0.1321 0.14 0.1321 47
0.1321 0.1326 0.1323 0.1323 0.53 0.52 0.1321 0.1321 0.1321 0.1321 0.1321 0.16 0.1321 0.1321 0.1321 0.1325 0.1321 0.1321 48
0.1321 0.1321 0.14 0.1321 0.42 0.42 0.1321 0.122 0.1321 0.1321 0.1323 0.25 0.1323 0.1323 0.1323 0.1321 0.1321 0.53 49
0.1321 0.1321 0.1321 0.14 0.1326 0.153 0.131 0.1321 0.1321 0.1321 0.134 0.134 0.1321 0.1321 0.1321 0.1321 0.1321 0.134 50
0.1321 0.1321 0.123 0.111 0.131 0.121 0.1321 0.1321 0.1321 0.1321 0.1325 0.153 0.1325 0.1326 0.1321 0.1321 0.1321 0.64 51
0.1321 0.1321 0.1321 0.1321 0.1321 0.53 0.1321 0.1321 0.1321 0.123 0.1321 0.1326 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 52
0.1321 0.1325 0.1326 0.136 0.1321 0.42 0.1323 0.1325 0.1324 0.1323 0.152 0.21 0.1323 0.1321 0.124 0.1321 0.1326 0.16 53
0.1321 0.1321 0.1323 0.1321 0.16 0.55 0.1321 0.1321 0.155 0.1321 0.26 0.1321 0.1321 0.1325 0.1321 0.1325 0.1326 0.21 54
0.1321 0.1325 0.1325 0.1321 0.1321 0.131 0.1325 0.1321 0.22 0.1321 0.1321 0.26 0.1321 0.1325 0.1321 0.1325 0.1325 0.26 55
0.1321 0.1321 0.1321 0.1321 0.131 0.55 0.1321 0.16 0.1321 0.133 0.61 0.22 0.1321 0.1321 0.1321 0.1321 0.26 0.136 56
0.1321 0.1325 0.1325 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1325 0.1321 0.1321 0.1321 0.1321 0.26 0.1321 0.1321 0.25 57
0.1321 0.136 0.111 0.1321 0.113 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1326 0.1325 0.1321 0.1321 0.1321 0.1325 0.14 58
0.1321 0.1321 0.32 0.14 0.116 0.151 0.1321 0.1325 0.131 0.1321 0.31 0.113 0.1325 0.1325 0.122 0.43 0.131 0.31 59
0.1321 0.1321 0.1321 0.1321 0.1326 0.114 0.1321 0.1321 0.1321 0.1321 0.156 0.123 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 60
0.1321 0.1324 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.64 0.1321 0.1321 0.1321 0.1321 0.1321 0.16 61
0.1321 0.1325 0.1321 0.1321 0.1321 0.52 0.1321 0.1321 0.1321 0.1321 0.1321 0.51 0.1321 0.1321 0.1321 0.1321 0.1321 0.53 62
0.1321 0.1325 0.1321 0.1323 0.151 0.52 0.42 0.34 0.154 0.1323 0.62 0.1321 0.1325 0.135 0.16 0.1321 0.124 0.1321 63
0.1321 0.1325 0.154 0.136 0.151 0.114 0.1321 0.1321 0.1321 0.1324 0.64 0.22 0.1325 0.1323 0.1321 0.1321 0.1323 0.1321 64
0.1321 0.1321 0.42 0.1326 0.1322 0.131 0.1321 0.1321 0.131 0.1321 0.1321 0.16 0.1321 0.1321 0.1321 0.1321 0.1321 0.16 65
0.1321 0.1323 0.1321 0.122 0.123 0.131 0.1321 0.1325 0.16 0.1321 0.1323 0.131 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 66
0.1321 0.1324 0.131 0.1326 0.1321 0.152 0.1325 0.135 0.1323 0.1321 0.135 0.64 0.1323 0.1323 0.1323 0.1321 0.1321 0.22 67
0.1321 0.1325 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.44 0.1321 0.1321 0.1325 0.1321 0.1325 0.1321 0.1321 0.133 68
0.1321 0.1321 0.1321 0.1321 0.1325 0.1321 0.1321 0.1325 0.1321 0.1321 0.1321 0.1322 0.1325 0.1321 0.1325 0.1321 0.1321 0.1325 69
0.1321 0.135 0.1321 0.1321 0.1321 0.1321 0.1321 0.1325 0.1321 0.135 0.135 0.25 0.135 0.1321 0.1323 0.1321 0.1321 0.21 70
0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.16 0.26 0.22 0.1321 0.1321 0.1321 71
0.1321 0.1321 0.1325 0.55 0.151 0.1322 0.1321 0.1326 0.1321 0.136 0.1325 0.43 0.1321 0.1321 0.1321 0.1321 0.1321 0.16 72
0.1321 0.1323 0.1321 0.156 0.131 0.154 0.1326 0.1326 0.1321 0.33 0.1323 0.25 0.1323 0.16 0.1325 0.1321 0.1325 0.64 73
0.1321 0.1325 0.1326 0.1324 0.1321 0.124 0.1321 0.122 0.1325 0.123 0.1326 0.64 0.1321 0.1325 0.1325 0.1321 0.1321 0.26 74
0.1321 0.1321 0.1321 0.1323 0.1321 0.16 0.1321 0.1321 0.1325 0.1321 0.62 0.1321 0.1321 0.1325 0.1321 0.1321 0.1325 0.64 75
0.1321 0.1321 0.1325 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 76
0.1321 0.1322 0.111 0.1321 0.131 0.52 0.1321 0.111 0.1326 0.1321 0.14 0.136 0.1321 0.124 0.136 0.1321 0.125 0.125 77
0.1321 0.1321 0.1321 0.1321 0.1325 0.123 0.1321 0.1321 0.1326 0.1325 0.1325 0.1323 0.1321 0.1325 0.1321 0.1321 0.1321 0.135 78
0.131 0.1323 0.1326 0.125 0.111 0.156 0.1321 0.131 0.1325 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 79
0.1321 0.1325 0.136 0.1321 0.1326 0.1321 0.1326 0.1325 0.1321 0.1323 0.1324 0.1321 0.1323 0.136 0.1323 0.1321 0.1321 0.1321 80
0.1321 0.1321 0.1326 0.1326 0.115 0.111 0.1321 0.1324 0.1321 0.1321 0.1323 0.122 0.1323 0.1323 0.1326 0.1321 0.1321 0.151 81
0.1321 0.1321 0.136 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.64 0.1321 0.1321 0.1321 0.1321 0.1321 0.16 82
0.1321 0.1321 0.125 0.1321 0.1325 0.1325 0.1321 0.1325 0.1321 0.1321 0.131 0.16 0.1321 0.1321 0.1321 0.1321 0.22 0.26 83
0.1321 0.1325 0.1321 0.1325 0.1321 0.1321 0.1323 0.1321 0.1323 0.1321 0.1323 0.25 0.1321 0.1323 0.1323 0.1321 0.1321 0.16 84
0.1321 0.1325 0.1325 0.1321 0.111 0.44 0.1321 0.1325 0.1325 0.1326 0.1325 0.1322 0.1321 0.1321 0.1321 0.1321 0.1326 0.42 85
0.1321 0.1325 0.1324 0.1325 0.1321 0.1326 0.1321 0.1325 0.136 0.1323 0.1325 0.1321 0.1325 0.1326 0.1321 0.1321 0.1321 0.1321 86
0.1321 0.1322 0.14 0.1325 0.1321 0.55 0.1321 0.124 0.1321 0.1321 0.1323 0.133 0.1321 0.1321 0.1321 0.1321 0.1321 0.16 87
0.1321 0.1321 0.125 0.42 0.1321 0.53 0.1321 0.1325 0.1321 0.1321 0.1321 0.115 0.1321 0.1321 0.1321 0.1321 0.1321 0.22 88
0.1321 0.1326 0.136 0.1326 0.136 0.1325 0.135 0.1321 0.1325 0.122 0.1321 0.1325 0.135 0.1325 0.1321 0.136 0.1321 0.1321 89
0.1321 0.135 0.1323 0.1325 0.53 0.113 0.1324 0.25 0.23 0.1324 0.1321 0.16 0.1323 0.1323 0.1321 0.1321 0.1321 0.25 90
0.1321 0.1326 0.1323 0.1325 0.131 0.134 0.1325 0.1321 0.1323 0.1326 0.1323 0.136 0.1321 0.1321 0.1323 0.1325 0.1321 0.136 91
0.1321 0.1321 0.1325 0.1321 0.1321 0.151 0.1326 0.1321 0.1321 0.1321 0.1321 0.152 0.1321 0.1321 0.1321 0.1321 0.1326 0.1321 92
0.1321 0.1321 0.1325 0.1321 0.1321 0.1326 0.1321 0.1326 0.1321 0.1321 0.136 0.136 0.1321 0.1321 0.1321 0.1321 0.136 0.113 93
0.1321 0.1321 0.1325 0.1323 0.152 0.153 0.1321 0.133 0.1323 0.136 0.124 0.24 0.1325 0.1321 0.136 0.1321 0.114 0.134 94
0.1321 0.1321 0.1321 0.1324 0.1321 0.152 0.42 0.1321 0.1321 0.1323 0.1323 0.16 0.1326 0.1321 0.1323 0.1324 0.1321 0.123 95
0.1321 0.1323 0.122 0.135 0.136 0.42 0.1321 0.1321 0.123 0.1321 0.131 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 96
0.1321 0.1321 0.1325 0.1321 0.136 0.111 0.1325 0.111 0.42 0.136 0.1325 0.61 0.1325 0.1321 0.1321 0.1321 0.14 0.1321 97
0.1321 0.1321 0.151 0.1322 0.1321 0.156 0.1321 0.1321 0.1321 0.1325 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 98
0.1321 0.135 0.1321 0.1326 0.151 0.52 0.1321 0.1325 0.1321 0.1321 0.135 0.64 0.1321 0.125 0.1324 0.1321 0.1321 0.16 99
0.1321 0.1321 0.1323 0.1321 0.136 0.1321 0.1321 0.1321 0.1321 0.136 0.1325 0.133 0.1321 0.1321 0.1325 0.136 0.1325 0.26 100
0.1321 0.136 0.135 0.116 0.1321 0.1321 0.1321 0.1321 0.1325 0.1321 0.1325 0.1324 0.1323 0.1325 0.1326 0.1321 0.136 0.1324 101
0.1321 0.1325 0.1323 0.1321 0.1325 0.131 0.1321 0.1321 0.1325 0.1321 0.122 0.134 0.1321 0.1321 0.1321 0.1321 0.1321 0.1326 102
0.1321 0.1321 0.1323 0.1321 0.1325 0.1321 0.1321 0.1321 0.1321 0.1321 0.135 0.1321 0.1325 0.1321 0.1321 0.1321 0.1321 0.1321 103
0.1321 0.1326 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1325 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 104
0.1321 0.1325 0.1323 0.1324 0.111 0.1322 0.1326 0.1323 0.1325 0.1321 0.52 0.1322 0.1325 0.1321 0.122 0.1321 0.1326 0.1321 105
0.1321 0.1326 0.1325 0.135 0.1325 0.1321 0.1325 0.136 0.135 0.1323 0.1325 0.1321 0.1325 0.1321 0.1325 0.1321 0.133 0.133 106
0.1321 0.1321 0.136 0.1323 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.31 0.1321 0.1321 0.1321 0.1321 0.1321 0.25 107
0.1321 0.55 0.126 0.64 0.136 0.53 0.1326 0.16 0.1321 0.135 0.126 0.54 0.43 0.1325 0.1325 0.1321 0.1321 0.26 108
0.1321 0.1323 0.1323 0.1325 0.123 0.1321 0.1321 0.1321 0.1321 0.1321 0.122 0.53 0.1321 0.1321 0.1321 0.1321 0.123 0.1321 109
0.1321 0.1321 0.1321 0.156 0.1322 0.131 0.1321 0.53 0.1326 0.1321 0.1321 0.16 0.1321 0.1321 0.1321 0.1321 0.1321 0.133 110
0.1321 0.1323 0.1325 0.1321 0.152 0.126 0.1325 0.1321 0.1325 0.1325 0.1321 0.52 0.1321 0.1325 0.1325 0.1321 0.1321 0.1321 111
0.1321 0.135 0.1323 0.1321 0.1321 0.1321 0.1325 0.1323 0.1321 0.1321 0.1325 0.1321 0.1326 0.111 0.1321 0.42 0.1321 0.1321 112
0.1321 0.1324 0.135 0.1323 0.131 0.116 0.1324 0.1321 0.135 0.14 0.1324 0.56 0.135 0.136 0.1323 0.1321 0.1325 0.122 113
0.1321 0.1321 0.125 0.1323 0.1321 0.55 0.1326 0.1321 0.1321 0.1321 0.1326 0.63 0.1321 0.1321 0.1321 0.1321 0.1325 0.133 114
0.1321 0.1325 0.1323 0.1321 0.1322 0.1321 0.1325 0.1321 0.1321 0.1321 0.1323 0.1321 0.1321 0.1321 0.1325 0.1321 0.1321 0.1325 115
0.1321 0.1321 0.1325 0.135 0.1322 0.134 0.1321 0.1326 0.26 0.1321 0.1326 0.1325 0.1321 0.1325 0.1321 0.1321 0.1321 0.1321 116
0.1321 0.1321 0.125 0.125 0.1321 0.53 0.1325 0.1321 0.1321 0.1321 0.42 0.41 0.1321 0.1321 0.1321 0.1321 0.1321 0.111 117
0.1321 0.1321 0.122 0.136 0.52 0.122 0.1325 0.1321 0.1321 0.1321 0.1321 0.21 0.1321 0.1324 0.1321 0.1321 0.1321 0.16 118
0.1321 0.1321 0.1321 0.1321 0.124 0.126 0.1321 0.1321 0.1321 0.1321 0.1321 0.55 0.1321 0.1321 0.1321 0.1321 0.1325 0.16 119
0.1321 0.1321 0.1321 0.1321 0.136 0.1325 0.1323 0.1321 0.1321 0.1325 0.1321 0.14 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 120
0.1321 0.1321 0.1321 0.1321 0.136 0.1326 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 0.133 121
0.1321 0.1321 0.1321 0.1321 0.14 0.1321 0.1321 0.1325 0.1321 0.1321 0.1321 0.16 0.1321 0.1321 0.1321 0.134 0.1321 0.1324 122
0.1321 0.1325 0.1325 0.1323 0.1325 0.1326 0.1321 0.1321 0.1321 0.1321 0.1321 0.154 0.1325 0.1325 0.1321 0.1321 0.1321 0.1321 123
0.1321 0.1321 0.1321 0.1321 0.1321 0.16 0.1321 0.1321 0.1321 0.1321 0.1321 0.16 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 124
0.1321 0.125 0.14 0.1321 0.42 0.1322 0.1321 0.1321 0.1321 0.1321 0.1321 0.16 0.1321 0.1321 0.1321 0.122 0.1321 0.1321 125
0.1321 0.1325 0.1323 0.123 0.136 0.136 0.1321 0.1321 0.1321 0.1325 0.152 0.34 0.122 0.1326 0.133 0.1321 0.1321 0.55 126
0.1325 0.1323 0.1321 0.1325 0.1321 0.156 0.1321 0.1321 0.122 0.1321 0.1321 0.1322 0.1324 0.1325 0.1321 0.1321 0.1321 0.52 127
0.1321 0.136 0.16 0.1321 0.1326 0.114 0.1325 0.1321 0.133 0.136 0.25 0.111 0.1321 0.25 0.16 0.1325 0.1325 0.1321 128
0.1321 0.136 0.1326 0.115 0.136 0.1321 0.1321 0.1321 0.1324 0.1321 0.55 0.133 0.123 0.135 0.1321 0.1321 0.1321 0.62 129
0.1321 0.1323 0.1321 0.22 0.1321 0.1326 0.1321 0.1321 0.124 0.1321 0.1326 0.62 0.1321 0.1321 0.1321 0.1321 0.1321 0.1321 130
0.1321 0.1321 0.1321 0.1323 0.1325 0.1325 0.1321 0.1321 0.1326 0.1321 0.1324 0.1321 0.1321 0.1321 0.1325 0.1325 0.1325 0.1321 131
0.1321 0.1323 0.1321 0.1323 0.1321 0.1325 0.1321 0.1324 0.16 0.1321 0.1325 0.14 0.1321 0.1324 0.1321 0.1321 0.1326 0.111 132
0.1321 0.1321 0.1325 0.1325 0.1325 0.136 0.1321 0.1321 0.1321 0.1321 0.1321 0.134 0.1321 0.1321 0.1321 0.1321 0.1321 0.136 133
0.1321 0.1321 0.1325 0.136 0.123 0.111 0.1325 0.123 0.1325 0.1323 0.1321 0.136 0.1321 0.1325 0.1324 0.1325 0.1324 0.124 134
0.1321 0.1325 0.1326 0.1321 0.1321 0.1321 0.1326 0.1321 0.1326 0.1321 0.1325 0.1321 0.1321 0.1321 0.1325 0.1321 0.1321 0.1321 135
0.1321 0.1325 0.124 0.135 0.111 0.1325 0.1325 0.1321 0.1325 0.1326 0.1324 0.1324 0.1321 0.1321 0.1321 0.123 0.42 0.1321 136
0.1321 0.1321 0.1325 0.1323 0.136 0.151 0.1326 0.1321 0.131 0.136 0.152 0.24 0.1321 0.1326 0.25 0.1325 0.42 0.26 137
0.1321 0.1321 0.135 0.1321 0.1321 0.26 0.135 0.131 0.1321 0.1321 0.1321 0.64 0.1321 0.1321 0.1321 0.1321 0.112 0.25 138
0.1321 0.135 0.1321 0.1325 0.1321 0.134 0.1321 0.1321 0.1321 0.1321 0.1321 0.151 0.1321 0.1325 0.1325 0.1321 0.136 0.1321 139
0.1321 0.1321 0.134 0.1321 0.131 0.26 0.1321 0.124 0.1321 0.1321 0.1321 0.16 0.136 0.1325 0.133 0.1326 0.1325 0.135 140
0.1321 0.1321 0.1326 0.122 0.1325 0.1321 0.1325 0.1321 0.1326 0.1321 0.14 0.114 0.1321 0.1325 0.1326 0.1325 0.1321 0.44 141
0.1321 0.1325 0.1323 0.1321 0.1325 0.1321 0.136 0.1325 0.154 0.123 0.125 0.1321 0.135 0.1326 0.1324 0.1324 0.1321 0.42 142
0.1321 0.1326 0.1323 0.1326 0.1324 0.136 0.1323 0.1325 0.1323 0.1323 0.1323 0.131 0.1323 0.135 0.1324 0.136 0.134 0.1321 143
