0,1,2,3,4,layer
0.896875,0.8833333333333333,0.51875,0.928125,0.521875,"Layer [3, 2, 1] "
0.896875,0.8833333333333333,0.51875,0.928125,0.5291666666666667,"Layer [2, 1] "
0.896875,0.8833333333333333,0.51875,0.928125,0.534375,Layer [1] 
