0,1,2,3,4,layer
0.9362745098039216,0.8035714285714286,0.5917366946778712,0.8370098039215687,0.6386554621848739,"Layer [3, 2, 1] "
0.9371498599439776,0.803921568627451,0.5917366946778712,0.8385854341736695,0.6398809523809523,"Layer [2, 1] "
0.9378501400560224,0.8067226890756303,0.5917366946778712,0.8413865546218487,0.6423319327731093,Layer [1] 
