id,week1,week10,week11,week12,week13,week14,week15,week16,week17,week18,week2,week3,week4,week5,week6,week7,week8,week9
101208087,6461,6461,6461,5100,6461,6461,6461,6461,6461,6461,6461,6461,6461,6461,6461,6461,6461,6461
102205089,6461,6461,6461,6420,6464,6461,6461,6461,6461,6450,6461,6461,6461,6461,6461,6461,6461,6461
101208066,6461,6461,6465,6461,6463,6463,6461,6463,3300,6461,6461,6461,6450,6450,6461,6461,6461,6465
101208030,6461,6420,6461,6461,6463,6420,6464,6461,6461,6461,6420,6464,6461,6461,6461,6464,6461,6461
102208075,6461,6461,6461,6600,6461,6461,6461,6461,6461,5100,6461,6461,6100,6463,4500,6463,6461,6461
102205037,6461,6420,6310,5100,6461,6461,6461,6461,6420,6520,6461,6461,6461,6461,6461,6461,6461,6461
102104031,6461,6420,6465,6600,6461,6463,6559,6461,6461,3640,6461,6465,6463,6320,6461,6461,6464,6320
101208085,6461,6461,6461,6465,6461,6461,6461,6461,6461,6461,6461,6461,6461,6461,6461,6461,6461,6461
101208069,6461,6463,6463,6600,6462,6461,6461,6464,3650,6409,6461,6440,6310,6465,6440,6461,4500,6450
102208088,6461,6461,6461,6520,6461,6461,6461,6461,6461,5500,6461,6461,6461,6461,3400,6461,6462,6461
102208081,6461,6450,6461,6461,6461,6461,6461,6463,6461,6409,6461,6461,6461,6461,6461,6461,6465,6461
102208058,6461,6461,6461,6509,6461,6461,6461,6461,6461,5400,6461,6461,6461,6461,6440,6461,6461,6461
102208049,6461,6461,6461,6330,6461,6461,6461,6461,6461,6462,6461,6461,6461,6461,4400,6440,6310,6462
102208033,6461,6461,6461,6320,6461,6461,6461,6461,6461,6461,6461,6461,6461,6461,4100,6461,6461,6461
102208008,6461,6461,6461,6461,6461,6461,6461,6461,6465,6465,6461,6461,6440,6440,6461,6461,6461,6461
101208074,6461,6461,6463,6600,6461,6463,6463,6461,6463,6240,6461,6461,6461,6461,6440,6461,6461,6461
99304030,6461,6100,6465,1400,6461,6463,6464,6461,6463,6430,6461,6463,6461,6465,6463,6461,6461,6450
99203054,6461,6220,6509,6210,6461,6461,6559,6461,6461,6461,6450,6559,6450,6461,6430,6461,6461,6600
103302104,6461,6465,6464,3200,6461,6461,6461,6461,6461,1400,6100,6461,6464,6461,1400,6461,6463,6465
