id,week1,week2,week3,week4,week5,week6,week7,week8,week9,week10,week11,week12,week13,week14,week15,week16,week17,week18,week19,week20,week21,week22,week23,week24,week25,week26,week27,week28,week29,week30,week31,week32,week33,week34,week35,week36
102208002.0,0.652,0.652,0.652,0.652,0.652,0.63,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.654,0.652,0.652,0.652,0.652,0.54,0.652,0.652,0.652,0.6559999999999999,0.654,0.653,0.652,0.652,0.6509999999999999,0.63,0.652,0.63,0.652
102208001.0,0.652,0.652,0.652,0.63,0.61,0.53,0.652,0.653,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.653,0.655,0.652,0.652,0.64,0.63,0.652,0.652,0.61,0.652,0.652,0.652,0.64,0.652
102205095.0,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.6509999999999999,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652
102205092.0,0.652,0.652,0.652,0.6509999999999999,0.61,0.61,0.652,0.654,0.652,0.652,0.652,0.63,0.652,0.652,0.6509999999999999,0.652,0.652,0.53,0.652,0.654,0.652,0.652,0.1,0.653,0.652,0.6509999999999999,0.652,0.52,0.652,0.652,0.652,0.652,0.652,0.652,0.4,0.652
102205081.0,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.33,0.652,0.652,0.652,0.652,0.652,0.66,0.62,0.653,0.66,0.652,0.652,0.62,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652
102205051.0,0.652,0.652,0.63,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.653,0.66,0.652,0.652,0.652,0.652,0.36,0.66,0.652,0.66,0.652,0.652,0.53,0.653,0.652,0.6509999999999999,0.652,0.653,0.62,0.652,0.652,0.6509999999999999,0.63,0.652,0.655,0.652
102205033.0,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.62,0.652,0.652,0.652,0.652,0.652,0.66,0.652,0.652,0.54,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.62,0.652,0.652,0.652,0.652,0.652,0.652,0.652
102205030.0,0.652,0.652,0.652,0.652,0.61,0.2,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.61,0.652,0.55,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652
102205024.0,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.63,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.2,0.652,0.652,0.652,0.654,0.652,0.652,0.63,0.652,0.652,0.652,0.652,0.652,0.652,0.652
102205022.0,0.652,0.652,0.64,0.652,0.652,0.1,0.652,0.64,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.66,0.652,0.652,0.652,0.653,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652
102205020.0,0.652,0.652,0.63,0.61,0.652,0.52,0.652,0.652,0.652,0.652,0.652,0.61,0.652,0.652,0.652,0.652,0.652,0.36,0.652,0.652,0.652,0.652,0.652,0.62,0.652,0.652,0.652,0.652,0.62,0.652,0.652,0.652,0.652,0.652,0.2,0.652
102205017.0,0.652,0.652,0.6509999999999999,0.6509999999999999,0.6509999999999999,0.652,0.6559999999999999,0.652,0.652,0.63,0.652,0.652,0.6559999999999999,0.652,0.652,0.6509999999999999,0.652,0.652,0.6559999999999999,0.6559999999999999,0.652,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.6559999999999999,0.652,0.652,0.652,0.652,0.652,0.652,0.652
102103012.0,0.652,0.654,0.652,0.652,0.1,0.64,0.652,0.62,0.36,0.654,0.652,0.66,0.652,0.652,0.652,0.652,0.652,0.62,0.654,0.652,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.655,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652
101502012.0,0.652,0.652,0.652,0.652,0.653,0.653,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.654,0.652,0.652,0.652,0.66,0.652,0.652,0.652,0.652,0.655,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.54
101401042.0,0.652,0.652,0.652,0.652,0.652,0.53,0.652,0.652,0.652,0.652,0.652,0.53,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.53,0.652,0.652,0.652,0.652,0.6509999999999999,0.54,0.652,0.652,0.652,0.652,0.652,0.1,0.652
101209037.0,0.652,0.652,0.652,0.652,0.53,0.53,0.652,0.652,0.652,0.6509999999999999,0.6559999999999999,0.55,0.652,0.652,0.6509999999999999,0.652,0.61,0.653,0.652,0.655,0.652,0.652,0.63,0.55,0.652,0.652,0.66,0.54,0.53,0.6509999999999999,0.652,0.66,0.652,0.652,0.54,0.54
101208094.0,0.652,0.652,0.652,0.654,0.652,0.53,0.61,0.652,0.652,0.652,0.652,0.66,0.652,0.652,0.652,0.654,0.652,0.63,0.652,0.652,0.652,0.652,0.54,0.52,0.652,0.652,0.652,0.654,0.66,0.652,0.652,0.652,0.652,0.652,0.1,0.655
101208091.0,0.652,0.652,0.63,0.654,0.6509999999999999,0.2,0.652,0.652,0.63,0.652,0.653,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.66,0.652,0.652,0.652,0.652,0.53,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652
101208090.0,0.652,0.652,0.652,0.652,0.6509999999999999,0.61,0.652,0.61,0.2,0.6509999999999999,0.652,0.31,0.652,0.652,0.652,0.652,0.64,0.652,0.652,0.652,0.652,0.652,0.2,0.652,0.652,0.654,0.61,0.2,0.652,0.652,0.652,0.652,0.652,0.652,0.61,0.652
101208084.0,0.652,0.652,0.655,0.652,0.652,0.53,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.53,0.652,0.652,0.652,0.52,0.652,0.652,0.652,0.53,0.652,0.653,0.52,0.652
101208082.0,0.652,0.6559999999999999,0.652,0.6509999999999999,0.655,0.54,0.652,0.652,0.652,0.652,0.6559999999999999,0.32,0.652,0.6559999999999999,0.654,0.652,0.652,0.66,0.652,0.63,0.653,0.653,0.66,0.655,0.652,0.6509999999999999,0.63,0.54,0.66,0.652,0.652,0.652,0.652,0.652,0.54,0.66
101208080.0,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.652,0.652,0.652,0.63,0.652,0.652,0.652,0.652,0.652,0.6509999999999999,0.652,0.62,0.652,0.652,0.652,0.2,0.652,0.6559999999999999,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.652
101208079.0,0.652,0.6509999999999999,0.654,0.61,0.652,0.652,0.652,0.652,0.652,0.652,0.652,0.654,0.652,0.652,0.652,0.652,0.6509999999999999,0.654,0.63,0.63,0.652,0.654,0.63,0.652,0.652,0.6509999999999999,0.652,0.63,0.653,0.652,0.63,0.652,0.6509999999999999,0.652,0.53,0.6559999999999999
