0,1,2,3,clustered_label
5.0,5.0,3.0,2.0,5532
0.0,4.0,5.0,3.0,0453
2.0,0.0,4.0,4.0,2044
3.0,2.0,0.0,4.0,3204
5.0,3.0,2.0,0.0,5320
4.0,5.0,3.0,2.0,4532
0.0,4.0,4.0,2.0,0442
2.0,0.0,4.0,5.0,2045
2.0,2.0,0.0,4.0,2204
5.0,3.0,2.0,0.0,5320
4.0,3.0,2.0,2.0,4322
0.0,5.0,5.0,2.0,0552
2.0,0.0,4.0,5.0,2045
3.0,2.0,0.0,4.0,3204
4.0,3.0,2.0,0.0,4320
4.0,5.0,2.0,2.0,4522
0.0,4.0,5.0,3.0,0453
3.0,0.0,4.0,5.0,3045
2.0,2.0,0.0,4.0,2204
5.0,2.0,2.0,0.0,5220
4.0,4.0,3.0,2.0,4432
1.0,4.0,4.0,3.0,1443
2.0,0.0,4.0,5.0,2045
2.0,3.0,0.0,4.0,2304
5.0,2.0,2.0,0.0,5220
4.0,5.0,2.0,2.0,4522
0.0,4.0,4.0,2.0,0442
2.0,0.0,4.0,4.0,2044
3.0,3.0,0.0,4.0,3304
5.0,4.0,1.0,0.0,5410
4.0,4.0,3.0,2.0,4432
0.0,4.0,3.0,1.0,0431
1.0,0.0,4.0,4.0,1044
2.0,2.0,0.0,4.0,2204
5.0,2.0,1.0,0.0,5210
4.0,5.0,2.0,2.0,4522
0.0,4.0,5.0,3.0,0453
3.0,0.0,4.0,5.0,3045
3.0,2.0,0.0,4.0,3204
4.0,3.0,2.0,0.0,4320
4.0,4.0,2.0,2.0,4422
0.0,4.0,5.0,3.0,0453
2.0,0.0,4.0,5.0,2045
3.0,2.0,0.0,4.0,3204
4.0,2.0,2.0,0.0,4220
4.0,5.0,3.0,2.0,4532
0.0,4.0,5.0,2.0,0452
2.0,0.0,4.0,4.0,2044
2.0,1.0,1.0,4.0,2114
4.0,2.0,1.0,0.0,4210
4.0,5.0,3.0,2.0,4532
0.0,4.0,4.0,2.0,0442
2.0,0.0,4.0,4.0,2044
2.0,2.0,0.0,4.0,2204
4.0,2.0,3.0,0.0,4230
4.0,5.0,2.0,2.0,4522
0.0,4.0,5.0,2.0,0452
2.0,0.0,4.0,4.0,2044
2.0,2.0,0.0,4.0,2204
5.0,2.0,2.0,0.0,5220
4.0,4.0,2.0,2.0,4422
0.0,4.0,5.0,3.0,0453
3.0,0.0,4.0,4.0,3044
2.0,1.0,0.0,5.0,2105
4.0,2.0,2.0,0.0,4220
4.0,4.0,3.0,3.0,4433
0.0,4.0,5.0,2.0,0452
3.0,0.0,4.0,4.0,3044
2.0,2.0,0.0,4.0,2204
5.0,3.0,2.0,0.0,5320
4.0,5.0,3.0,3.0,4533
0.0,4.0,5.0,3.0,0453
2.0,0.0,4.0,4.0,2044
3.0,3.0,0.0,4.0,3304
4.0,3.0,2.0,0.0,4320
4.0,4.0,3.0,2.0,4432
0.0,4.0,4.0,2.0,0442
2.0,0.0,4.0,5.0,2045
3.0,2.0,0.0,4.0,3204
4.0,2.0,1.0,0.0,4210
4.0,5.0,3.0,2.0,4532
0.0,4.0,5.0,2.0,0452
2.0,0.0,4.0,5.0,2045
3.0,2.0,0.0,4.0,3204
5.0,2.0,2.0,0.0,5220
4.0,5.0,2.0,2.0,4522
0.0,4.0,4.0,2.0,0442
1.0,0.0,4.0,5.0,1045
3.0,2.0,0.0,4.0,3204
