0,1,2,3,clustered_label
3.0,5.0,3.0,3.0,3533
0.0,3.0,5.0,3.0,0353
3.0,0.0,3.0,5.0,3035
3.0,3.0,0.0,3.0,3303
5.0,3.0,3.0,0.0,5330
3.0,4.0,3.0,2.0,3432
0.0,3.0,5.0,3.0,0353
3.0,0.0,3.0,4.0,3034
2.0,2.0,0.0,3.0,2203
5.0,3.0,3.0,0.0,5330
3.0,4.0,3.0,2.0,3432
0.0,3.0,5.0,3.0,0353
3.0,0.0,3.0,5.0,3035
3.0,2.0,0.0,3.0,3203
5.0,3.0,3.0,0.0,5330
3.0,4.0,3.0,2.0,3432
0.0,3.0,5.0,3.0,0353
4.0,0.0,3.0,5.0,4035
3.0,3.0,0.0,3.0,3303
5.0,3.0,2.0,0.0,5320
3.0,5.0,3.0,2.0,3532
0.0,3.0,4.0,3.0,0343
2.0,0.0,3.0,4.0,2034
3.0,2.0,0.0,3.0,3203
5.0,3.0,2.0,0.0,5320
3.0,5.0,3.0,2.0,3532
0.0,3.0,5.0,3.0,0353
2.0,0.0,3.0,4.0,2034
2.0,1.0,0.0,3.0,2103
5.0,3.0,2.0,0.0,5320
3.0,5.0,3.0,2.0,3532
0.0,3.0,5.0,3.0,0353
3.0,0.0,3.0,5.0,3035
3.0,3.0,0.0,3.0,3303
5.0,3.0,3.0,0.0,5330
3.0,5.0,3.0,2.0,3532
0.0,3.0,5.0,3.0,0353
3.0,0.0,3.0,5.0,3035
3.0,2.0,0.0,3.0,3203
5.0,2.0,2.0,0.0,5220
3.0,4.0,3.0,2.0,3432
0.0,3.0,5.0,3.0,0353
3.0,0.0,3.0,5.0,3035
3.0,2.0,0.0,3.0,3203
4.0,2.0,2.0,0.0,4220
3.0,4.0,2.0,2.0,3422
0.0,3.0,4.0,2.0,0342
2.0,1.0,3.0,4.0,2134
3.0,2.0,0.0,3.0,3203
5.0,3.0,2.0,0.0,5320
3.0,5.0,3.0,2.0,3532
0.0,3.0,5.0,3.0,0353
3.0,0.0,3.0,4.0,3034
2.0,2.0,0.0,3.0,2203
5.0,3.0,3.0,0.0,5330
3.0,5.0,3.0,3.0,3533
0.0,3.0,5.0,3.0,0353
3.0,0.0,3.0,5.0,3035
3.0,2.0,0.0,3.0,3203
5.0,3.0,2.0,0.0,5320
3.0,5.0,3.0,3.0,3533
0.0,3.0,5.0,3.0,0353
3.0,0.0,3.0,3.0,3033
2.0,1.0,0.0,3.0,2103
5.0,3.0,3.0,0.0,5330
3.0,5.0,3.0,2.0,3532
0.0,3.0,5.0,3.0,0353
2.0,0.0,3.0,4.0,2034
3.0,2.0,0.0,3.0,3203
5.0,2.0,2.0,0.0,5220
3.0,5.0,3.0,3.0,3533
0.0,3.0,5.0,3.0,0353
2.0,0.0,3.0,5.0,2035
3.0,2.0,0.0,3.0,3203
5.0,2.0,2.0,0.0,5220
3.0,5.0,3.0,2.0,3532
0.0,3.0,5.0,3.0,0353
3.0,0.0,3.0,5.0,3035
3.0,2.0,0.0,3.0,3203
5.0,3.0,2.0,0.0,5320
3.0,5.0,3.0,2.0,3532
0.0,3.0,4.0,3.0,0343
2.0,0.0,3.0,5.0,2035
3.0,3.0,0.0,3.0,3303
5.0,3.0,3.0,0.0,5330
3.0,5.0,3.0,3.0,3533
0.0,3.0,4.0,3.0,0343
