0,1,2,3,clustered_label
2.0,2.0,1.0,2.0,2212
1.0,3.0,2.0,1.0,1321
2.0,1.0,3.0,2.0,2132
1.0,1.0,1.0,3.0,1113
2.0,1.0,2.0,1.0,2121
3.0,2.0,1.0,2.0,3212
1.0,3.0,2.0,1.0,1321
2.0,1.0,3.0,3.0,2133
1.0,3.0,0.0,2.0,1302
2.0,1.0,1.0,1.0,2111
3.0,2.0,2.0,2.0,3222
0.0,3.0,3.0,2.0,0332
2.0,1.0,2.0,2.0,2122
1.0,2.0,1.0,3.0,1213
3.0,2.0,3.0,1.0,3231
2.0,2.0,1.0,2.0,2212
1.0,3.0,2.0,1.0,1321
1.0,1.0,3.0,2.0,1132
1.0,3.0,1.0,3.0,1313
1.0,0.0,1.0,1.0,1011
1.0,2.0,2.0,2.0,1222
1.0,3.0,2.0,0.0,1320
1.0,0.0,2.0,2.0,1022
1.0,3.0,1.0,2.0,1312
2.0,1.0,1.0,1.0,2111
2.0,2.0,1.0,1.0,2211
1.0,2.0,2.0,1.0,1221
2.0,1.0,3.0,2.0,2132
1.0,3.0,0.0,2.0,1302
2.0,1.0,1.0,1.0,2111
2.0,3.0,1.0,2.0,2312
1.0,2.0,2.0,1.0,1221
2.0,1.0,2.0,2.0,2122
1.0,2.0,1.0,3.0,1213
2.0,1.0,2.0,1.0,2121
3.0,2.0,2.0,2.0,3222
1.0,3.0,2.0,1.0,1321
2.0,1.0,3.0,2.0,2132
1.0,2.0,1.0,2.0,1212
1.0,0.0,0.0,1.0,1001
3.0,3.0,1.0,2.0,3312
1.0,3.0,2.0,1.0,1321
2.0,1.0,3.0,2.0,2132
1.0,2.0,1.0,3.0,1213
3.0,1.0,2.0,0.0,3120
2.0,2.0,2.0,2.0,2222
1.0,3.0,3.0,1.0,1331
3.0,1.0,2.0,1.0,3121
1.0,1.0,1.0,3.0,1113
3.0,2.0,2.0,1.0,3221
2.0,2.0,1.0,2.0,2212
1.0,3.0,2.0,1.0,1321
2.0,1.0,2.0,1.0,2121
1.0,1.0,1.0,2.0,1112
3.0,1.0,3.0,1.0,3131
2.0,2.0,2.0,2.0,2222
1.0,3.0,2.0,1.0,1321
2.0,1.0,3.0,1.0,2131
1.0,2.0,1.0,3.0,1213
1.0,1.0,1.0,1.0,1111
3.0,3.0,1.0,2.0,3312
1.0,2.0,2.0,1.0,1221
2.0,1.0,3.0,3.0,2133
2.0,2.0,0.0,3.0,2203
1.0,0.0,1.0,1.0,1011
2.0,2.0,1.0,2.0,2212
1.0,3.0,2.0,1.0,1321
2.0,1.0,3.0,2.0,2132
1.0,1.0,1.0,3.0,1113
3.0,1.0,3.0,1.0,3131
3.0,2.0,1.0,2.0,3212
1.0,3.0,3.0,2.0,1332
2.0,1.0,2.0,2.0,2122
1.0,2.0,0.0,2.0,1202
1.0,1.0,1.0,1.0,1111
3.0,2.0,1.0,2.0,3212
1.0,3.0,2.0,1.0,1321
2.0,1.0,2.0,2.0,2122
1.0,2.0,1.0,3.0,1213
3.0,2.0,1.0,1.0,3211
2.0,3.0,1.0,2.0,2312
1.0,3.0,2.0,2.0,1322
1.0,1.0,2.0,2.0,1122
1.0,2.0,1.0,3.0,1213
3.0,1.0,2.0,1.0,3121
2.0,2.0,1.0,2.0,2212
1.0,3.0,1.0,2.0,1312
1.0,1.0,3.0,2.0,1132
1.0,2.0,1.0,3.0,1213
2.0,1.0,2.0,1.0,2121
3.0,2.0,1.0,2.0,3212
1.0,3.0,2.0,1.0,1321
2.0,1.0,3.0,2.0,2132
1.0,2.0,1.0,2.0,1212
2.0,1.0,1.0,1.0,2111
3.0,3.0,1.0,2.0,3312
1.0,2.0,2.0,1.0,1221
2.0,1.0,2.0,3.0,2123
1.0,2.0,1.0,3.0,1213
1.0,1.0,2.0,0.0,1120
3.0,2.0,2.0,3.0,3223
1.0,3.0,2.0,0.0,1320
1.0,1.0,3.0,3.0,1133
1.0,2.0,1.0,3.0,1213
2.0,1.0,3.0,1.0,2131
3.0,2.0,1.0,1.0,3211
1.0,2.0,2.0,1.0,1221
2.0,1.0,3.0,2.0,2132
1.0,2.0,1.0,3.0,1213
2.0,1.0,2.0,1.0,2121
