0,1,2,3,clustered_label
4.0,4.0,2.0,2.0,4422
0.0,4.0,6.0,2.0,0462
1.0,0.0,4.0,4.0,1044
3.0,2.0,1.0,4.0,3214
6.0,3.0,2.0,0.0,6320
4.0,6.0,0.0,1.0,4601
1.0,6.0,4.0,0.0,1640
1.0,1.0,6.0,6.0,1166
4.0,4.0,0.0,3.0,4403
5.0,3.0,3.0,0.0,5330
5.0,3.0,1.0,2.0,5312
0.0,2.0,3.0,3.0,0233
1.0,0.0,5.0,6.0,1056
5.0,0.0,0.0,5.0,5005
5.0,1.0,1.0,0.0,5110
4.0,6.0,4.0,3.0,4643
0.0,4.0,6.0,4.0,0464
3.0,0.0,4.0,7.0,3047
2.0,1.0,0.0,4.0,2104
7.0,5.0,3.0,1.0,7531
5.0,2.0,2.0,2.0,5222
1.0,5.0,7.0,3.0,1573
3.0,1.0,4.0,6.0,3146
1.0,3.0,0.0,4.0,1304
6.0,3.0,2.0,0.0,6320
4.0,5.0,4.0,4.0,4544
0.0,4.0,5.0,3.0,0453
1.0,0.0,3.0,3.0,1033
0.0,1.0,0.0,4.0,0104
6.0,6.0,4.0,1.0,6641
6.0,3.0,2.0,2.0,6322
0.0,5.0,10.0,2.0,05102
2.0,0.0,4.0,5.0,2045
1.0,1.0,1.0,6.0,1116
7.0,4.0,2.0,0.0,7420
6.0,7.0,3.0,2.0,6732
0.0,4.0,6.0,3.0,0463
3.0,0.0,4.0,6.0,3046
2.0,3.0,1.0,2.0,2312
0.0,1.0,0.0,2.0,0102
4.0,6.0,3.0,1.0,4631
1.0,5.0,7.0,2.0,1572
4.0,0.0,4.0,7.0,4047
1.0,2.0,0.0,5.0,1205
6.0,5.0,3.0,0.0,6530
5.0,3.0,2.0,4.0,5324
0.0,4.0,5.0,1.0,0451
1.0,0.0,4.0,4.0,1044
0.0,3.0,2.0,5.0,0325
3.0,1.0,2.0,0.0,3120
5.0,6.0,0.0,3.0,5603
0.0,4.0,4.0,1.0,0441
3.0,0.0,5.0,7.0,3057
1.0,2.0,1.0,5.0,1215
5.0,1.0,0.0,0.0,5100
4.0,4.0,1.0,1.0,4411
0.0,4.0,4.0,2.0,0442
2.0,1.0,5.0,2.0,2152
1.0,1.0,1.0,4.0,1114
5.0,5.0,2.0,0.0,5520
5.0,3.0,0.0,1.0,5301
1.0,4.0,5.0,1.0,1451
0.0,1.0,3.0,10.0,01310
7.0,5.0,0.0,4.0,7504
7.0,4.0,2.0,0.0,7420
4.0,3.0,1.0,1.0,4311
1.0,5.0,8.0,3.0,1583
5.0,0.0,4.0,5.0,5045
3.0,1.0,1.0,5.0,3115
5.0,1.0,0.0,1.0,5101
4.0,6.0,3.0,4.0,4634
0.0,3.0,2.0,2.0,0322
1.0,0.0,5.0,1.0,1051
2.0,0.0,1.0,6.0,2016
4.0,1.0,1.0,0.0,4110
5.0,3.0,1.0,1.0,5311
2.0,5.0,6.0,2.0,2562
2.0,0.0,4.0,5.0,2045
2.0,2.0,0.0,5.0,2205
7.0,5.0,1.0,0.0,7510
4.0,4.0,6.0,1.0,4461
0.0,5.0,6.0,2.0,0562
3.0,0.0,4.0,6.0,3046
3.0,3.0,0.0,3.0,3303
4.0,2.0,1.0,1.0,4211
5.0,1.0,2.0,1.0,5121
0.0,5.0,2.0,2.0,0522
2.0,1.0,5.0,4.0,2154
1.0,2.0,0.0,5.0,1205
5.0,0.0,2.0,0.0,5020
4.0,5.0,2.0,3.0,4523
0.0,3.0,4.0,2.0,0342
2.0,1.0,4.0,4.0,2144
2.0,2.0,1.0,5.0,2215
6.0,3.0,0.0,0.0,6300
5.0,3.0,2.0,3.0,5323
1.0,4.0,6.0,0.0,1460
1.0,0.0,4.0,4.0,1044
3.0,3.0,0.0,4.0,3304
2.0,2.0,0.0,1.0,2201
4.0,2.0,1.0,1.0,4211
2.0,6.0,8.0,5.0,2685
5.0,1.0,6.0,5.0,5165
6.0,2.0,1.0,3.0,6213
4.0,1.0,1.0,0.0,4110
3.0,3.0,1.0,2.0,3312
0.0,5.0,5.0,1.0,0551
0.0,1.0,3.0,4.0,0134
2.0,1.0,0.0,4.0,2104
5.0,2.0,2.0,0.0,5220
4.0,6.0,3.0,2.0,4632
0.0,3.0,5.0,2.0,0352
3.0,0.0,3.0,7.0,3037
1.0,3.0,0.0,4.0,1304
4.0,0.0,0.0,0.0,4000
4.0,4.0,0.0,0.0,4400
1.0,4.0,3.0,1.0,1431
1.0,1.0,4.0,5.0,1145
1.0,2.0,1.0,6.0,1216
4.0,3.0,2.0,1.0,4321
6.0,7.0,1.0,1.0,6711
0.0,4.0,6.0,4.0,0464
2.0,1.0,3.0,4.0,2134
2.0,1.0,0.0,4.0,2104
5.0,3.0,4.0,1.0,5341
4.0,5.0,2.0,1.0,4521
0.0,3.0,5.0,2.0,0352
0.0,0.0,4.0,6.0,0046
4.0,4.0,0.0,3.0,4403
3.0,0.0,0.0,2.0,3002
5.0,1.0,2.0,1.0,5121
1.0,5.0,5.0,2.0,1552
3.0,1.0,4.0,7.0,3147
3.0,4.0,0.0,4.0,3404
5.0,2.0,3.0,0.0,5230
4.0,6.0,4.0,2.0,4642
0.0,4.0,7.0,2.0,0472
1.0,1.0,5.0,4.0,1154
0.0,1.0,1.0,4.0,0114
5.0,2.0,2.0,0.0,5220
4.0,7.0,5.0,4.0,4754
1.0,5.0,6.0,0.0,1560
2.0,0.0,5.0,8.0,2058
2.0,2.0,1.0,5.0,2215
6.0,4.0,5.0,0.0,6450
4.0,4.0,5.0,2.0,4452
1.0,4.0,6.0,4.0,1464
1.0,1.0,5.0,6.0,1156
4.0,4.0,0.0,3.0,4403
3.0,3.0,1.0,0.0,3310
3.0,1.0,0.0,2.0,3102
0.0,6.0,0.0,2.0,0602
2.0,1.0,5.0,5.0,2155
4.0,5.0,0.0,3.0,4503
4.0,1.0,2.0,2.0,4122
3.0,2.0,1.0,2.0,3212
0.0,4.0,7.0,2.0,0472
1.0,0.0,4.0,6.0,1046
5.0,2.0,0.0,5.0,5205
7.0,1.0,2.0,1.0,7121
6.0,7.0,3.0,2.0,6732
0.0,4.0,4.0,1.0,0441
2.0,0.0,4.0,5.0,2045
1.0,0.0,1.0,4.0,1014
6.0,3.0,2.0,0.0,6320
4.0,4.0,1.0,1.0,4411
0.0,3.0,4.0,1.0,0341
2.0,2.0,5.0,4.0,2254
1.0,1.0,0.0,4.0,1104
2.0,0.0,1.0,1.0,2011
4.0,6.0,3.0,2.0,4632
0.0,4.0,8.0,3.0,0483
5.0,0.0,2.0,1.0,5021
1.0,2.0,0.0,3.0,1203
5.0,1.0,1.0,0.0,5110
4.0,6.0,3.0,3.0,4633
0.0,4.0,6.0,5.0,0465
3.0,0.0,4.0,3.0,3043
0.0,0.0,2.0,5.0,0025
5.0,1.0,0.0,1.0,5101
5.0,4.0,0.0,1.0,5401
1.0,5.0,2.0,0.0,1520
1.0,1.0,5.0,8.0,1158
3.0,5.0,0.0,5.0,3505
7.0,1.0,2.0,1.0,7121
4.0,4.0,3.0,1.0,4431
0.0,4.0,6.0,5.0,0465
0.0,0.0,4.0,4.0,0044
6.0,1.0,0.0,4.0,6104
5.0,1.0,0.0,0.0,5100
4.0,5.0,4.0,5.0,4545
0.0,4.0,5.0,2.0,0452
2.0,0.0,4.0,6.0,2046
3.0,3.0,0.0,4.0,3304
6.0,4.0,2.0,1.0,6421
4.0,6.0,4.0,2.0,4642
1.0,4.0,6.0,2.0,1462
3.0,0.0,4.0,5.0,3045
2.0,2.0,0.0,4.0,2204
6.0,0.0,1.0,1.0,6011
5.0,7.0,2.0,1.0,5721
1.0,5.0,8.0,3.0,1583
