0,1,2,3,clustered_label
4.0,5.0,3.0,3.0,4533
0.0,4.0,5.0,3.0,0453
3.0,0.0,4.0,6.0,3046
3.0,3.0,0.0,4.0,3304
5.0,3.0,3.0,0.0,5330
3.0,4.0,2.0,2.0,3422
0.0,4.0,4.0,2.0,0442
2.0,0.0,3.0,4.0,2034
2.0,2.0,0.0,3.0,2203
5.0,3.0,3.0,0.0,5330
3.0,5.0,3.0,1.0,3531
0.0,3.0,5.0,2.0,0352
2.0,0.0,4.0,5.0,2045
3.0,2.0,0.0,4.0,3204
5.0,2.0,2.0,0.0,5220
4.0,5.0,2.0,2.0,4522
0.0,4.0,5.0,3.0,0453
4.0,0.0,4.0,5.0,4045
2.0,2.0,0.0,4.0,2204
5.0,2.0,2.0,0.0,5220
4.0,4.0,2.0,2.0,4422
0.0,4.0,4.0,3.0,0443
2.0,0.0,3.0,4.0,2034
3.0,2.0,0.0,4.0,3204
5.0,2.0,1.0,0.0,5210
4.0,5.0,3.0,3.0,4533
0.0,4.0,5.0,3.0,0453
2.0,0.0,4.0,3.0,2043
1.0,1.0,0.0,4.0,1104
6.0,3.0,2.0,0.0,6320
4.0,4.0,2.0,1.0,4421
0.0,5.0,5.0,2.0,0552
2.0,0.0,4.0,6.0,2046
4.0,3.0,0.0,4.0,4304
5.0,3.0,2.0,0.0,5320
4.0,5.0,2.0,1.0,4521
0.0,4.0,5.0,3.0,0453
3.0,0.0,4.0,5.0,3045
2.0,2.0,0.0,3.0,2203
4.0,2.0,2.0,0.0,4220
4.0,5.0,2.0,2.0,4522
0.0,4.0,5.0,2.0,0452
3.0,0.0,4.0,5.0,3045
3.0,2.0,0.0,4.0,3204
4.0,2.0,2.0,0.0,4220
4.0,4.0,2.0,2.0,4422
0.0,3.0,5.0,2.0,0352
2.0,0.0,4.0,5.0,2045
3.0,2.0,0.0,4.0,3204
5.0,2.0,2.0,0.0,5220
4.0,5.0,2.0,2.0,4522
0.0,4.0,4.0,2.0,0442
2.0,0.0,4.0,4.0,2044
1.0,2.0,0.0,4.0,1204
5.0,2.0,3.0,0.0,5230
4.0,5.0,2.0,2.0,4522
0.0,3.0,5.0,2.0,0352
2.0,0.0,3.0,5.0,2035
2.0,1.0,0.0,4.0,2104
6.0,3.0,3.0,0.0,6330
4.0,4.0,2.0,2.0,4422
