0,1,2,3,clustered_label
4.0,6.0,3.0,3.0,4633
0.0,4.0,6.0,2.0,0462
1.0,0.0,5.0,5.0,1055
4.0,3.0,0.0,3.0,4303
5.0,3.0,3.0,0.0,5330
5.0,5.0,1.0,0.0,5510
0.0,5.0,3.0,1.0,0531
2.0,0.0,4.0,5.0,2045
5.0,3.0,0.0,4.0,5304
5.0,2.0,2.0,0.0,5220
4.0,4.0,1.0,1.0,4411
0.0,2.0,4.0,2.0,0242
3.0,0.0,4.0,6.0,3046
4.0,3.0,0.0,5.0,4305
5.0,1.0,1.0,0.0,5110
5.0,6.0,4.0,3.0,5643
0.0,4.0,5.0,3.0,0453
3.0,1.0,2.0,7.0,3127
2.0,3.0,0.0,4.0,2304
8.0,4.0,2.0,4.0,8424
7.0,4.0,0.0,1.0,7401
0.0,4.0,5.0,6.0,0456
4.0,1.0,3.0,6.0,4136
2.0,4.0,0.0,4.0,2404
6.0,3.0,2.0,1.0,6321
3.0,7.0,3.0,4.0,3734
0.0,4.0,4.0,4.0,0444
2.0,0.0,2.0,4.0,2024
2.0,4.0,0.0,3.0,2403
6.0,7.0,2.0,0.0,6720
5.0,2.0,2.0,4.0,5224
0.0,3.0,6.0,3.0,0363
3.0,0.0,3.0,4.0,3034
2.0,0.0,1.0,5.0,2015
7.0,6.0,3.0,1.0,7631
6.0,8.0,2.0,2.0,6822
0.0,4.0,6.0,3.0,0463
3.0,0.0,3.0,6.0,3036
3.0,4.0,0.0,1.0,3401
2.0,1.0,0.0,0.0,2100
5.0,6.0,5.0,4.0,5654
0.0,4.0,6.0,4.0,0464
3.0,0.0,3.0,6.0,3036
2.0,3.0,0.0,4.0,2304
6.0,5.0,3.0,0.0,6530
4.0,5.0,3.0,4.0,4534
0.0,3.0,6.0,2.0,0362
2.0,0.0,5.0,4.0,2054
1.0,0.0,0.0,3.0,1003
2.0,3.0,2.0,0.0,2320
4.0,6.0,1.0,2.0,4612
0.0,2.0,4.0,3.0,0243
3.0,0.0,6.0,5.0,3065
2.0,3.0,0.0,4.0,2304
5.0,3.0,2.0,0.0,5320
4.0,4.0,1.0,1.0,4411
1.0,5.0,4.0,1.0,1541
2.0,0.0,4.0,3.0,2043
1.0,1.0,0.0,4.0,1104
7.0,4.0,5.0,1.0,7451
4.0,3.0,2.0,2.0,4322
1.0,4.0,6.0,2.0,1462
1.0,0.0,3.0,8.0,1038
6.0,4.0,0.0,3.0,6403
6.0,3.0,3.0,1.0,6331
4.0,3.0,1.0,1.0,4311
0.0,4.0,8.0,4.0,0484
6.0,0.0,4.0,7.0,6047
4.0,2.0,0.0,4.0,4204
5.0,3.0,1.0,1.0,5311
4.0,6.0,3.0,4.0,4634
0.0,4.0,2.0,1.0,0421
1.0,0.0,5.0,1.0,1051
2.0,1.0,0.0,4.0,2104
2.0,0.0,0.0,0.0,2000
4.0,4.0,1.0,1.0,4411
1.0,5.0,6.0,2.0,1562
3.0,0.0,4.0,5.0,3045
2.0,3.0,0.0,5.0,2305
7.0,8.0,3.0,0.0,7830
5.0,6.0,3.0,3.0,5633
1.0,4.0,7.0,4.0,1474
2.0,1.0,4.0,6.0,2146
3.0,2.0,0.0,4.0,3204
5.0,1.0,3.0,0.0,5130
4.0,3.0,1.0,1.0,4311
0.0,5.0,3.0,1.0,0531
1.0,0.0,4.0,4.0,1044
1.0,2.0,0.0,4.0,1204
4.0,2.0,2.0,0.0,4220
5.0,5.0,2.0,3.0,5523
0.0,3.0,3.0,2.0,0332
2.0,0.0,3.0,3.0,2033
1.0,1.0,0.0,4.0,1104
6.0,3.0,2.0,0.0,6320
5.0,4.0,3.0,4.0,5434
0.0,4.0,5.0,1.0,0451
1.0,0.0,4.0,6.0,1046
4.0,4.0,1.0,4.0,4414
5.0,1.0,1.0,0.0,5110
4.0,5.0,2.0,1.0,4521
0.0,4.0,7.0,5.0,0475
4.0,0.0,4.0,7.0,4047
6.0,5.0,0.0,2.0,6502
5.0,2.0,3.0,1.0,5231
1.0,2.0,1.0,2.0,1212
0.0,5.0,4.0,1.0,0541
1.0,1.0,4.0,4.0,1144
1.0,1.0,1.0,4.0,1114
6.0,3.0,3.0,0.0,6330
4.0,6.0,3.0,3.0,4633
1.0,3.0,5.0,2.0,1352
2.0,0.0,4.0,6.0,2046
2.0,2.0,0.0,3.0,2203
3.0,1.0,1.0,0.0,3110
5.0,4.0,2.0,1.0,5421
0.0,5.0,0.0,1.0,0501
1.0,0.0,4.0,6.0,1046
3.0,3.0,0.0,4.0,3304
5.0,4.0,2.0,0.0,5420
5.0,6.0,2.0,2.0,5622
0.0,4.0,4.0,3.0,0443
1.0,0.0,4.0,6.0,1046
3.0,2.0,0.0,4.0,3204
7.0,3.0,4.0,0.0,7340
4.0,5.0,3.0,3.0,4533
1.0,4.0,6.0,3.0,1463
2.0,1.0,2.0,4.0,2124
5.0,3.0,0.0,4.0,5304
2.0,1.0,0.0,0.0,2100
4.0,2.0,0.0,1.0,4201
0.0,4.0,5.0,4.0,0454
1.0,0.0,4.0,7.0,1047
3.0,3.0,0.0,3.0,3303
6.0,3.0,5.0,0.0,6350
4.0,7.0,4.0,3.0,4743
0.0,4.0,6.0,2.0,0462
1.0,0.0,3.0,4.0,1034
1.0,2.0,0.0,3.0,1203
5.0,2.0,3.0,0.0,5230
4.0,7.0,3.0,5.0,4735
1.0,5.0,4.0,1.0,1541
0.0,0.0,5.0,7.0,0057
3.0,5.0,0.0,3.0,3503
5.0,6.0,4.0,1.0,5641
4.0,5.0,4.0,4.0,4544
0.0,4.0,7.0,4.0,0474
1.0,0.0,5.0,6.0,1056
4.0,5.0,0.0,4.0,4504
5.0,0.0,1.0,0.0,5010
4.0,3.0,3.0,3.0,4333
0.0,4.0,2.0,1.0,0421
0.0,0.0,5.0,8.0,0058
5.0,5.0,0.0,1.0,5501
4.0,1.0,2.0,0.0,4120
2.0,2.0,1.0,0.0,2210
0.0,4.0,6.0,4.0,0464
3.0,0.0,5.0,7.0,3057
4.0,5.0,1.0,6.0,4516
5.0,2.0,3.0,0.0,5230
5.0,7.0,2.0,2.0,5722
0.0,4.0,3.0,1.0,0431
2.0,0.0,5.0,6.0,2056
3.0,1.0,1.0,4.0,3114
6.0,3.0,3.0,0.0,6330
4.0,4.0,1.0,1.0,4411
1.0,3.0,4.0,1.0,1341
2.0,0.0,5.0,4.0,2054
1.0,1.0,1.0,5.0,1115
3.0,1.0,1.0,0.0,3110
4.0,6.0,3.0,3.0,4633
0.0,4.0,8.0,4.0,0484
6.0,0.0,2.0,2.0,6022
1.0,0.0,0.0,3.0,1003
6.0,2.0,2.0,0.0,6220
5.0,6.0,3.0,2.0,5632
0.0,4.0,6.0,5.0,0465
3.0,0.0,3.0,2.0,3032
1.0,0.0,0.0,4.0,1004
5.0,3.0,1.0,1.0,5311
5.0,5.0,1.0,2.0,5512
0.0,4.0,3.0,1.0,0431
1.0,0.0,4.0,8.0,1048
4.0,6.0,0.0,6.0,4606
5.0,2.0,3.0,0.0,5230
4.0,5.0,0.0,1.0,4501
0.0,5.0,6.0,4.0,0564
3.0,0.0,4.0,6.0,3046
3.0,3.0,1.0,4.0,3314
5.0,3.0,2.0,0.0,5320
4.0,8.0,5.0,5.0,4855
0.0,3.0,5.0,2.0,0352
3.0,0.0,4.0,6.0,3046
3.0,2.0,0.0,4.0,3204
4.0,3.0,1.0,0.0,4310
4.0,4.0,3.0,1.0,4431
0.0,4.0,7.0,4.0,0474
2.0,1.0,4.0,5.0,2145
2.0,3.0,0.0,4.0,2304
5.0,1.0,0.0,0.0,5100
4.0,6.0,2.0,1.0,4621
0.0,4.0,8.0,4.0,0484
6.0,0.0,4.0,6.0,6046
3.0,3.0,0.0,4.0,3304
2.0,0.0,0.0,0.0,2000
4.0,5.0,0.0,1.0,4501
0.0,4.0,8.0,4.0,0484
6.0,0.0,4.0,8.0,6048
4.0,6.0,0.0,5.0,4605
7.0,2.0,2.0,0.0,7220
4.0,6.0,4.0,5.0,4645
0.0,4.0,2.0,0.0,0420
0.0,0.0,4.0,6.0,0046
3.0,2.0,0.0,4.0,3204
2.0,1.0,0.0,0.0,2100
4.0,6.0,2.0,2.0,4622
1.0,4.0,6.0,3.0,1463
3.0,1.0,3.0,6.0,3136
3.0,3.0,0.0,4.0,3304
6.0,5.0,3.0,0.0,6530
5.0,7.0,2.0,2.0,5722
0.0,3.0,4.0,1.0,0341
2.0,0.0,4.0,4.0,2044
1.0,1.0,1.0,5.0,1115
6.0,2.0,1.0,0.0,6210
4.0,6.0,3.0,3.0,4633
0.0,3.0,5.0,3.0,0353
1.0,1.0,4.0,6.0,1146
3.0,1.0,1.0,2.0,3112
2.0,1.0,0.0,0.0,2100
