0,1,2,3,clustered_label
4.0,6.0,4.0,5.0,4645
1.0,4.0,6.0,2.0,1462
1.0,0.0,4.0,6.0,1046
1.0,3.0,0.0,4.0,1304
6.0,3.0,3.0,0.0,6330
4.0,5.0,1.0,1.0,4511
0.0,4.0,5.0,1.0,0451
2.0,0.0,4.0,5.0,2045
3.0,3.0,0.0,3.0,3303
4.0,1.0,1.0,0.0,4110
3.0,9.0,6.0,5.0,3965
1.0,3.0,6.0,3.0,1363
2.0,1.0,6.0,7.0,2167
5.0,3.0,0.0,5.0,5305
7.0,2.0,1.0,0.0,7210
5.0,6.0,4.0,3.0,5643
0.0,4.0,6.0,4.0,0464
2.0,1.0,4.0,6.0,2146
2.0,3.0,0.0,4.0,2304
6.0,6.0,7.0,2.0,6672
5.0,3.0,0.0,1.0,5301
0.0,5.0,3.0,2.0,0532
1.0,0.0,3.0,4.0,1034
0.0,2.0,0.0,4.0,0204
6.0,2.0,0.0,0.0,6200
5.0,6.0,3.0,3.0,5633
0.0,4.0,5.0,6.0,0456
5.0,3.0,3.0,6.0,5336
3.0,3.0,1.0,5.0,3315
6.0,7.0,6.0,0.0,6760
5.0,5.0,3.0,1.0,5531
0.0,6.0,8.0,4.0,0684
5.0,1.0,4.0,6.0,5146
2.0,2.0,0.0,5.0,2205
8.0,5.0,5.0,0.0,8550
5.0,6.0,3.0,3.0,5633
0.0,4.0,6.0,3.0,0463
2.0,0.0,2.0,5.0,2025
2.0,2.0,1.0,1.0,2211
1.0,1.0,0.0,0.0,1100
5.0,7.0,3.0,5.0,5735
1.0,6.0,8.0,4.0,1684
3.0,0.0,4.0,6.0,3046
2.0,2.0,1.0,4.0,2214
4.0,3.0,3.0,0.0,4330
4.0,5.0,4.0,3.0,4543
0.0,3.0,5.0,2.0,0352
2.0,0.0,4.0,5.0,2045
2.0,1.0,1.0,4.0,2114
5.0,1.0,3.0,0.0,5130
5.0,6.0,1.0,2.0,5612
0.0,4.0,8.0,7.0,0487
8.0,2.0,5.0,4.0,8254
1.0,1.0,0.0,5.0,1105
7.0,4.0,5.0,1.0,7451
4.0,4.0,1.0,1.0,4411
0.0,4.0,4.0,2.0,0442
3.0,0.0,4.0,7.0,3047
3.0,4.0,0.0,4.0,3404
7.0,7.0,6.0,1.0,7761
2.0,2.0,1.0,1.0,2211
0.0,3.0,5.0,1.0,0351
0.0,0.0,3.0,7.0,0037
3.0,3.0,0.0,3.0,3303
7.0,5.0,5.0,0.0,7550
3.0,4.0,0.0,1.0,3401
0.0,4.0,5.0,2.0,0452
4.0,0.0,4.0,6.0,4046
3.0,3.0,1.0,5.0,3315
5.0,1.0,1.0,0.0,5110
4.0,5.0,1.0,2.0,4512
0.0,3.0,4.0,1.0,0341
0.0,0.0,5.0,2.0,0052
1.0,1.0,0.0,3.0,1103
2.0,0.0,1.0,1.0,2011
4.0,5.0,1.0,0.0,4510
0.0,4.0,5.0,2.0,0452
4.0,1.0,3.0,3.0,4133
1.0,0.0,0.0,3.0,1003
5.0,6.0,3.0,0.0,5630
4.0,5.0,3.0,1.0,4531
0.0,4.0,6.0,4.0,0464
4.0,0.0,4.0,6.0,4046
3.0,3.0,0.0,4.0,3304
6.0,1.0,3.0,0.0,6130
4.0,5.0,2.0,2.0,4522
0.0,5.0,6.0,2.0,0562
0.0,1.0,4.0,3.0,0143
1.0,2.0,0.0,3.0,1203
5.0,1.0,2.0,0.0,5120
4.0,6.0,1.0,1.0,4611
1.0,4.0,4.0,1.0,1441
1.0,0.0,6.0,7.0,1067
0.0,1.0,0.0,4.0,0104
6.0,2.0,0.0,0.0,6200
5.0,4.0,1.0,1.0,5411
0.0,4.0,6.0,1.0,0461
1.0,1.0,6.0,7.0,1167
5.0,5.0,1.0,2.0,5512
3.0,0.0,1.0,0.0,3010
5.0,5.0,4.0,2.0,5542
