clustered_label,0,1
5400,0,0
5400,0,0
5400,0,0
5400,0,0
5400,0,0
5400,0,0
5400,0,0
5400,0,0
5400,0,0
5400,1,0
5300,0,0
5300,1,0
5400,0,0
5300,0,0
5400,1,0
5400,1,0
5300,0,0
5300,0,0
5400,0,0
4133,0,0
5300,0,0
5300,1,0
5300,0,0
5300,0,0
4133,0,0
5300,0,0
5300,0,0
5300,0,0
5300,1,0
5300,0,0
5300,0,0
5300,0,0
5300,0,0
5300,0,0
5300,1,0
5300,0,0
5300,0,0
5300,0,0
5300,0,0
5300,0,0
5300,0,0
5300,0,0
5300,0,0
5300,0,0
5300,1,0
5300,0,0
5300,0,0
5300,0,0
5300,0,0
5300,0,0
5300,0,0
5300,0,0
5300,0,0
4133,0,0
4180,0,0
4180,0,0
5400,0,0
5400,0,0
5400,0,0
5400,0,0
5400,0,0
4136,0,0
4136,0,0
4110,0,0
4110,1,0
4137,1,0
4137,0,0
4110,1,0
4110,0,0
4110,0,0
4110,1,0
4110,0,0
4110,0,0
4110,0,0
3900,0,0
4133,0,0
4133,1,0
1200,0,0
4340,0,0
4340,0,0
4340,0,0
4340,1,0
4340,0,0
4340,0,0
4340,0,0
4340,0,0
4340,0,0
4340,0,0
1300,0,0
1300,1,1
1300,0,0
1300,1,1
1300,0,0
1300,0,0
1300,0,0
1300,0,0
1300,0,0
1300,1,0
1300,0,0
1300,0,0
1400,0,0
1200,1,0
1300,0,0
1300,0,0
1400,0,0
3900,0,0
3900,0,0
3800,0,0
5200,0,0
5200,1,0
3900,0,0
3900,0,0
4132,0,0
3600,0,0
3600,0,0
3600,0,0
3600,0,0
3600,0,0
5200,0,0
3600,0,0
3600,0,0
5200,0,0
5200,0,0
3600,1,1
3600,0,0
3600,0,0
3600,0,0
5200,0,0
3800,0,0
3600,0,0
3900,0,0
5100,0,0
3600,0,0
5200,0,0
5200,0,0
3600,0,0
3600,0,0
5200,1,0
3900,0,0
3800,0,0
5400,1,0
3600,0,0
3600,0,0
3600,0,0
4110,0,0
3900,1,0
3600,0,0
3900,0,0
3800,0,0
3800,0,0
3800,0,0
3800,0,0
3600,0,0
3600,0,0
3600,0,0
5200,1,0
3800,0,0
4180,0,0
4180,0,0
4180,1,1
4180,0,0
5400,1,1
4133,0,0
4133,0,0
5400,0,0
4133,0,0
5400,0,0
5100,0,0
3800,0,0
5100,0,0
5100,0,0
5100,0,0
4138,0,0
4138,0,0
4138,0,0
4138,0,0
4138,0,0
4120,1,0
4136,0,0
4136,1,0
4136,0,0
4136,0,0
4137,1,0
4110,1,0
4137,1,0
3600,0,0
4137,0,0
4136,0,0
4133,0,0
4133,0,0
4110,0,0
1100,1,0
4133,0,0
4135,0,0
4135,1,0
4135,0,0
4135,0,0
1400,0,0
4131,0,0
4131,0,0
