id,week1,week10,week11,week12,week13,week14,week15,week16,week17,week18,week2,week3,week4,week5,week6,week7,week8,week9
101208087,5521,5521,5521,2330,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521
102205089,5521,5521,5521,5524,5521,5521,5521,5521,5521,5560,5521,5521,5521,5521,5521,5521,5521,5521
101208066,5521,5521,5526,5521,5522,5522,5521,5522,3220,5521,5521,5521,5560,5560,5521,5521,5521,5526
101208030,5521,5524,5521,5521,5522,5524,5521,5521,5521,5521,5529,5521,5521,5521,5521,5522,5521,5521
102208075,5521,5521,5521,2400,5521,5521,5521,5521,5521,2400,5521,5521,5529,5522,4300,5522,5521,5521
102205037,5521,5524,5300,2400,5521,5521,5521,5521,5524,5600,5521,5521,5521,5521,5521,5521,5521,5521
102104031,5521,5529,5526,5100,5521,5522,5600,5521,5521,5220,5521,5526,5522,4100,5523,5521,5522,4100
101208085,5521,5521,5521,5539,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521
101208069,5521,5522,5522,5100,5510,5521,5521,5524,5240,5539,5521,5300,4100,5539,5300,5521,4600,5560
102208088,5521,5521,5521,5600,5521,5521,5521,5521,5521,2200,5521,5521,5521,5521,6300,5521,5525,5521
102208081,5521,5526,5521,5521,5521,5521,5521,5522,5521,5529,5521,5521,5521,5521,5521,5521,5526,5521
102208058,5521,5521,5521,5100,5521,5521,5521,5521,5521,2200,5521,5521,5521,5521,5539,5521,5521,5521
102208049,5521,5521,5521,4200,5521,5521,5521,5521,5521,5510,5521,5521,5521,5521,1200,5300,4100,5523
102208033,5521,5521,5521,4100,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,1300,5521,5521,5521
102208008,5521,5521,5523,5523,5521,5521,5521,5521,5539,5539,5521,5521,5300,5300,5521,5523,5523,5521
102207430,5521,5521,5521,5521,2400,5521,5521,5600,5525,5521,5521,5521,5521,5521,5100,2400,5600,5521
101208074,5521,5521,5522,2400,5521,5522,5522,5521,5522,5400,5521,5521,5521,5523,5300,5521,5521,5521
99304030,5521,5550,5526,3100,5521,5522,5522,5521,5522,5600,5521,5522,5521,5526,5522,5521,5521,5560
99203054,5521,5400,5100,5400,5521,5521,5600,5521,5521,5521,5560,5600,5560,5521,5510,5521,5521,2400
126267,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521,5521
104850,5521,5522,5521,5521,5521,5521,5521,5521,5522,5521,5560,5521,5521,5521,5521,5521,5521,5521
103302104,5521,5526,5522,3240,5521,5521,5521,5521,5521,3100,5529,5521,5522,5521,3100,5521,5522,5526
103302103,5521,5521,5400,3240,5521,5400,5521,5521,5400,5230,5522,5521,5550,5521,5400,5521,5521,5521
103258005,5521,5560,5400,5521,5521,5522,5524,5529,5522,5522,5560,5522,5560,5230,5523,5521,5400,5560
102306046,5521,5521,5400,2320,3210,5560,5400,5521,5521,2400,5521,5600,5526,5560,5300,5521,5560,5522
102306041,5521,5521,5400,5510,5521,5521,5521,5521,3100,5100,5521,5400,5560,5560,5521,5521,5524,5521
102258003,5521,5560,5521,6200,5521,5521,5521,5521,5521,5521,5521,5521,5250,3220,5300,5521,5521,3220
102209035,5521,5529,5529,3300,5521,5526,5521,5521,5521,5100,5522,5524,5522,5521,5600,5526,5522,5524
102208090,5521,5560,5521,5529,5521,5522,5529,5522,5521,5220,5521,5522,5526,5522,5220,5526,5230,6300
102208089,5521,5521,5526,5510,5521,5521,5250,5521,5521,5521,5521,5521,5522,5526,1200,5521,5521,5560
102208086,5521,5560,5400,5522,5560,5560,5560,5521,5521,5400,5521,5521,5521,5400,5560,5521,5560,5522
102208085,5521,5521,5521,5510,5521,5521,5521,5521,5521,5521,5521,5521,5300,5539,5240,5521,5521,5510
102208084,5521,5521,4300,5560,5521,5521,5521,5220,5521,5400,5521,5400,5521,5521,5560,5521,5521,5521
102208083,5521,5529,5522,5100,5400,5524,5521,5521,5522,5100,5524,5524,5523,5521,4600,5522,5521,5600
