id,week1,week10,week11,week12,week13,week14,week15,week16,week17,week18,week2,week3,week4,week5,week6,week7,week8,week9
101208087,0.5521,0.5521,0.5521,0.233,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521
102205089,0.5521,0.5521,0.5521,0.5524,0.5521,0.5521,0.5521,0.5521,0.5521,0.556,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521
101208066,0.5521,0.5521,0.5526,0.5521,0.5522,0.5522,0.5521,0.5522,0.322,0.5521,0.5521,0.5521,0.556,0.556,0.5521,0.5521,0.5521,0.5526
101208030,0.5521,0.5524,0.5521,0.5521,0.5522,0.5524,0.5521,0.5521,0.5521,0.5521,0.553,0.5521,0.5521,0.5521,0.5521,0.5522,0.5521,0.5521
102208075,0.5521,0.5521,0.5521,0.24,0.5521,0.5521,0.5521,0.5521,0.5521,0.24,0.5521,0.5521,0.553,0.5522,0.43,0.5522,0.5521,0.5521
102205037,0.5521,0.5524,0.53,0.24,0.5521,0.5521,0.5521,0.5521,0.5524,0.56,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521
102104031,0.5521,0.553,0.5526,0.51,0.5521,0.5522,0.56,0.5521,0.5521,0.522,0.5521,0.5526,0.5522,0.41,0.5523,0.5521,0.5522,0.41
101208085,0.5521,0.5521,0.5521,0.554,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521
101208069,0.5521,0.5522,0.5522,0.51,0.551,0.5521,0.5521,0.5524,0.524,0.554,0.5521,0.53,0.41,0.554,0.53,0.5521,0.46,0.556
102208088,0.5521,0.5521,0.5521,0.56,0.5521,0.5521,0.5521,0.5521,0.5521,0.22,0.5521,0.5521,0.5521,0.5521,0.63,0.5521,0.5525,0.5521
102208081,0.5521,0.5526,0.5521,0.5521,0.5521,0.5521,0.5521,0.5522,0.5521,0.553,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5526,0.5521
102208058,0.5521,0.5521,0.5521,0.51,0.5521,0.5521,0.5521,0.5521,0.5521,0.22,0.5521,0.5521,0.5521,0.5521,0.554,0.5521,0.5521,0.5521
102208049,0.5521,0.5521,0.5521,0.42,0.5521,0.5521,0.5521,0.5521,0.5521,0.551,0.5521,0.5521,0.5521,0.5521,0.12,0.53,0.41,0.5523
102208033,0.5521,0.5521,0.5521,0.41,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.13,0.5521,0.5521,0.5521
102208008,0.5521,0.5521,0.5523,0.5523,0.5521,0.5521,0.5521,0.5521,0.554,0.554,0.5521,0.5521,0.53,0.53,0.5521,0.5523,0.5523,0.5521
102207430,0.5521,0.5521,0.5521,0.5521,0.24,0.5521,0.5521,0.56,0.5525,0.5521,0.5521,0.5521,0.5521,0.5521,0.51,0.24,0.56,0.5521
101208074,0.5521,0.5521,0.5522,0.24,0.5521,0.5522,0.5522,0.5521,0.5522,0.54,0.5521,0.5521,0.5521,0.5523,0.53,0.5521,0.5521,0.5521
99304030,0.5521,0.555,0.5526,0.31,0.5521,0.5522,0.5522,0.5521,0.5522,0.56,0.5521,0.5522,0.5521,0.5526,0.5522,0.5521,0.5521,0.556
99203054,0.5521,0.54,0.51,0.54,0.5521,0.5521,0.56,0.5521,0.5521,0.5521,0.556,0.56,0.556,0.5521,0.551,0.5521,0.5521,0.24
126267,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521
104850,0.5521,0.5522,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5522,0.5521,0.556,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521,0.5521
