,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,90_99,cluster,cluster_count,mean,std
34,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6212,1,67.0,0.0
35,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,6213,4,85.0,12.549900398011133
36,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6215,1,99.0,0.0
37,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6216,1,99.0,0.0
38,0,0,0,0.045454545454545456,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5909090909090909,6217,22,84.27272727272727,17.430855135184895
39,0,0,0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,6218,2,71.5,11.5
40,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6219,1,63.0,0.0
41,0,0,0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.5,6220,6,78.16666666666667,20.342211176653226
42,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6230,1,99.0,0.0
43,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6240,1,79.0,0.0
44,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6250,1,33.0,0.0
45,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6260,1,66.0,0.0
46,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,6300,3,90.0,0.816496580927726
47,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6400,1,82.0,0.0
48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6500,1,90.0,0.0
49,0,0,0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,6500,7,76.42857142857143,15.846199570128054
50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6509,1,90.0,0.0
51,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6520,1,65.0,0.0
52,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,6530,2,77.0,13.0
53,0,0,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,6540,3,75.33333333333333,19.154343864744856
54,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6600,1,80.0,0.0
55,0,0,0,0.0,0.0,0.16666666666666666,0.25,0.16666666666666666,0.25,0.16666666666666666,6600,12,73.08333333333333,12.030920810792313
56,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6609,1,80.0,0.0
57,0,0,0,0.0,0.0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,6620,9,69.77777777777777,11.764143051170155
58,0,0,0,0.0,0.0,0.125,0.375,0.125,0.25,0.125,6620,8,71.875,10.77540602483266
59,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6629,1,53.0,0.0
60,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,6640,2,84.5,6.5
61,0,0,0,0.03225806451612903,0.0,0.12903225806451613,0.22580645161290322,0.0967741935483871,0.25806451612903225,0.25806451612903225,7000,31,76.6774193548387,16.280578369638715
62,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7100,2,91.0,8.0
63,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7110,1,99.0,0.0
64,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7140,1,83.0,0.0
65,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7200,1,62.0,0.0
66,0,0,0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,7300,3,82.0,7.0710678118654755
67,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7310,1,87.0,0.0
68,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7330,1,72.0,0.0
69,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7350,1,87.0,0.0
70,0,0,0,0.05,0.0,0.15,0.25,0.1,0.15,0.3,7400,20,75.15,17.4507163176759
71,0,0,0,0.2,0.0,0.2,0.6,0.0,0.0,0.0,7410,5,56.0,13.053735097664577
72,0,0,0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,7420,5,84.8,8.997777503361593
73,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7430,1,67.0,0.0
74,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,7440,2,86.5,12.5
75,0,0,0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,7450,2,66.5,10.5
76,0,0,0,0.0,0.0,0.2,0.0,0.0,0.2,0.6,7460,5,85.2,14.3024473430249
77,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7500,2,91.0,8.0
78,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7520,1,83.0,0.0
79,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7530,1,99.0,0.0
80,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7600,1,66.0,0.0
81,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7700,1,56.0,0.0
82,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7800,1,80.0,0.0
83,0,0,0,0.0,0.25,0.0,0.0,0.0,0.5,0.25,8000,4,75.75,20.60794749605113
84,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8100,1,84.0,0.0
85,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8200,1,95.0,0.0
86,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8300,1,41.0,0.0
87,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8400,1,83.0,0.0
